"Wind.Resource.Region","TRG","CF"
85,"class8",0.252563812452283
85,"class9",0.193361622323174
86,"class4",0.444365183639064
86,"class5",0.435626946782192
86,"class6",0.394824510692694
86,"class7",0.335050045082306
86,"class8",0.283087553905708
87,"class1",0.467760646644863
87,"class10",0.131805107319292
87,"class2",0.449637101502626
87,"class3",0.442680935795548
87,"class4",0.441972585141324
87,"class5",0.435620724972717
87,"class6",0.395672026704909
87,"class7",0.329918837954795
87,"class8",0.257441034552169
87,"class9",0.189720799890388
88,"class10",0.131185525321005
88,"class5",0.407466102532991
88,"class6",0.380382574423402
88,"class7",0.311362993305365
88,"class8",0.242800468475228
88,"class9",0.185250718277169
89,"class10",0.12026594864726
89,"class4",0.414167642694064
89,"class5",0.408759857305936
89,"class6",0.385353513277511
89,"class7",0.310127651275228
89,"class8",0.24379930650605
89,"class9",0.182739170406849
9,"class10",0.118218743362329
9,"class3",0.444252121575342
9,"class5",0.437567250053196
9,"class6",0.394452528626941
9,"class7",0.332305602522831
9,"class8",0.254153108507763
9,"class9",0.192411743102283
90,"class1",0.442629873287671
90,"class10",0.120002602686986
90,"class2",0.442030013926941
90,"class3",0.427152616161073
90,"class4",0.4317638596621
90,"class5",0.425344944716781
90,"class6",0.380272595751712
90,"class7",0.316139299974315
90,"class8",0.250469679450799
90,"class9",0.191003406035046
91,"class1",0.453885747541324
91,"class10",0.111431565248516
91,"class2",0.439437813227854
91,"class3",0.416733468607306
91,"class4",0.412942529034817
91,"class5",0.401355173034361
91,"class6",0.383896264627968
91,"class7",0.310141015406507
91,"class8",0.249667514188584
91,"class9",0.180636456626142
92,"class1",0.460030378641781
92,"class10",0.123614539809018
92,"class2",0.447921593930251
92,"class3",0.44102732391347
92,"class4",0.42852126197911
92,"class5",0.42541925797968
92,"class6",0.396540303708562
92,"class7",0.327717508245662
92,"class8",0.249123481926027
92,"class9",0.190230758458448
93,"class1",0.463794968658904
93,"class10",0.12289308556621
93,"class2",0.449239182083333
93,"class3",0.442330305639384
93,"class4",0.437000718721119
93,"class5",0.431952315346233
93,"class6",0.399418573354795
93,"class7",0.335349434381621
93,"class8",0.257511777974658
93,"class9",0.191005057593265
94,"class1",0.469240471583562
94,"class5",0.419299393670205
94,"class6",0.390733501664269
94,"class7",0.325511156975799
94,"class8",0.269631219208904
95,"class1",0.461483238263813
95,"class10",0.135813201696804
95,"class2",0.45095593784863
95,"class3",0.449695222585388
95,"class4",0.448558306892694
95,"class5",0.439786158224315
95,"class6",0.396473310860959
95,"class7",0.325565601087443
95,"class8",0.259883131960388
95,"class9",0.184710801894292
96,"class1",0.465968410981621
96,"class2",0.45858625715468
96,"class3",0.456937326690753
96,"class4",0.455531932456393
96,"class5",0.44707552355331
96,"class6",0.405785498542694
96,"class7",0.343806419386416
96,"class8",0.267776702856963
97,"class1",0.462301663677511
97,"class2",0.462994673508219
97,"class3",0.460424483341667
97,"class4",0.460590872498174
97,"class5",0.453315842539954
97,"class6",0.407069682297603
97,"class7",0.354794240359817
98,"class1",0.466800609285274
98,"class2",0.458939420508105
98,"class3",0.458553819869064
98,"class4",0.457944310977283
98,"class5",0.452355897996918
98,"class6",0.406983224706621
98,"class7",0.358904476405365
99,"class1",0.465605085022717
99,"class2",0.460219172474087
99,"class3",0.460904912681849
99,"class4",0.461278547505822
99,"class5",0.452538546194292
99,"class6",0.417283789003767
99,"class7",0.358481330076484
