"# 2016 Form EIA-860 Data - Schedule 3, 'Generator Data' (Retired & Canceled Units Only)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://www.eia.gov/electricity/data/eia860/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
16572,Salt River Project,143,Crosscut,AZ,Maricopa,CC3,Natural Gas Steam Turbine,ST,,S,X,X,,,7.5,0.8,7.5,7.5,0.1,N, , ,RE,X,1,1942,10,1974,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,10M,,,,,,,,,,
16572,Salt River Project,143,Crosscut,AZ,Maricopa,CC4,Natural Gas Steam Turbine,ST,,S,X,X,,,7.5,0.8,7.5,7.5,0.1,N, , ,RE,X,5,1949,10,1974,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,10M,,,,,,,,,,
50079,Utility Board of Key West City,164,Big Pine,FL,Monroe,1,Petroleum Liquids,IC,,S,X,X,,,2.7, ,2.5,2.5, ,, , ,RE,X,2,1969,9,2006,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,167,Cecil Lynch,AR,Pulaski,2,Natural Gas Steam Turbine,ST,,S,X,X,,,69, ,60,60, ,, , ,RE,X,7,1949,6,2013,N,Electric Utility,1,X,NG,DFO,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,167,Cecil Lynch,AR,Pulaski,3,Natural Gas Steam Turbine,ST,,S,X,X,,,156.2, ,110,110, ,, , ,RE,X,6,1954,12,2013,N,Electric Utility,1,X,NG,DFO,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,167,Cecil Lynch,AR,Pulaski,4,Petroleum Liquids,IC,,S,X,X,,,5.8, ,5,5, ,, , ,RE,X,7,1967,5,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,168,Hamilton Moses,AR,St Francis,1,Natural Gas Steam Turbine,ST,,S,X,X,,,69, ,67,68, ,, , ,RE,X,5,1951,2,2013,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,168,Hamilton Moses,AR,St Francis,2,Natural Gas Steam Turbine,ST,,S,X,X,,,69, ,67,67, ,, , ,RE,X,5,1951,2,2013,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,169,Harvey Couch,AR,Lafayette,1,Natural Gas Steam Turbine,ST,,S,X,X,,,26.5, ,12,12, ,, , ,RE,X,10,1943,3,2011,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,169,Harvey Couch,AR,Lafayette,2,Natural Gas Steam Turbine,ST,,S,X,X,,,156.2, ,123,123, ,, , ,RE,X,8,1954,12,2013,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,170,Lake Catherine,AR,Hot Spring,1,Natural Gas Steam Turbine,ST,,S,X,X,,,40, ,47,47, ,, , ,RE,X,4,1950,12,2013,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,170,Lake Catherine,AR,Hot Spring,2,Natural Gas Steam Turbine,ST,,S,X,X,,,40, ,45,47, ,, , ,RE,X,8,1950,12,2013,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,170,Lake Catherine,AR,Hot Spring,3,Natural Gas Steam Turbine,ST,,S,X,X,,,119.5, ,96,96, ,, , ,RE,X,4,1953,12,2013,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,171,Mabelvale,AR,Pulaski,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,EAI.MABELV1_CT,EAI.MABELV1_CT,19.5,0.85,14.1,16,2,N, , ,RE,X,12,1970,6,2016,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,1H,,,,,,,,,,N
814,Entergy Arkansas Inc,171,Mabelvale,AR,Pulaski,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.5, ,14,16, ,, , ,RE,X,12,1970,12,2013,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,171,Mabelvale,AR,Pulaski,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,EAI.MABELV3_CT,EAI.MABELV3_CT,19.5,0.85,14.1,16,2,N, , ,RE,X,12,1970,6,2016,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,1H,,,,,,,,,,N
814,Entergy Arkansas Inc,171,Mabelvale,AR,Pulaski,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.5, ,14,16, ,, , ,RE,X,12,1970,12,2013,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
14216,City of Osceola - (AR),172,Osceola (AR),AR,Mississippi,10,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.6,1.6, ,N, , ,RE,X,5,1992,7,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
14216,City of Osceola - (AR),172,Osceola (AR),AR,Mississippi,11,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.6,1.6, ,N, , ,RE,X,5,1993,7,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
14216,City of Osceola - (AR),172,Osceola (AR),AR,Mississippi,12,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.6,1.6, ,N, , ,RE,X,5,1999,7,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
814,Entergy Arkansas Inc,173,Robert E Ritchie,AR,Phillips,1,Natural Gas Steam Turbine,ST,,S,X,X,,,359, ,300,300, ,, , ,RE,X,6,1961,2,2013,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,173,Robert E Ritchie,AR,Phillips,2,Natural Gas Steam Turbine,ST,,W,X,X,,,544.6, ,544,544, ,, , ,RE,X,3,1968,11,2013,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas Inc,173,Robert E Ritchie,AR,Phillips,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.5, ,16,16, ,, , ,RE,X,10,1970,6,2013,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
14446,Paragould Light & Water Comm,192,Paragould,AR,Greene,1,Petroleum Liquids,IC,,S,X,X,,,0.4, ,0.4,0.4, ,, , ,RE,X,1,1939,1,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,N,,
14446,Paragould Light & Water Comm,192,Paragould,AR,Greene,2,Petroleum Liquids,IC,,S,X,X,,,1.1, ,1.1,1.1, ,, , ,RE,X,2,1961,1,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,N,,
14446,Paragould Light & Water Comm,192,Paragould,AR,Greene,4,Petroleum Liquids,IC,,S,X,X,,,0.8, ,0.8,0.8, ,, , ,RE,X,5,1946,1,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,N,,
14446,Paragould Light & Water Comm,192,Paragould,AR,Greene,5,Petroleum Liquids,IC,,S,X,X,,,0.8, ,0.8,0.8, ,, , ,RE,X,7,1946,9,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,N,,
14446,Paragould Light & Water Comm,192,Paragould,AR,Greene,6,Petroleum Liquids,IC,,S,X,X,,,1, ,1,1, ,, , ,RE,X,10,1949,1,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,N,,
14328,Pacific Gas & Electric Co,214,Alta Powerhouse,CA,Placer,2,Conventional Hydroelectric,HY,,S,X,X,BONNIEN_7_N002,BONNIEN_7_N002,1, ,1,1, ,, , ,RE,X,11,1902,7,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,,,,,,,,,,,
14328,Pacific Gas & Electric Co,226,Coal Canyon,CA,Butte,1,Conventional Hydroelectric,HY,,S,X,X,CLARKRD_7_N002,CLARKRD_7_N002,1,1,0.9,0.9,0,N, , ,RE,X,12,1907,1,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,N,,
12631,NRG Delta LLC,228,Contra Costa,CA,Contra Costa,6,Natural Gas Steam Turbine,ST,,S,X,X,,,359, ,335,335, ,N, , ,RE,X,6,1964,5,2013,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,,,,,,,,,,,
12631,NRG Delta LLC,228,Contra Costa,CA,Contra Costa,7,Natural Gas Steam Turbine,ST,,S,X,X,,,359, ,337,337, ,N, , ,RE,X,8,1964,5,2013,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,,,,,,,,,,,
14328,Pacific Gas & Electric Co,246,Humboldt Bay,CA,Humboldt,ST1,Natural Gas Steam Turbine,ST,,S,X,X,,,51.2,0.9,52,52,3,N, , ,RE,X,12,1956,9,2010,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,OVER,,,,,,,,,Y,Y
14328,Pacific Gas & Electric Co,246,Humboldt Bay,CA,Humboldt,ST2,Natural Gas Steam Turbine,ST,,S,X,X,,,51.2,0.9,53,53,3,N, , ,RE,X,12,1958,9,2010,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,OVER,,,,,,,,,Y,Y
14328,Pacific Gas & Electric Co,247,Hunters Point,CA,San Francisco,2,Natural Gas Steam Turbine,ST,,S,X,X,,,107.5,0.9,107,107,5,N, , ,RE,X,12,1948,5,2006,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,OVER,,,,,,,,,,
14328,Pacific Gas & Electric Co,247,Hunters Point,CA,San Francisco,3,Natural Gas Steam Turbine,ST,,S,X,X,,,107.5,0.9,107,107,5,N, , ,RE,X,1,1949,5,2006,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,OVER,,,,,,,,,,
14328,Pacific Gas & Electric Co,247,Hunters Point,CA,San Francisco,4,Natural Gas Steam Turbine,ST,,S,X,X,,,156.2,0.9,163,163,10,, , ,RE,X,11,1958,5,2006,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,OVER,,,,,,,,,,
14328,Pacific Gas & Electric Co,247,Hunters Point,CA,San Francisco,GT1,Petroleum Liquids,GT,,S,X,X,,,56.2, ,52,52, ,, , ,RE,X,6,1976,5,2006,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14328,Pacific Gas & Electric Co,250,Kerckhoff,CA,Fresno,H2,Conventional Hydroelectric,HY,,S,X,X,KERCK1G2_7_B1,KERCK1G2_7_B1,11.3,1,12.6,12.6,0.5,N, , ,RE,X,8,1920,4,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,N,,
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,CA,Monterey,6,Natural Gas Steam Turbine,ST,,S,X,X,,,702,0.9,754,754,52,N, , ,RE,X,12,1967,12,2016,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant,CA,Monterey,7,Natural Gas Steam Turbine,ST,,S,X,X,,,702,0.9,755,755,52,N, , ,RE,X,8,1968,12,2016,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
12631,NRG Delta LLC,271,Pittsburg Power,CA,Contra Costa,1,Natural Gas Steam Turbine,ST,,S,X,X,,,213.4, ,150,150, ,, , ,RE,X,9,1954,10,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,N,,
12631,NRG Delta LLC,271,Pittsburg Power,CA,Contra Costa,2,Natural Gas Steam Turbine,ST,,S,X,X,,,213.4, ,150,150, ,, , ,RE,X,8,1954,10,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,N,,
12631,NRG Delta LLC,271,Pittsburg Power,CA,Contra Costa,3,Natural Gas Steam Turbine,ST,,S,X,X,,,213.4, ,150,150, ,, , ,RE,X,12,1954,10,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,N,,
12631,NRG Delta LLC,271,Pittsburg Power,CA,Contra Costa,4,Natural Gas Steam Turbine,ST,,S,X,X,,,213.4, ,145,145, ,, , ,RE,X,12,1954,10,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,300,Division,CA,San Diego,DIGT,Petroleum Liquids,GT,,W,X,X,,,16, ,13,14, ,, , ,RE,X,11,1968,12,2003,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,301,El Cajon,CA,San Diego,ENCI,Natural Gas Fired Combustion Turbine,GT,,W,X,X,MRGT_7_UNITS,MRGT_7_UNITS,18,0.85,16,16,14.1,N, , ,RE,X,11,1968,12,2016,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,303,Kearny,CA,San Diego,KEA1,Natural Gas Fired Combustion Turbine,GT,,W,X,X,KEARNY_7_KY1,KEARNY_7_KY1,17.5,0.85,16,16,15.9,N, , ,RE,X,4,1972,12,2014,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,10M,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,303,Kearny,CA,San Diego,KEA2,Natural Gas Fired Combustion Turbine,GT,,W,X,X,KEARNY_7_KY2,KEARNY_7_KY2,72,0.85,59,59,14,N, , ,RE,X,12,1969,12,2015,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,305,Miramar,CA,San Diego,MRGT,Natural Gas Fired Combustion Turbine,GT,,W,X,X,MRGT_7_UNITS,MRGT_7_UNITS,49,0.85,36,36,18,N, , ,RE,X,5,1972,12,2016,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,306,Naval Station,CA,San Diego,NSGT,Natural Gas Fired Combustion Turbine,GT,,W,X,X,,,26, ,20,22, ,, , ,RE,X,9,1976,11,2002,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,307,North Island,CA,San Diego,NIG1,Petroleum Liquids,GT,,W,X,X,,,19, ,17,14, ,, , ,RE,X,6,1972,11,2002,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,307,North Island,CA,San Diego,NIG2,Natural Gas Fired Combustion Turbine,GT,,W,X,X,,,18, ,17,18, ,, , ,RE,X,6,1972,11,2002,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
16609,San Diego Gas & Electric Co,309,Silver Gate,CA,San Diego,1,Petroleum Liquids,ST,,S,X,X,NA,NA,40,0.85,40,40,0,N, , ,RE,X,1,1943,1,1985,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,, ,,,,,,,,,,,
16609,San Diego Gas & Electric Co,309,Silver Gate,CA,San Diego,2,Petroleum Liquids,ST,,S,X,X,NA,NA,69,0.85,62,62,0,N, , ,RE,X,5,1948,1,1985,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,, ,,,,,,,,,,,
16609,San Diego Gas & Electric Co,309,Silver Gate,CA,San Diego,3,Petroleum Liquids,ST,,S,X,X,NA,NA,69,0.85,62,64,0,N, , ,RE,X,8,1950,1,1985,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,, ,,,,,,,,,,,
16609,San Diego Gas & Electric Co,309,Silver Gate,CA,San Diego,4,Petroleum Liquids,ST,,S,X,X,NA,NA,69,0.85,64,64,0,N, , ,RE,X,9,1952,1,1985,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,, ,,,,,,,,,,,
4065,City of Columbus - (OH),312,Refuse & Coal,OH,Franklin,1,Municipal Solid Waste,ST,,S,X,X,,,30, ,30,30, ,, , ,RE,X,7,1983,12,1995,N,Electric Utility,1,X,MSW,,,,,,,,,,,, ,,,,,,,,,,,
4065,City of Columbus - (OH),312,Refuse & Coal,OH,Franklin,2,Municipal Solid Waste,ST,,S,X,X,,,30, ,30,30, ,, , ,RE,X,7,1983,12,1995,N,Electric Utility,1,X,MSW,,,,,,,,,,,, ,,,,,,,,,,,
4065,City of Columbus - (OH),312,Refuse & Coal,OH,Franklin,3,Municipal Solid Waste,ST,,S,X,X,,,30, ,30,30, ,, , ,RE,X,7,1983,12,1995,N,Electric Utility,1,X,MSW,,,,,,,,,,,, ,,,,,,,,,,,
22148,AES Alamitos LLC,315,AES Alamitos LLC,CA,Los Angeles,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,133, ,133,133, ,, , ,RE,X,7,1969,12,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
15908,NRG California South LP,329,Coolwater,CA,San Bernardino,1,Natural Gas Steam Turbine,ST,,S,X,X,,,65.3,0.85,65,63,17,N, , ,RE,X,6,1961,12,2014,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,N, ,OVER,,,,,,,,,Y,Y
15908,NRG California South LP,329,Coolwater,CA,San Bernardino,2,Natural Gas Steam Turbine,ST,,S,X,X,,,82,0.85,82,82,19,N, , ,RE,X,5,1964,12,2014,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,N, ,OVER,,,,,,,,,Y,Y
15908,NRG California South LP,329,Coolwater,CA,San Bernardino,30,Natural Gas Fired Combined Cycle,CA,3,S,Y,X,,,120,0.9,99,99,80,N, , ,RE,X,5,1978,12,2014,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,OVER,,,,,,,,,,
15908,NRG California South LP,329,Coolwater,CA,San Bernardino,31,Natural Gas Fired Combined Cycle,CT,3,S,X,N,,,85,0.9,73,73,40,N, , ,RE,X,5,1978,12,2014,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,OVER,,,,,,,,,,
15908,NRG California South LP,329,Coolwater,CA,San Bernardino,32,Natural Gas Fired Combined Cycle,CT,3,S,X,N,,,85,0.9,73,73,73,N, , ,RE,X,5,1978,12,2014,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,OVER,,,,,,,,,,
15908,NRG California South LP,329,Coolwater,CA,San Bernardino,40,Natural Gas Fired Combined Cycle,CA,4,S,Y,X,,,120,0.9,99,99,80,N, , ,RE,X,8,1978,12,2014,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,OVER,,,,,,,,,,
15908,NRG California South LP,329,Coolwater,CA,San Bernardino,41,Natural Gas Fired Combined Cycle,CT,4,S,X,N,,,85,0.9,73.5,73.5,40,N, , ,RE,X,8,1978,12,2014,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,OVER,,,,,,,,,,
15908,NRG California South LP,329,Coolwater,CA,San Bernardino,42,Natural Gas Fired Combined Cycle,CT,4,S,X,N,,,85,0.9,73.5,73.5,40,N, , ,RE,X,8,1978,12,2014,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,OVER,,,,,,,,,,
13584,NRG El Segundo Operations Inc,330,El Segundo Power,CA,Los Angeles,1,Natural Gas Steam Turbine,ST,,W,X,X,,,156.2, ,145.3,146.8, ,N, , ,RE,X,5,1955,12,2002,N,IPP Non-CHP,2,X,NG,OG,,,,,,,,,,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,330,El Segundo Power,CA,Los Angeles,2,Natural Gas Steam Turbine,ST,,J,X,X,,,156.2, ,145.3,146.8, ,N, , ,RE,X,8,1956,12,2002,N,IPP Non-CHP,2,X,NG,OG,,,,,,,,,,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,330,El Segundo Power,CA,Los Angeles,3,Natural Gas Steam Turbine,ST,,W,X,X,,,342, ,335,335,20,N, , ,RE,X,8,1964,7,2013,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,,,,
13584,NRG El Segundo Operations Inc,330,El Segundo Power,CA,Los Angeles,4,Natural Gas Steam Turbine,ST,,W,X,X,,,342,0.9,335,335,20,N, , ,RE,X,4,1965,12,2015,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,,,,
15908,NRG California South LP,331,Etiwanda Generating Station,CA,San Bernardino,1,Natural Gas Steam Turbine,ST,,S,X,X,,,123,0.8,132,132, ,N, , ,RE,X,7,1953,10,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,12H,,,,,,,,,N,N
15908,NRG California South LP,331,Etiwanda Generating Station,CA,San Bernardino,2,Natural Gas Steam Turbine,ST,,S,X,X,,,123,0.8,132,132, ,N, , ,RE,X,11,1953,10,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,12H,,,,,,,,,N,N
15908,NRG California South LP,331,Etiwanda Generating Station,CA,San Bernardino,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,138.1, ,115,115, ,N, , ,RE,X,1,1969,12,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,1H,,,,,,,,,,N
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,CA,Orange,3,Natural Gas Steam Turbine,ST,,W,X,X,,,225,1,225,225, ,N, , ,RE,X,5,1961,11,2012,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,,, ,1H,,,,,,,,,,
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,CA,Orange,4,Natural Gas Steam Turbine,ST,,W,X,X,,,227,1,227,227, ,N, , ,RE,X,7,1961,11,2012,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,,, ,1H,,,,,,,,,,
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,CA,Orange,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,133, ,133,133, ,, , ,RE,X,4,1969,10,2002,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,341,Long Beach Generation LLC,CA,Los Angeles,CT5,Natural Gas Fired Combined Cycle,CT,,J,X,,,,63, ,63,63, ,, , ,RE,X,4,1977,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,341,Long Beach Generation LLC,CA,Los Angeles,CT6,Natural Gas Fired Combined Cycle,CT,,J,X,,,,63, ,63,63, ,, , ,RE,X,4,1977,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,341,Long Beach Generation LLC,CA,Los Angeles,CT7,Natural Gas Fired Combined Cycle,CT,,J,X,,,,63, ,63,63, ,, , ,RE,X,4,1977,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,341,Long Beach Generation LLC,CA,Los Angeles,ST8,Natural Gas Fired Combined Cycle,CA,,J,N,X,,,80, ,80,80, ,, , ,RE,X,12,1976,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,341,Long Beach Generation LLC,CA,Los Angeles,ST9,Natural Gas Fired Combined Cycle,CA,,J,N,X,,,66.4, ,63,63, ,, , ,RE,X,4,1977,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,358,Mountainview Generating Station,CA,San Bernardino,1,Natural Gas Steam Turbine,ST,,S,X,X,,,65.3, ,60,60, ,, , ,RE,X,8,1957,12,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
17609,Southern California Edison Co,358,Mountainview Generating Station,CA,San Bernardino,2,Natural Gas Steam Turbine,ST,,S,X,X,,,65.3, ,60,60, ,, , ,RE,X,7,1958,12,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
17609,Southern California Edison Co,360,San Onofre Nuclear Generating Station,CA,San Diego,2,Nuclear,ST,,J,X,X,,,1127, ,1070,1070, ,, , ,RE,X,8,1983,6,2013,N,Electric Utility,1,X,NUC,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,360,San Onofre Nuclear Generating Station,CA,San Diego,3,Nuclear,ST,,J,X,X,,,1127, ,1080,1080, ,, , ,RE,X,4,1984,6,2013,N,Electric Utility,1,X,NUC,,,,,,,,,,N,, ,,,,,,,,,,,
2507,City of Burbank Water and Power,375,Magnolia,CA,Los Angeles,M2,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,10, ,10,10, ,, , ,RE,X,11,1984,9,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
2507,City of Burbank Water and Power,375,Magnolia,CA,Los Angeles,M3,Natural Gas Steam Turbine,ST,,S,X,X,,,20, ,20,20, ,, , ,RE,X,11,1949,2,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,N, ,,,,,,,,,,,
2507,City of Burbank Water and Power,375,Magnolia,CA,Los Angeles,M4,Natural Gas Steam Turbine,ST,,S,X,X,,,34.5, ,30,30, ,, , ,RE,X,9,1953,2,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,N, ,,,,,,,,,,,
2507,City of Burbank Water and Power,375,Magnolia,CA,Los Angeles,M5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,23.1, ,21.7,21.7, ,, , ,RE,X,8,1969,12,2003,N,Electric Utility,1,X,NG,,,,,,,,,,,N, ,,,,,,,,,,,
7294,City of Glendale - (CA),377,Grayson,CA,Los Angeles,6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,22, ,15,18, ,, , ,RE,X,4,1972,3,2004,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
