INPUT_TABLE,,,,,,,,
Variable ID,,,,,,,,
StubTechCoef,,,,,,,,
,,,,,,,,
region,supplysector,subsector,stub.technology,year,minicam.energy.input,coefficient,market.name,new.vintage.only
VA,electricity,solar,PV_storage,2015,ELEC_RPS,0,VA,1
VA,electricity,solar,CSP,2015,ELEC_RPS,0,VA,1
VA,electricity,solar,CSP_storage,2015,ELEC_RPS,0,VA,1
VA,elect_td_bld,rooftop_pv,rooftop_pv,2015,ELEC_RPS,0,VA,1
VT,electricity,coal,coal (conv pul),2015,ELEC_RPS,0,VT,1
VT,electricity,coal,coal (conv pul CCS),2015,ELEC_RPS,0,VT,1
VT,electricity,coal,coal (IGCC),2015,ELEC_RPS,0,VT,1
VT,electricity,coal,coal (IGCC CCS),2015,ELEC_RPS,0,VT,1
VT,electricity,gas,gas (steam/CT),2015,ELEC_RPS,0,VT,1
VT,electricity,gas,gas (CC),2015,ELEC_RPS,0,VT,1
VT,electricity,gas,gas (CC CCS),2015,ELEC_RPS,0,VT,1
VT,electricity,refined liquids,refined liquids (steam/CT),2015,ELEC_RPS,0,VT,1
VT,electricity,refined liquids,refined liquids (CC),2015,ELEC_RPS,0,VT,1
VT,electricity,refined liquids,refined liquids (CC CCS),2015,ELEC_RPS,0,VT,1
VT,electricity,biomass,biomass (conv),2015,ELEC_RPS,0,VT,1
VT,electricity,biomass,biomass (conv CCS),2015,ELEC_RPS,0,VT,1
VT,electricity,biomass,biomass (IGCC),2015,ELEC_RPS,0,VT,1
VT,electricity,biomass,biomass (IGCC CCS),2015,ELEC_RPS,0,VT,1
VT,electricity,nuclear,Gen_II_LWR,2015,ELEC_RPS,0,VT,1
VT,electricity,nuclear,Gen_III,2015,ELEC_RPS,0,VT,1
VT,electricity,wind,wind,2015,ELEC_RPS,0,VT,1
VT,electricity,wind,wind_storage,2015,ELEC_RPS,0,VT,1
VT,electricity,solar,PV,2015,ELEC_RPS,0,VT,1
VT,electricity,solar,PV_storage,2015,ELEC_RPS,0,VT,1
VT,electricity,solar,CSP,2015,ELEC_RPS,0,VT,1
VT,electricity,solar,CSP_storage,2015,ELEC_RPS,0,VT,1
VT,elect_td_bld,rooftop_pv,rooftop_pv,2015,ELEC_RPS,0,VT,1
WA,electricity,coal,coal (conv pul),2015,ELEC_RPS,0,WA,1
WA,electricity,coal,coal (conv pul CCS),2015,ELEC_RPS,0,WA,1
WA,electricity,coal,coal (IGCC),2015,ELEC_RPS,0,WA,1
WA,electricity,coal,coal (IGCC CCS),2015,ELEC_RPS,0,WA,1
WA,electricity,gas,gas (steam/CT),2015,ELEC_RPS,0,WA,1
WA,electricity,gas,gas (CC),2015,ELEC_RPS,0,WA,1
WA,electricity,gas,gas (CC CCS),2015,ELEC_RPS,0,WA,1
WA,electricity,refined liquids,refined liquids (steam/CT),2015,ELEC_RPS,0,WA,1
WA,electricity,refined liquids,refined liquids (CC),2015,ELEC_RPS,0,WA,1
WA,electricity,refined liquids,refined liquids (CC CCS),2015,ELEC_RPS,0,WA,1
WA,electricity,biomass,biomass (conv),2015,ELEC_RPS,0,WA,1
WA,electricity,biomass,biomass (conv CCS),2015,ELEC_RPS,0,WA,1
WA,electricity,biomass,biomass (IGCC),2015,ELEC_RPS,0,WA,1
WA,electricity,biomass,biomass (IGCC CCS),2015,ELEC_RPS,0,WA,1
WA,electricity,nuclear,Gen_II_LWR,2015,ELEC_RPS,0,WA,1
WA,electricity,nuclear,Gen_III,2015,ELEC_RPS,0,WA,1
WA,electricity,wind,wind,2015,ELEC_RPS,0,WA,1
WA,electricity,wind,wind_storage,2015,ELEC_RPS,0,WA,1
WA,electricity,solar,PV,2015,ELEC_RPS,0,WA,1
WA,electricity,solar,PV_storage,2015,ELEC_RPS,0,WA,1
WA,electricity,solar,CSP,2015,ELEC_RPS,0,WA,1
WA,electricity,solar,CSP_storage,2015,ELEC_RPS,0,WA,1
WA,electricity,geothermal,geothermal,2015,ELEC_RPS,0,WA,1
WA,elect_td_bld,rooftop_pv,rooftop_pv,2015,ELEC_RPS,0,WA,1
WI,electricity,coal,coal (conv pul),2015,ELEC_RPS,0,WI,1
WI,electricity,coal,coal (conv pul CCS),2015,ELEC_RPS,0,WI,1
WI,electricity,coal,coal (IGCC),2015,ELEC_RPS,0,WI,1
WI,electricity,coal,coal (IGCC CCS),2015,ELEC_RPS,0,WI,1
WI,electricity,gas,gas (steam/CT),2015,ELEC_RPS,0,WI,1
WI,electricity,gas,gas (CC),2015,ELEC_RPS,0,WI,1
WI,electricity,gas,gas (CC CCS),2015,ELEC_RPS,0,WI,1
WI,electricity,refined liquids,refined liquids (steam/CT),2015,ELEC_RPS,0,WI,1
WI,electricity,refined liquids,refined liquids (CC),2015,ELEC_RPS,0,WI,1
WI,electricity,refined liquids,refined liquids (CC CCS),2015,ELEC_RPS,0,WI,1
WI,electricity,biomass,biomass (conv),2015,ELEC_RPS,0,WI,1
WI,electricity,biomass,biomass (conv CCS),2015,ELEC_RPS,0,WI,1
WI,electricity,biomass,biomass (IGCC),2015,ELEC_RPS,0,WI,1
WI,electricity,biomass,biomass (IGCC CCS),2015,ELEC_RPS,0,WI,1
WI,electricity,nuclear,Gen_II_LWR,2015,ELEC_RPS,0,WI,1
WI,electricity,nuclear,Gen_III,2015,ELEC_RPS,0,WI,1
WI,electricity,wind,wind,2015,ELEC_RPS,0,WI,1
WI,electricity,wind,wind_storage,2015,ELEC_RPS,0,WI,1
WI,electricity,solar,PV,2015,ELEC_RPS,0,WI,1
WI,electricity,solar,PV_storage,2015,ELEC_RPS,0,WI,1
WI,electricity,solar,CSP,2015,ELEC_RPS,0,WI,1
WI,electricity,solar,CSP_storage,2015,ELEC_RPS,0,WI,1
WI,elect_td_bld,rooftop_pv,rooftop_pv,2015,ELEC_RPS,0,WI,1
WV,electricity,coal,coal (conv pul),2015,ELEC_RPS,0,WV,1
WV,electricity,coal,coal (conv pul CCS),2015,ELEC_RPS,0,WV,1
WV,electricity,coal,coal (IGCC),2015,ELEC_RPS,0,WV,1
WV,electricity,coal,coal (IGCC CCS),2015,ELEC_RPS,0,WV,1
WV,electricity,gas,gas (steam/CT),2015,ELEC_RPS,0,WV,1
WV,electricity,gas,gas (CC),2015,ELEC_RPS,0,WV,1
WV,electricity,gas,gas (CC CCS),2015,ELEC_RPS,0,WV,1
WV,electricity,refined liquids,refined liquids (steam/CT),2015,ELEC_RPS,0,WV,1
WV,electricity,refined liquids,refined liquids (CC),2015,ELEC_RPS,0,WV,1
WV,electricity,refined liquids,refined liquids (CC CCS),2015,ELEC_RPS,0,WV,1
WV,electricity,biomass,biomass (conv),2015,ELEC_RPS,0,WV,1
WV,electricity,biomass,biomass (conv CCS),2015,ELEC_RPS,0,WV,1
WV,electricity,biomass,biomass (IGCC),2015,ELEC_RPS,0,WV,1
WV,electricity,biomass,biomass (IGCC CCS),2015,ELEC_RPS,0,WV,1
WV,electricity,nuclear,Gen_II_LWR,2015,ELEC_RPS,0,WV,1
WV,electricity,nuclear,Gen_III,2015,ELEC_RPS,0,WV,1
WV,electricity,wind,wind,2015,ELEC_RPS,0,WV,1
WV,electricity,wind,wind_storage,2015,ELEC_RPS,0,WV,1
WV,electricity,solar,PV,2015,ELEC_RPS,0,WV,1
WV,electricity,solar,PV_storage,2015,ELEC_RPS,0,WV,1
WV,electricity,solar,CSP,2015,ELEC_RPS,0,WV,1
WV,electricity,solar,CSP_storage,2015,ELEC_RPS,0,WV,1
WV,elect_td_bld,rooftop_pv,rooftop_pv,2015,ELEC_RPS,0,WV,1
WY,electricity,coal,coal (conv pul),2015,ELEC_RPS,0,WY,1
WY,electricity,coal,coal (conv pul CCS),2015,ELEC_RPS,0,WY,1
WY,electricity,coal,coal (IGCC),2015,ELEC_RPS,0,WY,1
WY,electricity,coal,coal (IGCC CCS),2015,ELEC_RPS,0,WY,1
WY,electricity,gas,gas (steam/CT),2015,ELEC_RPS,0,WY,1
WY,electricity,gas,gas (CC),2015,ELEC_RPS,0,WY,1
WY,electricity,gas,gas (CC CCS),2015,ELEC_RPS,0,WY,1
WY,electricity,refined liquids,refined liquids (steam/CT),2015,ELEC_RPS,0,WY,1
WY,electricity,refined liquids,refined liquids (CC),2015,ELEC_RPS,0,WY,1
WY,electricity,refined liquids,refined liquids (CC CCS),2015,ELEC_RPS,0,WY,1
WY,electricity,biomass,biomass (conv),2015,ELEC_RPS,0,WY,1
WY,electricity,biomass,biomass (conv CCS),2015,ELEC_RPS,0,WY,1
WY,electricity,biomass,biomass (IGCC),2015,ELEC_RPS,0,WY,1
WY,electricity,biomass,biomass (IGCC CCS),2015,ELEC_RPS,0,WY,1
WY,electricity,nuclear,Gen_II_LWR,2015,ELEC_RPS,0,WY,1
WY,electricity,nuclear,Gen_III,2015,ELEC_RPS,0,WY,1
WY,electricity,wind,wind,2015,ELEC_RPS,0,WY,1
WY,electricity,wind,wind_storage,2015,ELEC_RPS,0,WY,1
WY,electricity,solar,PV,2015,ELEC_RPS,0,WY,1
WY,electricity,solar,PV_storage,2015,ELEC_RPS,0,WY,1
WY,electricity,solar,CSP,2015,ELEC_RPS,0,WY,1
WY,electricity,solar,CSP_storage,2015,ELEC_RPS,0,WY,1
WY,electricity,geothermal,geothermal,2015,ELEC_RPS,0,WY,1
WY,elect_td_bld,rooftop_pv,rooftop_pv,2015,ELEC_RPS,0,WY,1
AK,electricity,coal,coal (conv pul),2020,ELEC_RPS,0.1,AK,1
AK,electricity,coal,coal (conv pul CCS),2020,ELEC_RPS,0.1,AK,1
AK,electricity,coal,coal (IGCC),2020,ELEC_RPS,0.1,AK,1
AK,electricity,coal,coal (IGCC CCS),2020,ELEC_RPS,0.1,AK,1
AK,electricity,gas,gas (steam/CT),2020,ELEC_RPS,0.1,AK,1
AK,electricity,gas,gas (CC),2020,ELEC_RPS,0.1,AK,1
AK,electricity,gas,gas (CC CCS),2020,ELEC_RPS,0.1,AK,1
AK,electricity,refined liquids,refined liquids (steam/CT),2020,ELEC_RPS,0.1,AK,1
AK,electricity,refined liquids,refined liquids (CC),2020,ELEC_RPS,0.1,AK,1
AK,electricity,refined liquids,refined liquids (CC CCS),2020,ELEC_RPS,0.1,AK,1
AK,electricity,biomass,biomass (conv),2020,ELEC_RPS,0.1,AK,1
AK,electricity,biomass,biomass (conv CCS),2020,ELEC_RPS,0.1,AK,1
AK,electricity,biomass,biomass (IGCC),2020,ELEC_RPS,0.1,AK,1
AK,electricity,biomass,biomass (IGCC CCS),2020,ELEC_RPS,0.1,AK,1
AK,electricity,nuclear,Gen_II_LWR,2020,ELEC_RPS,0.1,AK,1
AK,electricity,nuclear,Gen_III,2020,ELEC_RPS,0.1,AK,1
AK,electricity,wind,wind,2020,ELEC_RPS,0.1,AK,1
AK,electricity,wind,wind_storage,2020,ELEC_RPS,0.1,AK,1
AK,electricity,solar,PV,2020,ELEC_RPS,0.1,AK,1
AK,electricity,solar,PV_storage,2020,ELEC_RPS,0.1,AK,1
AK,electricity,solar,CSP,2020,ELEC_RPS,0.1,AK,1
AK,electricity,solar,CSP_storage,2020,ELEC_RPS,0.1,AK,1
AK,electricity,geothermal,geothermal,2020,ELEC_RPS,0.1,AK,1
AK,elect_td_bld,rooftop_pv,rooftop_pv,2020,ELEC_RPS,0.1,AK,1
AL,electricity,coal,coal (conv pul),2020,ELEC_RPS,0.1,AL,1
AL,electricity,coal,coal (conv pul CCS),2020,ELEC_RPS,0.1,AL,1
AL,electricity,coal,coal (IGCC),2020,ELEC_RPS,0.1,AL,1
AL,electricity,coal,coal (IGCC CCS),2020,ELEC_RPS,0.1,AL,1
AL,electricity,gas,gas (steam/CT),2020,ELEC_RPS,0.1,AL,1
AL,electricity,gas,gas (CC),2020,ELEC_RPS,0.1,AL,1
AL,electricity,gas,gas (CC CCS),2020,ELEC_RPS,0.1,AL,1
AL,electricity,refined liquids,refined liquids (steam/CT),2020,ELEC_RPS,0.1,AL,1
AL,electricity,refined liquids,refined liquids (CC),2020,ELEC_RPS,0.1,AL,1
AL,electricity,refined liquids,refined liquids (CC CCS),2020,ELEC_RPS,0.1,AL,1
AL,electricity,biomass,biomass (conv),2020,ELEC_RPS,0.1,AL,1
AL,electricity,biomass,biomass (conv CCS),2020,ELEC_RPS,0.1,AL,1
AL,electricity,biomass,biomass (IGCC),2020,ELEC_RPS,0.1,AL,1
AL,electricity,biomass,biomass (IGCC CCS),2020,ELEC_RPS,0.1,AL,1
AL,electricity,nuclear,Gen_II_LWR,2020,ELEC_RPS,0.1,AL,1
AL,electricity,nuclear,Gen_III,2020,ELEC_RPS,0.1,AL,1
AL,electricity,wind,wind,2020,ELEC_RPS,0.1,AL,1
AL,electricity,wind,wind_storage,2020,ELEC_RPS,0.1,AL,1
AL,electricity,solar,PV,2020,ELEC_RPS,0.1,AL,1
AL,electricity,solar,PV_storage,2020,ELEC_RPS,0.1,AL,1
AL,electricity,solar,CSP,2020,ELEC_RPS,0.1,AL,1
AL,electricity,solar,CSP_storage,2020,ELEC_RPS,0.1,AL,1
AL,elect_td_bld,rooftop_pv,rooftop_pv,2020,ELEC_RPS,0.1,AL,1
AR,electricity,coal,coal (conv pul),2020,ELEC_RPS,0.1,AR,1
AR,electricity,coal,coal (conv pul CCS),2020,ELEC_RPS,0.1,AR,1
AR,electricity,coal,coal (IGCC),2020,ELEC_RPS,0.1,AR,1
AR,electricity,coal,coal (IGCC CCS),2020,ELEC_RPS,0.1,AR,1
AR,electricity,gas,gas (steam/CT),2020,ELEC_RPS,0.1,AR,1
AR,electricity,gas,gas (CC),2020,ELEC_RPS,0.1,AR,1
AR,electricity,gas,gas (CC CCS),2020,ELEC_RPS,0.1,AR,1
AR,electricity,refined liquids,refined liquids (steam/CT),2020,ELEC_RPS,0.1,AR,1
AR,electricity,refined liquids,refined liquids (CC),2020,ELEC_RPS,0.1,AR,1
AR,electricity,refined liquids,refined liquids (CC CCS),2020,ELEC_RPS,0.1,AR,1
AR,electricity,biomass,biomass (conv),2020,ELEC_RPS,0.1,AR,1
AR,electricity,biomass,biomass (conv CCS),2020,ELEC_RPS,0.1,AR,1
AR,electricity,biomass,biomass (IGCC),2020,ELEC_RPS,0.1,AR,1
AR,electricity,biomass,biomass (IGCC CCS),2020,ELEC_RPS,0.1,AR,1
AR,electricity,nuclear,Gen_II_LWR,2020,ELEC_RPS,0.1,AR,1
AR,electricity,nuclear,Gen_III,2020,ELEC_RPS,0.1,AR,1
AR,electricity,wind,wind,2020,ELEC_RPS,0.1,AR,1
AR,electricity,wind,wind_storage,2020,ELEC_RPS,0.1,AR,1
AR,electricity,solar,PV,2020,ELEC_RPS,0.1,AR,1
AR,electricity,solar,PV_storage,2020,ELEC_RPS,0.1,AR,1
AR,electricity,solar,CSP,2020,ELEC_RPS,0.1,AR,1
AR,electricity,solar,CSP_storage,2020,ELEC_RPS,0.1,AR,1
AR,elect_td_bld,rooftop_pv,rooftop_pv,2020,ELEC_RPS,0.1,AR,1
AZ,electricity,coal,coal (conv pul),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,coal,coal (conv pul CCS),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,coal,coal (IGCC),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,coal,coal (IGCC CCS),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,gas,gas (steam/CT),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,gas,gas (CC),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,gas,gas (CC CCS),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,refined liquids,refined liquids (steam/CT),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,refined liquids,refined liquids (CC),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,refined liquids,refined liquids (CC CCS),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,biomass,biomass (conv),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,biomass,biomass (conv CCS),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,biomass,biomass (IGCC),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,biomass,biomass (IGCC CCS),2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,nuclear,Gen_II_LWR,2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,nuclear,Gen_III,2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,wind,wind,2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,wind,wind_storage,2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,solar,PV,2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,solar,PV_storage,2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,solar,CSP,2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,solar,CSP_storage,2020,ELEC_RPS,0.1,AZ,1
AZ,electricity,geothermal,geothermal,2020,ELEC_RPS,0.1,AZ,1
AZ,elect_td_bld,rooftop_pv,rooftop_pv,2020,ELEC_RPS,0.1,AZ,1
CA,electricity,coal,coal (conv pul),2020,ELEC_RPS,0.1,CA,1
CA,electricity,coal,coal (conv pul CCS),2020,ELEC_RPS,0.1,CA,1
CA,electricity,coal,coal (IGCC),2020,ELEC_RPS,0.1,CA,1
CA,electricity,coal,coal (IGCC CCS),2020,ELEC_RPS,0.1,CA,1
CA,electricity,gas,gas (steam/CT),2020,ELEC_RPS,0.1,CA,1
CA,electricity,gas,gas (CC),2020,ELEC_RPS,0.1,CA,1
CA,electricity,gas,gas (CC CCS),2020,ELEC_RPS,0.1,CA,1
CA,electricity,refined liquids,refined liquids (steam/CT),2020,ELEC_RPS,0.1,CA,1
CA,electricity,refined liquids,refined liquids (CC),2020,ELEC_RPS,0.1,CA,1
CA,electricity,refined liquids,refined liquids (CC CCS),2020,ELEC_RPS,0.1,CA,1
CA,electricity,biomass,biomass (conv),2020,ELEC_RPS,0.1,CA,1
CA,electricity,biomass,biomass (conv CCS),2020,ELEC_RPS,0.1,CA,1
CA,electricity,biomass,biomass (IGCC),2020,ELEC_RPS,0.1,CA,1
CA,electricity,biomass,biomass (IGCC CCS),2020,ELEC_RPS,0.1,CA,1
CA,electricity,nuclear,Gen_II_LWR,2020,ELEC_RPS,0.1,CA,1
CA,electricity,nuclear,Gen_III,2020,ELEC_RPS,0.1,CA,1
CA,electricity,wind,wind,2020,ELEC_RPS,0.1,CA,1
CA,electricity,wind,wind_storage,2020,ELEC_RPS,0.1,CA,1
CA,electricity,solar,PV,2020,ELEC_RPS,0.1,CA,1
CA,electricity,solar,PV_storage,2020,ELEC_RPS,0.1,CA,1
CA,electricity,solar,CSP,2020,ELEC_RPS,0.1,CA,1
CA,electricity,solar,CSP_storage,2020,ELEC_RPS,0.1,CA,1
CA,electricity,geothermal,geothermal,2020,ELEC_RPS,0.1,CA,1
CA,elect_td_bld,rooftop_pv,rooftop_pv,2020,ELEC_RPS,0.1,CA,1
CO,electricity,coal,coal (conv pul),2020,ELEC_RPS,0.1,CO,1
CO,electricity,coal,coal (conv pul CCS),2020,ELEC_RPS,0.1,CO,1
CO,electricity,coal,coal (IGCC),2020,ELEC_RPS,0.1,CO,1
CO,electricity,coal,coal (IGCC CCS),2020,ELEC_RPS,0.1,CO,1
CO,electricity,gas,gas (steam/CT),2020,ELEC_RPS,0.1,CO,1
CO,electricity,gas,gas (CC),2020,ELEC_RPS,0.1,CO,1
CO,electricity,gas,gas (CC CCS),2020,ELEC_RPS,0.1,CO,1
CO,electricity,refined liquids,refined liquids (steam/CT),2020,ELEC_RPS,0.1,CO,1
CO,electricity,refined liquids,refined liquids (CC),2020,ELEC_RPS,0.1,CO,1
CO,electricity,refined liquids,refined liquids (CC CCS),2020,ELEC_RPS,0.1,CO,1
CO,electricity,biomass,biomass (conv),2020,ELEC_RPS,0.1,CO,1
CO,electricity,biomass,biomass (conv CCS),2020,ELEC_RPS,0.1,CO,1
CO,electricity,biomass,biomass (IGCC),2020,ELEC_RPS,0.1,CO,1
CO,electricity,biomass,biomass (IGCC CCS),2020,ELEC_RPS,0.1,CO,1
CO,electricity,nuclear,Gen_II_LWR,2020,ELEC_RPS,0.1,CO,1
CO,electricity,nuclear,Gen_III,2020,ELEC_RPS,0.1,CO,1
CO,electricity,wind,wind,2020,ELEC_RPS,0.1,CO,1
CO,electricity,wind,wind_storage,2020,ELEC_RPS,0.1,CO,1
CO,electricity,solar,PV,2020,ELEC_RPS,0.1,CO,1
CO,electricity,solar,PV_storage,2020,ELEC_RPS,0.1,CO,1
CO,electricity,solar,CSP,2020,ELEC_RPS,0.1,CO,1
CO,electricity,solar,CSP_storage,2020,ELEC_RPS,0.1,CO,1
CO,electricity,geothermal,geothermal,2020,ELEC_RPS,0.1,CO,1
CO,elect_td_bld,rooftop_pv,rooftop_pv,2020,ELEC_RPS,0.1,CO,1
CT,electricity,coal,coal (conv pul),2020,ELEC_RPS,0.1,CT,1
CT,electricity,coal,coal (conv pul CCS),2020,ELEC_RPS,0.1,CT,1
CT,electricity,coal,coal (IGCC),2020,ELEC_RPS,0.1,CT,1
CT,electricity,coal,coal (IGCC CCS),2020,ELEC_RPS,0.1,CT,1
CT,electricity,gas,gas (steam/CT),2020,ELEC_RPS,0.1,CT,1
CT,electricity,gas,gas (CC),2020,ELEC_RPS,0.1,CT,1
CT,electricity,gas,gas (CC CCS),2020,ELEC_RPS,0.1,CT,1
CT,electricity,refined liquids,refined liquids (steam/CT),2020,ELEC_RPS,0.1,CT,1
CT,electricity,refined liquids,refined liquids (CC),2020,ELEC_RPS,0.1,CT,1
CT,electricity,refined liquids,refined liquids (CC CCS),2020,ELEC_RPS,0.1,CT,1
CT,electricity,biomass,biomass (conv),2020,ELEC_RPS,0.1,CT,1
CT,electricity,biomass,biomass (conv CCS),2020,ELEC_RPS,0.1,CT,1
CT,electricity,biomass,biomass (IGCC),2020,ELEC_RPS,0.1,CT,1
CT,electricity,biomass,biomass (IGCC CCS),2020,ELEC_RPS,0.1,CT,1
CT,electricity,nuclear,Gen_II_LWR,2020,ELEC_RPS,0.1,CT,1
CT,electricity,nuclear,Gen_III,2020,ELEC_RPS,0.1,CT,1
CT,electricity,wind,wind,2020,ELEC_RPS,0.1,CT,1
CT,electricity,wind,wind_storage,2020,ELEC_RPS,0.1,CT,1
CT,electricity,solar,PV,2020,ELEC_RPS,0.1,CT,1
CT,electricity,solar,PV_storage,2020,ELEC_RPS,0.1,CT,1
CT,electricity,solar,CSP,2020,ELEC_RPS,0.1,CT,1
CT,electricity,solar,CSP_storage,2020,ELEC_RPS,0.1,CT,1
CT,elect_td_bld,rooftop_pv,rooftop_pv,2020,ELEC_RPS,0.1,CT,1
DC,electricity,coal,coal (conv pul),2020,ELEC_RPS,0.1,DC,1
DC,electricity,coal,coal (conv pul CCS),2020,ELEC_RPS,0.1,DC,1
DC,electricity,coal,coal (IGCC),2020,ELEC_RPS,0.1,DC,1
DC,electricity,coal,coal (IGCC CCS),2020,ELEC_RPS,0.1,DC,1
DC,electricity,gas,gas (steam/CT),2020,ELEC_RPS,0.1,DC,1
DC,electricity,gas,gas (CC),2020,ELEC_RPS,0.1,DC,1
DC,electricity,gas,gas (CC CCS),2020,ELEC_RPS,0.1,DC,1
DC,electricity,refined liquids,refined liquids (steam/CT),2020,ELEC_RPS,0.1,DC,1
DC,electricity,refined liquids,refined liquids (CC),2020,ELEC_RPS,0.1,DC,1
DC,electricity,refined liquids,refined liquids (CC CCS),2020,ELEC_RPS,0.1,DC,1
DC,electricity,biomass,biomass (conv),2020,ELEC_RPS,0.1,DC,1
DC,electricity,biomass,biomass (conv CCS),2020,ELEC_RPS,0.1,DC,1
DC,electricity,biomass,biomass (IGCC),2020,ELEC_RPS,0.1,DC,1
DC,electricity,biomass,biomass (IGCC CCS),2020,ELEC_RPS,0.1,DC,1
DC,electricity,nuclear,Gen_II_LWR,2020,ELEC_RPS,0.1,DC,1
DC,electricity,nuclear,Gen_III,2020,ELEC_RPS,0.1,DC,1
DC,electricity,wind,wind,2020,ELEC_RPS,0.1,DC,1
DC,electricity,wind,wind_storage,2020,ELEC_RPS,0.1,DC,1
DC,electricity,solar,PV,2020,ELEC_RPS,0.1,DC,1
DC,electricity,solar,PV_storage,2020,ELEC_RPS,0.1,DC,1
DC,electricity,solar,CSP,2020,ELEC_RPS,0.1,DC,1
DC,electricity,solar,CSP_storage,2020,ELEC_RPS,0.1,DC,1
DC,elect_td_bld,rooftop_pv,rooftop_pv,2020,ELEC_RPS,0.1,DC,1
DE,electricity,coal,coal (conv pul),2020,ELEC_RPS,0.1,DE,1
DE,electricity,coal,coal (conv pul CCS),2020,ELEC_RPS,0.1,DE,1
DE,electricity,coal,coal (IGCC),2020,ELEC_RPS,0.1,DE,1
DE,electricity,coal,coal (IGCC CCS),2020,ELEC_RPS,0.1,DE,1
DE,electricity,gas,gas (steam/CT),2020,ELEC_RPS,0.1,DE,1
DE,electricity,gas,gas (CC),2020,ELEC_RPS,0.1,DE,1
DE,electricity,gas,gas (CC CCS),2020,ELEC_RPS,0.1,DE,1
DE,electricity,refined liquids,refined liquids (steam/CT),2020,ELEC_RPS,0.1,DE,1
DE,electricity,refined liquids,refined liquids (CC),2020,ELEC_RPS,0.1,DE,1
DE,electricity,refined liquids,refined liquids (CC CCS),2020,ELEC_RPS,0.1,DE,1
DE,electricity,biomass,biomass (conv),2020,ELEC_RPS,0.1,DE,1
DE,electricity,biomass,biomass (conv CCS),2020,ELEC_RPS,0.1,DE,1
DE,electricity,biomass,biomass (IGCC),2020,ELEC_RPS,0.1,DE,1
DE,electricity,biomass,biomass (IGCC CCS),2020,ELEC_RPS,0.1,DE,1
DE,electricity,nuclear,Gen_II_LWR,2020,ELEC_RPS,0.1,DE,1
DE,electricity,nuclear,Gen_III,2020,ELEC_RPS,0.1,DE,1
DE,electricity,wind,wind,2020,ELEC_RPS,0.1,DE,1
DE,electricity,wind,wind_storage,2020,ELEC_RPS,0.1,DE,1
DE,electricity,solar,PV,2020,ELEC_RPS,0.1,DE,1
DE,electricity,solar,PV_storage,2020,ELEC_RPS,0.1,DE,1
DE,electricity,solar,CSP,2020,ELEC_RPS,0.1,DE,1
DE,electricity,solar,CSP_storage,2020,ELEC_RPS,0.1,DE,1
DE,elect_td_bld,rooftop_pv,rooftop_pv,2020,ELEC_RPS,0.1,DE,1
FL,electricity,coal,coal (conv pul),2020,ELEC_RPS,0.1,FL,1
FL,electricity,coal,coal (conv pul CCS),2020,ELEC_RPS,0.1,FL,1
FL,electricity,coal,coal (IGCC),2020,ELEC_RPS,0.1,FL,1
FL,electricity,coal,coal (IGCC CCS),2020,ELEC_RPS,0.1,FL,1
FL,electricity,gas,gas (steam/CT),2020,ELEC_RPS,0.1,FL,1
FL,electricity,gas,gas (CC),2020,ELEC_RPS,0.1,FL,1
FL,electricity,gas,gas (CC CCS),2020,ELEC_RPS,0.1,FL,1
FL,electricity,refined liquids,refined liquids (steam/CT),2020,ELEC_RPS,0.1,FL,1
FL,electricity,refined liquids,refined liquids (CC),2020,ELEC_RPS,0.1,FL,1
FL,electricity,refined liquids,refined liquids (CC CCS),2020,ELEC_RPS,0.1,FL,1
FL,electricity,biomass,biomass (conv),2020,ELEC_RPS,0.1,FL,1
FL,electricity,biomass,biomass (conv CCS),2020,ELEC_RPS,0.1,FL,1
FL,electricity,biomass,biomass (IGCC),2020,ELEC_RPS,0.1,FL,1
FL,electricity,biomass,biomass (IGCC CCS),2020,ELEC_RPS,0.1,FL,1
FL,electricity,nuclear,Gen_II_LWR,2020,ELEC_RPS,0.1,FL,1
FL,electricity,nuclear,Gen_III,2020,ELEC_RPS,0.1,FL,1
FL,electricity,wind,wind,2020,ELEC_RPS,0.1,FL,1
FL,electricity,wind,wind_storage,2020,ELEC_RPS,0.1,FL,1
