# File: Springmann_FLX_diet.csv
# Title: 2050 Flexitarian (FLX) versus benchmark (BMK) diet
# Units: kcal per person per day
# Source: https://doi.org/10.1016/S2542-5196(18)30206-7
# Column types: ccnn
# ----------
food_group,iso,BMK,FLX
sugar,MYS,385.1626718,109.2704564
sugar,NAM,319.9327781,113.9553639
sugar,NER,107.8754071,107.8754071
sugar,NGA,196.8434307,110.4396149
sugar,NIC,467.2403711,112.0995552
sugar,NLD,383.8769684,110.5581546
sugar,NOR,336.5568645,112.0690516
sugar,NPL,73.42090271,73.42090271
sugar,NZL,380.8268424,110.320227
sugar,OAO,222.9672573,124.5221533
sugar,OBN,171.3120161,128.6279999
sugar,OIO,211.867775,115.5594699
sugar,OPO,215.0802037,124.8022156
sugar,OSA,287.4803573,99.61254265
sugar,PAK,347.9089619,110.3984726
sugar,PAN,371.3167535,115.7261093
sugar,PER,272.7341062,111.1573983
sugar,PHL,295.0999179,110.4048877
sugar,PNG,137.094093,137.094093
sugar,POL,415.9206196,110.5349574
sugar,PRK,18.1460045,18.1460045
sugar,PRT,238.091959,109.4928302
sugar,PRY,333.3873366,112.9348404
sugar,PSE,289.6152995,111.6284861
sugar,RAP,0.114181099,0.114181099
sugar,ROU,271.524676,110.1316089
sugar,RUS,425.8093184,103.7630559
sugar,RWA,30.74520004,30.74520004
sugar,SAU,350.2489653,110.7934826
sugar,SDN,383.394858,131.9340305
sugar,SEN,159.2883483,110.1885247
sugar,SLB,130.931099,109.6818249
sugar,SLE,78.43710479,78.43710479
sugar,SLV,428.8503166,110.2402236
sugar,SOM,39.29817982,39.29817982
sugar,SPP,236.7456108,110.8254609
sugar,SVK,347.7492571,109.4927863
sugar,SVN,154.433506,109.6141759
sugar,SWE,340.5260133,114.8573976
sugar,SWZ,268.4919696,109.868711
sugar,SYR,691.6764825,104.7599444
sugar,TCD,132.4768149,110.7198725
sugar,TGO,71.73265427,71.73265427
sugar,THA,449.7815096,110.3056983
sugar,TJK,196.341966,110.5004175
sugar,TKM,122.8669245,116.2847632
sugar,TLS,74.15637464,74.15637464
sugar,TUN,524.9574539,110.2919492
sugar,TUR,330.003157,110.4695422
sugar,TZA,109.5334488,109.5334488
sugar,UGA,110.5769977,106.6435066
sugar,UKP,286.8474742,110.1411376
sugar,UKR,485.5301774,109.1395983
sugar,URY,391.8710011,112.3957479
sugar,USA,252.747123,113.8153094
sugar,UZB,111.8449177,110.5243113
sugar,VEN,469.7150117,114.7360174
sugar,VNM,248.3401032,107.178213
sugar,VUT,175.2717602,112.3791647
sugar,YEM,301.5971058,111.5413741
sugar,ZAF,318.7167771,108.7485865
sugar,ZMB,213.13278,109.8182527
sugar,ZWE,312.588328,106.7205689
beef,all-r,57.07606484,11.03018045
beef,HIC,90.59220507,8.580470947
beef,LMC,37.18410032,9.915020137
beef,UMC,103.5440606,14.17568623
beef,LIC,58.49820116,13.84900858
beef,AFG,67.21713437,16.142808
beef,AGO,55.87185367,15.99558314
beef,ALB,71.14985375,10.44627782
beef,ARG,342.5355811,27.93862691
beef,ARM,105.3792019,16.18090029
beef,AUS,135.0520854,9.510961201
beef,AUT,62.04158696,4.089110091
beef,AZE,71.22123992,18.13355512
beef,BDI,26.69286536,12.81318449
beef,BEN,24.72066343,14.70875245
beef,BFA,148.8763101,18.37495532
beef,BGD,14.88304997,11.16405185
beef,BGR,45.3922213,6.928114767
beef,BLR,125.1742191,12.60872588
beef,BLT,54.04653024,6.423791881
beef,BLX,71.69781368,7.360613007
beef,BLZ,48.7579105,12.12646401
beef,BOL,149.9172735,15.40039351
beef,BRA,154.1437396,14.8104626
beef,BTN,56.31910925,13.8227219
beef,BWA,93.4901998,16.6640296
beef,CAF,231.1778269,18.7089108
beef,CAN,104.8687763,10.56282701
beef,CHL,148.3268541,16.48203421
beef,CHM,57.20480918,5.247804837
beef,CHP,69.10620968,7.168808851
beef,CIV,24.29050143,14.33857858
beef,CMR,45.69012138,15.58532816
beef,COD,92.45948101,6.559207128
beef,COG,20.97314004,10.94646864
beef,COL,116.6846272,25.01790097
beef,CRB,50.72478119,7.790340368
beef,CRI,64.40276652,12.13581791
beef,CUB,38.30565047,10.45556218
beef,CYP,24.30788403,2.630954187
beef,CZE,29.1316798,2.703908463
beef,DEU,43.09266251,3.740039686
beef,DJI,156.3315191,18.38252253
beef,DNK,91.77920157,6.499046247
beef,DOM,64.48744127,15.28653319
beef,DZA,42.02305555,12.20550651
beef,ECU,130.8671377,17.9238275
beef,EGY,80.90597727,18.71965027
beef,ERI,37.12866518,17.94103271
beef,ETH,34.26966165,19.38325897
beef,FJI,84.79021442,9.676620143
beef,FNP,86.14017124,9.304458773
beef,FRP,89.78916254,8.204714834
beef,GAB,42.97456918,9.284530886
beef,GEO,116.7052039,15.94511919
beef,GHA,29.58371591,13.27934978
beef,GIN,64.93971708,19.09688353
beef,GMB,51.46308334,19.45492803
beef,GNB,37.25574417,6.848974329
beef,GNQ,1.436322534,1.436322534
beef,GRC,62.3379705,5.6093077
beef,GSA,20.92156046,14.9710932
beef,GTM,28.80699655,10.33052436
beef,HND,51.29638747,15.01137938
beef,HRV,44.04890418,5.836692128
beef,HTI,44.09622254,15.36072974
beef,HUN,15.71905677,1.668359626
beef,IDN,22.80348692,14.67317838
beef,IND,10.00291545,10.00291545
beef,IRL,119.5043856,9.757579326
beef,IRN,47.19204352,14.320984
beef,IRQ,8.945605525,8.945605525
beef,ISL,68.80586506,7.062799497
beef,ISR,113.4727857,21.86155199
beef,ITP,121.5998044,10.51358249
beef,JAM,45.78725553,12.42392612
beef,JOR,63.58488513,14.41843418
beef,JPN,32.56756588,5.327802362
beef,KAZ,134.6198507,13.34225488
beef,KEN,89.41044634,21.31113666
beef,KGZ,163.9741585,17.70752592
beef,KHM,50.00198315,11.14879072
beef,KOR,80.05022885,5.907403095
beef,LAO,68.25128731,13.64249718
beef,LBN,188.4009696,24.46641616
beef,LBR,8.061872553,2.79649372
beef,LBY,30.21941275,8.439081594
beef,LKA,22.38680699,20.36037966
beef,LSO,66.608078,13.6565627
beef,MDA,26.61427693,7.171134755
beef,MDG,57.81293718,15.11450013
beef,MEX,72.48472974,10.49844149
beef,MLI,69.32738426,14.25908504
beef,MMR,38.19364045,7.623806149
beef,MNG,434.0576165,13.34986931
beef,MOR,55.30890526,15.72211546
beef,MOZ,11.86158254,1.956738622
beef,MRT,92.71342348,11.15691369
beef,MWI,27.18912413,12.20089414
beef,MYS,52.1706278,11.64653502
beef,NAM,95.21817122,14.28098572
beef,NER,217.5976505,20.62410691
beef,NGA,26.9494756,8.860255955
beef,NIC,39.5953227,21.80698632
beef,NLD,90.51846167,9.881907254
beef,NOR,68.09608106,7.922248037
beef,NPL,66.89843424,14.73857911
beef,NZL,83.75342686,6.315177635
beef,OAO,31.45765513,6.122468212
beef,OBN,38.75130209,12.71304927
beef,OIO,26.46295994,15.95573167
beef,OPO,87.9263013,12.28831548
beef,OSA,38.44850049,3.905450751
beef,PAK,50.25266115,16.20298823
beef,PAN,96.46208362,13.25381472
beef,PER,21.97010142,9.831031405
beef,PHL,37.92990886,5.461362115
beef,PNG,8.771982561,1.66437193
beef,POL,19.33293887,1.813773387
beef,PRK,4.892661796,3.220171993
beef,PRT,85.71234818,8.154155525
beef,PRY,78.64132889,8.047185202
beef,PSE,38.25947191,12.21910183
beef,RAP,48.7794988,11.58881595
beef,ROU,38.53717076,4.78815303
beef,RUS,91.1120591,13.5443675
beef,RWA,32.19196296,13.66699948
beef,SAU,29.33487059,11.63565672
beef,SDN,164.8208283,19.37391679
beef,SEN,51.41589144,15.03713006
beef,SLB,29.5898558,6.788963019
beef,SLE,15.0776712,13.48039287
beef,SLV,37.40157239,14.59411378
beef,SOM,138.2156822,11.58501844
beef,SPP,51.54335678,3.975653552
beef,SVK,22.66673992,2.712043864
beef,SVN,78.96427326,6.387059496
beef,SWE,81.9675695,7.67952109
beef,SWZ,168.4598944,19.88408191
beef,SYR,43.66716033,9.33429449
beef,TCD,73.83727003,17.14482504
beef,TGO,26.34811122,10.06778875
beef,THA,17.32596206,3.08502447
beef,TJK,47.5625138,13.24343423
beef,TKM,197.8407547,14.41198041
beef,TLS,15.76102231,3.301066042
beef,TUN,68.68787537,14.74429038
beef,TUR,26.85070556,10.13151717
beef,TZA,70.20522896,20.61909741
beef,UGA,49.26043912,13.01703058
beef,UKP,73.47354119,7.804761651
beef,UKR,69.48799797,14.15011988
beef,URY,211.6359032,21.5548987
beef,USA,141.9156752,11.22859507
beef,UZB,138.3715108,24.58081964
beef,VEN,74.07606339,14.1412862
beef,VNM,23.03312426,2.455244007
beef,VUT,87.1337204,8.303967755
beef,YEM,38.86028356,23.11521406
beef,ZAF,128.3339516,16.90737463
beef,ZMB,57.0891649,17.8171898
beef,ZWE,144.6127535,16.8865044
lamb,all-r,18.14844722,5.141595682
lamb,HIC,16.74268221,2.573548172
lamb,LMC,19.43960656,6.005085143
lamb,UMC,14.59157128,3.266417808
lamb,LIC,18.49663971,6.154450243
lamb,AFG,45.35007374,10.89123391
lamb,AGO,5.170689972,1.480319623
lamb,ALB,43.58961666,6.399862007
lamb,ARG,9.374312424,0.764607918
lamb,ARM,29.61722485,4.547703468
lamb,AUS,79.71460735,5.613852872
lamb,AUT,6.530960312,0.430450236
lamb,AZE,53.3303764,13.57838366
lamb,BDI,10.61144259,5.093734587
lamb,BEN,7.82523987,4.656004336
lamb,BFA,31.49555146,3.887316594
lamb,BGD,15.82743381,11.87245169
lamb,BGR,13.37409739,2.04125903
lamb,BLR,0.989250801,0.099646655
lamb,BLT,1.350640113,0.160532618
lamb,BLX,10.88707889,1.11768505
lamb,BLZ,0.996001431,0.247713148
lamb,BOL,25.3529887,2.604409708
lamb,BRA,4.02472801,0.386704538
lamb,BTN,3.630446493,0.891041299
lamb,BWA,22.28021873,3.971306353
lamb,CAF,37.18539384,3.009363941
lamb,CAN,6.622934083,0.667089953
lamb,CHL,3.514068494,0.390482206
lamb,CHM,26.57036029,2.437488513
lamb,CHP,10.05081897,1.042632787
lamb,CIV,7.01535973,4.141136693
lamb,CMR,18.96655662,6.469670033
lamb,COD,9.625505143,6.970219691
lamb,COG,3.477472023,1.814989952
lamb,COL,1.788957727,0.383563528
lamb,CRB,20.83430081,3.199743613
lamb,CRI,0.108793761,0.020500692
lamb,CUB,5.111167937,1.395097943
lamb,CYP,37.02696115,4.007598454
lamb,CZE,1.159024101,0.107576875
lamb,DEU,5.586208619,0.484830612
lamb,DJI,46.276638,5.441521619
lamb,DNK,5.73821244,0.406332888
lamb,DOM,1.25214909,0.296817772
lamb,DZA,44.79386687,13.01028272
lamb,ECU,6.157813058,0.843386514
lamb,EGY,10.26002098,2.373916131
lamb,ERI,26.29350414,12.70534816
lamb,ETH,19.40791992,10.97731112
lamb,FJI,116.7406244,13.32293691
lamb,FNP,2.22280016,0.240096486
lamb,FRP,19.25546492,1.759517453
lamb,GAB,8.342533955,1.802380237
lamb,GEO,30.81832555,4.210625212
lamb,GHA,12.91363575,5.796590486
lamb,GIN,14.05825503,4.134124247
lamb,GMB,12.14870347,4.592654316
lamb,GNB,9.899463137,1.819884971
lamb,GNQ,3.873144369,3.873144369
lamb,GRC,78.42058765,7.056456966
lamb,GSA,2.754684277,1.971202632
lamb,GTM,1.45375691,0.521334154
lamb,HND,0.205510628,0.060140648
lamb,HRV,8.454354728,1.120242753
lamb,HTI,5.762621494,2.007384448
lamb,HUN,1.167123997,0.123874007
lamb,IDN,7.488170889,4.818353771
lamb,IND,7.680976347,7.680976347
lamb,IRL,30.48181575,2.488852051
lamb,IRN,51.88389256,15.74478111
lamb,IRQ,8.988274008,8.988274008
lamb,ISL,143.2660367,14.70600349
lamb,ISR,7.348373253,1.41573015
lamb,ITP,8.317849033,0.719165564
lamb,JAM,15.87659043,4.30795828
lamb,JOR,59.03380636,13.38643689
lamb,JPN,1.839426322,0.300915946
lamb,KAZ,67.18417431,6.658664182
lamb,KEN,16.2623191,3.876152272
lamb,KGZ,85.78252064,9.263631671
lamb,KHM,0.015092942,0.003365228
lamb,KOR,1.811130827,0.133654582
lamb,LAO,3.012482146,0.602153905
lamb,LBN,29.75078008,3.86354151
lamb,LBR,4.537791138,1.574064132
lamb,LBY,67.13030496,18.7468276
lamb,LKA,1.123677868,1.021963875
lamb,LSO,25.9575693,5.322044762
lamb,MDA,6.087658211,1.640300711
lamb,MDG,5.138320042,1.343352245
lamb,MEX,7.388972759,1.070193659
lamb,MLI,40.70122202,8.371326745
lamb,MMR,1.903985879,0.380053304
lamb,MNG,579.5610668,17.82497117
lamb,MOR,40.57231084,11.53308952
lamb,MOZ,16.73407437,2.760526221
lamb,MRT,95.87565681,11.53744936
lamb,MWI,12.23289333,5.48940951
lamb,MYS,5.985494194,1.336197602
lamb,NAM,33.97563075,5.095723761
lamb,NER,48.35374206,4.58301247
lamb,NGA,24.35134881,8.006062402
lamb,NIC,0.066301485,0.036515312
lamb,NLD,5.471313069,0.597303658
lamb,NOR,31.54916164,3.670406284
lamb,NPL,15.91588035,3.506471627
lamb,NZL,166.3265244,12.54135605
lamb,OAO,6.796935882,1.322858417
lamb,OBN,9.355677187,3.069295187
lamb,OIO,13.7027952,8.262043394
lamb,OPO,36.44725742,5.093759102
lamb,OSA,12.58034612,1.277863157
lamb,PAK,24.42006522,7.873772654
lamb,PAN,0.148287002,0.020374518
lamb,PER,6.459197715,2.890317817
lamb,PHL,4.240693723,0.61059899
lamb,PNG,0.107287353,0.020356408
lamb,POL,0.166754835,0.015644568
lamb,PRK,2.158273137,1.420496858
lamb,PRT,17.66661352,1.680694991
lamb,PRY,4.334052469,0.44349356
lamb,PSE,57.67957489,18.42138858
lamb,RAP,117.6704176,27.95561345
lamb,ROU,18.65330877,2.31762984
lamb,RUS,8.940781657,1.329102137
lamb,RWA,8.66724795,3.679653627
lamb,SAU,46.93261924,18.6157919
lamb,SDN,81.47587467,9.577107653
lamb,SEN,27.118159,7.930997058
lamb,SLB,1.126767325,0.258520412
lamb,SLE,3.980790389,3.559078699
lamb,SLV,0.110195269,0.042998254
lamb,SOM,135.1365996,11.32693464
lamb,SPP,29.45772832,2.272139991
lamb,SVK,1.536402768,0.183828451
lamb,SVN,6.52909182,0.528108424
lamb,SWE,6.560447546,0.61464669
lamb,SWZ,11.59583424,1.368708668
lamb,SYR,125.1310826,26.74802681
lamb,TCD,22.64582519,5.258302624
lamb,TGO,14.72252334,5.625574205
lamb,THA,0.237410587,0.042272831
lamb,TJK,61.4565693,17.1121324
lamb,TKM,261.5739062,19.05470902
lamb,TLS,4.029558797,0.843970616
lamb,TUN,56.93285826,12.22100101
lamb,TUR,41.20479251,15.54771297
lamb,TZA,13.17741054,3.870172003
lamb,UGA,14.68229518,3.879784441
lamb,UKP,35.97520737,3.821483412
lamb,UKR,2.470978116,0.50317519
lamb,URY,43.95139362,4.476404159
lamb,USA,3.098087556,0.24512564
lamb,UZB,35.81294431,6.361941989
lamb,VEN,1.471097386,0.280835782
lamb,VNM,2.533591307,0.270071259
lamb,VUT,1.502175486,0.143159465
lamb,YEM,17.00658544,10.11600603
lamb,ZAF,37.64074036,4.958984669
lamb,ZMB,10.70700466,3.341592656
lamb,ZWE,14.13997778,1.651132361
pork,all-r,106.0080016,13.4327892
pork,HIC,151.067693,13.93228817
pork,LMC,118.7228367,14.80387144
pork,UMC,74.16173908,10.27636028
pork,LIC,53.55121424,10.70160131
pork,AGO,55.95853606,16.02039949
pork,ALB,65.17772345,9.569444926
pork,ARG,46.60399073,3.801215353
pork,ARM,44.38894885,6.815891012
pork,AUS,117.1845102,8.252648056
pork,AUT,291.6177951,19.2202896
pork,AZE,6.001867871,1.528128435
pork,BDI,26.44701094,12.69516875
pork,BEN,15.92193751,9.47352558
pork,BFA,53.18341127,6.564125649
pork,BGD,0.009181725,0.006887382
pork,BGR,90.72758337,13.84755124
pork,BLR,148.3085222,14.93903069
pork,BLT,161.1470864,19.15340986
pork,BLX,139.8711673,14.35939927
pork,BLZ,61.01871555,15.17581968
pork,BOL,66.15303061,6.795632545
pork,BRA,99.13744192,9.525339008
pork,BTN,35.23736512,8.648508563
pork,BWA,5.128584209,0.914137303
pork,CAF,82.19742612,6.652127211
pork,CAN,102.4909252,10.32331979
pork,CHL,132.8168399,14.75856622
pork,CHM,394.7114022,36.20968999
pork,CHP,288.4942366,29.9272677
pork,CIV,12.72000486,7.508564192
pork,CMR,18.58471687,6.339420918
pork,COD,28.19676658,16.33827495
pork,COG,31.40982435,16.39366621
pork,COL,23.90021357,5.124352629
pork,CRB,136.7373372,21.000197
pork,CRI,45.98998848,8.666182466
pork,CUB,70.44183021,19.22716171
pork,CYP,175.9515723,19.04404864
pork,CZE,229.8471863,21.33367375
pork,DEU,226.4453783,19.65333893
pork,DJI,18.94521826,2.227707526
pork,DNK,225.5849619,15.97406683
pork,DOM,51.12392045,12.11875508
pork,DZA,0.036329172,0.01055173
pork,ECU,68.63549608,9.400456172
pork,EGY,0.130875886,0.030281456
pork,ETH,0.386548073,0.218635406
pork,FJI,100.4210336,11.46047575
pork,FNP,303.3504263,32.76649553
pork,FRP,210.0923907,19.19773061
pork,GAB,76.84305873,16.60171971
pork,GEO,65.53782892,8.954257893
pork,GHA,18.10184144,8.125439175
pork,GIN,9.417838593,2.769512631
pork,GMB,9.666729696,3.654377437
pork,GNB,146.7631257,26.98045369
pork,GNQ,5.701252501,5.701252501
pork,GRC,122.9270788,11.06124894
pork,GSA,26.65418037,19.07325313
pork,GTM,32.04653009,11.4922588
pork,HND,25.98231137,7.603465903
pork,HRV,146.25332,19.37926987
pork,HTI,38.53094317,13.42208857
pork,HUN,214.2376909,22.73835632
pork,IDN,21.87584434,14.07627558
pork,IND,4.736555606,4.736555606
pork,IRL,161.9649765,13.22450301
pork,IRQ,0.024522138,0.024522138
pork,ISL,161.337935,16.56105166
pork,ISR,20.66028711,3.980389995
pork,ITP,175.573618,15.18018655
pork,JAM,37.37387101,10.14103613
pork,JOR,0.069849283,0.015838942
pork,JPN,108.0933624,17.68323963
pork,KAZ,97.56351558,9.669579084
pork,KEN,10.64438635,2.537108151
pork,KGZ,36.8032539,3.974373635
pork,KHM,112.8349655,25.15847045
pork,KOR,244.8431538,18.06849556
pork,LAO,88.11913689,17.61380809
pork,LBN,15.67435203,2.035526785
pork,LBR,87.53484245,30.36399243
pork,LBY,0.043414149,0.012123847
pork,LKA,2.329702457,2.118820543
pork,LSO,49.99247518,10.24988849
pork,MDA,75.47686009,20.33700694
pork,MDG,57.02329805,14.90805843
pork,MEX,123.4976721,17.88698239
pork,MLI,4.685396319,0.963680734
pork,MMR,163.3689787,32.60996883
pork,MNG,6.090568751,0.187321438
pork,MOR,0.127566832,0.036262162
pork,MOZ,252.7370187,41.69260584
pork,MRT,3.334868672,0.401310194
pork,MWI,41.83910912,18.77495351
pork,MYS,74.08402491,16.5384667
pork,NAM,52.91205834,7.935841864
pork,NER,3.806981529,0.360829236
pork,NGA,37.79927683,12.42737605
pork,NIC,9.970171714,5.491037408
pork,NLD,147.0701484,16.05565913
pork,NOR,200.2562465,23.29766458
pork,NPL,9.63626541,2.122992289
pork,NZL,98.90073342,7.457315159
pork,OAO,169.1886573,32.9284612
pork,OBN,83.0906263,27.25934791
pork,OIO,14.63158453,8.822053059
pork,OPO,134.8055198,18.8400141
pork,OSA,176.0725174,17.88476889
pork,PAK,0.003914921,0.00126229
pork,PAN,52.09123591,7.157295003
pork,PER,26.17949442,11.71462192
pork,PHL,238.6637399,34.36415078
pork,PNG,383.2673728,72.72010089
pork,POL,274.4478686,25.74808948
pork,PRK,62.73065811,41.28703695
pork,PRT,167.9148339,15.97440392
pork,PRY,159.1359348,16.28401195
pork,ROU,141.5711964,17.58988892
pork,RUS,81.87119784,12.17065668
pork,RWA,32.54361171,13.81629088
pork,SEN,14.53382367,4.250572938
pork,SLB,145.5947326,33.4045986
pork,SLE,17.60728467,15.74202751
pork,SLV,16.36870073,6.387075879
pork,SOM,0.226073616,0.018949131
pork,SPP,232.4825502,17.93189529
pork,SVK,177.8156549,21.27539546
pork,SVN,198.4908536,16.05501879
pork,SWE,170.0675654,15.93358768
pork,SWZ,48.49169069,5.723693184
pork,SYR,0.008172325,0.001746917
pork,TCD,0.686564665,0.159418557
pork,TGO,43.57083444,16.64870598
pork,THA,227.0093001,40.42079992
pork,TJK,9.81028258,2.731601461
pork,TKM,1.526516548,0.111201186
pork,TLS,193.6415361,40.55723586
pork,TUR,0.014471732,0.005460586
pork,TZA,9.524841026,2.797421614
pork,UGA,73.93287812,19.53670231
pork,UKP,206.3785037,21.92265414
pork,UKR,66.29181091,13.49926748
pork,URY,55.90182326,5.693543106
pork,USA,123.031861,9.734477509
pork,UZB,10.88845831,1.93426543
pork,VEN,29.58813046,5.64844029
pork,VNM,415.2120432,44.26003479
pork,VUT,361.8119118,34.48119093
pork,YEM,0.02903572,0.017271281
pork,ZAF,113.5028963,14.95345515
pork,ZMB,23.90664261,7.461121378
pork,ZWE,77.82424049,9.087575943
poultry,all-r,66.79953282,33.47585357
poultry,HIC,124.2495439,39.66979397
poultry,LMC,56.11201871,36.14438162
poultry,UMC,120.1206569,39.94876527
poultry,LIC,21.93547846,17.33796919
poultry,AFG,11.32597079,11.32597079
poultry,AGO,37.67321981,35.82330651
poultry,ALB,54.87586148,49.09023139
poultry,ARG,147.945526,45.60545053
poultry,ARM,37.89253287,32.67600956
poultry,AUS,164.1218887,42.76348597
poultry,AUT,63.80427352,37.91019763
poultry,AZE,26.94306598,26.94306598
poultry,BDI,11.72159055,11.72159055
poultry,BEN,52.3065655,32.67600956
poultry,BFA,26.67965839,26.67965839
poultry,BGD,8.372531968,8.372531968
poultry,BGR,115.5512527,44.40269958
poultry,BLR,73.73576807,35.65999163
poultry,BLT,93.32921953,36.67564814
poultry,BLX,79.39557895,35.91991573
poultry,BLZ,152.5406494,45.36354271
poultry,BOL,131.5422582,45.56202482
poultry,BRA,185.2920889,45.44405605
poultry,BTN,7.936778694,7.936778694
poultry,BWA,22.54208955,22.54208955
poultry,CAF,19.39557774,19.39557774
poultry,CAN,150.917184,41.70437273
poultry,CHL,151.0478104,44.2674054
poultry,CHM,100.3878569,49.09023139
poultry,CHP,48.17127192,37.19352631
poultry,CIV,16.37710128,16.37710128
poultry,CMR,23.2129937,23.2129937
poultry,COD,7.136129097,7.208608686
poultry,COG,85.1419215,35.32706953
poultry,COL,75.85019186,36.38662633
poultry,CRB,263.3497704,42.76378217
poultry,CRI,99.41016942,36.65876281
poultry,CUB,57.16776232,36.7120912
poultry,CYP,92.73506893,36.91394247
poultry,CZE,125.852895,38.5610785
poultry,DEU,52.33647898,38.61429399
poultry,DJI,50.38766719,35.29918954
poultry,DNK,72.50374257,39.75172295
poultry,DOM,155.8166692,36.54894101
poultry,DZA,35.79313258,35.79313258
poultry,ECU,124.1911257,45.40083817
poultry,EGY,67.47021489,42.37772204
poultry,ERI,4.497045693,4.497045693
poultry,ETH,5.439672075,5.439672075
poultry,FJI,140.7715958,36.7947973
poultry,FNP,68.72294961,37.24182915
poultry,FRP,89.19227,44.67279853
poultry,GAB,113.5171235,35.60809623
poultry,GEO,60.29988821,35.49186872
poultry,GHA,58.50001023,32.67600956
poultry,GIN,11.28102574,11.28102574
poultry,GMB,54.76771232,34.79033091
poultry,GNB,12.55409987,12.55409987
poultry,GNQ,4.499582946,4.499582946
poultry,GRC,60.96125242,36.32646973
poultry,GSA,128.4618714,49.09023139
poultry,GTM,86.92197437,36.48808513
poultry,HND,130.3119885,45.3810592
poultry,HRV,38.38745861,37.39598839
poultry,HTI,21.90198354,21.90198354
poultry,HUN,163.1015984,44.69955293
poultry,IDN,65.1000744,36.19412433
poultry,IND,37.65524575,37.22191366
poultry,IRL,101.7066034,37.75903156
poultry,IRN,81.5958335,37.02034959
poultry,IRQ,12.66519705,12.66519705
poultry,ISL,77.69747485,35.87548053
poultry,ISR,274.2526413,36.78186899
poultry,ITP,52.16642809,37.06780707
poultry,JAM,281.8107426,36.55140244
poultry,JOR,140.7084593,36.94112567
poultry,JPN,66.46172062,35.09879714
poultry,KAZ,77.58602079,35.74933833
poultry,KEN,7.834264276,7.834264276
poultry,KGZ,18.17938623,18.17938623
poultry,KHM,30.88606858,30.88606858
poultry,KOR,83.25966829,40.2006226
poultry,LAO,53.05948431,46.28729015
poultry,LBN,133.6189435,36.90884213
poultry,LBR,69.95484459,34.05312276
poultry,LBY,79.84088627,36.85074081
poultry,LKA,52.1391098,35.82599325
poultry,LSO,28.61334311,28.61334311
poultry,MDA,97.42386785,36.0782591
poultry,MDG,40.97789849,40.97789849
poultry,MEX,127.65547,40.12358362
poultry,MLI,22.85217832,22.85217832
poultry,MMR,121.5288729,38.55450667
poultry,MNG,5.00921889,5.00921889
poultry,MOR,69.80885262,36.01563642
poultry,MOZ,11.23540644,11.23540644
poultry,MRT,18.36723482,18.36723482
poultry,MWI,8.527784648,8.527784648
poultry,MYS,187.3868673,40.96536572
poultry,NAM,65.82650516,36.49408731
poultry,NER,11.04656127,11.04656127
poultry,NGA,11.98360337,11.98360337
poultry,NIC,91.99977673,45.47471066
poultry,NLD,73.78313723,37.43118295
poultry,NOR,42.29058036,36.43527746
poultry,NPL,5.925710774,5.925710774
poultry,NZL,155.6729734,42.20184175
poultry,OAO,60.01563722,38.85707038
poultry,OBN,31.39280416,31.39280416
poultry,OIO,70.97994495,44.10269245
poultry,OPO,131.2211127,41.08534091
poultry,OSA,162.7803397,35.26090033
poultry,PAK,17.11484953,17.11484953
poultry,PAN,169.8564835,36.61077283
poultry,PER,77.11470518,49.09023139
poultry,PHL,47.88247247,36.59246525
poultry,PNG,16.21863779,16.21863779
poultry,POL,90.91260923,37.25694927
poultry,PRK,7.29307889,7.29307889
poultry,PRT,83.87560245,37.7830407
poultry,PRY,44.40617282,38.13918332
poultry,PSE,200.6898245,36.33003381
poultry,RAP,246.2143904,46.70591736
poultry,ROU,92.23616019,35.85554098
poultry,RUS,80.54452063,35.57863088
poultry,RWA,2.942304469,2.942304469
poultry,SAU,144.938894,36.78902837
poultry,SDN,7.787516128,7.787516128
poultry,SEN,24.49601217,24.49601217
poultry,SLB,9.665307761,9.665307761
poultry,SLE,24.18915874,24.18915874
poultry,SLV,75.82089331,36.58966109
poultry,SOM,6.083674863,6.083674863
poultry,SPP,85.09660905,36.33819865
poultry,SVK,92.44580678,36.84320798
poultry,SVN,82.35678252,35.92416087
poultry,SWE,54.18886684,37.91041454
poultry,SWZ,53.20790358,35.16699115
poultry,SYR,55.58282964,36.68937293
poultry,TCD,5.688753252,5.688753252
poultry,TGO,46.92386726,34.85519847
poultry,THA,85.87814149,48.87236355
poultry,TJK,7.330771527,7.330771527
poultry,TKM,26.55965202,26.55965202
poultry,TLS,54.46936777,35.77500484
poultry,TUN,65.75505929,36.01827533
poultry,TUR,68.80237811,35.6751175
poultry,TZA,16.95521696,16.95521696
poultry,UGA,16.70115678,16.70115678
poultry,UKP,111.0205868,38.12037637
poultry,UKR,77.41206646,35.47777283
poultry,URY,69.59911256,36.89775224
poultry,USA,176.2437633,41.62779191
poultry,UZB,10.88779576,10.88779576
poultry,VEN,110.3741444,36.82024856
poultry,VNM,52.0904928,43.3417678
poultry,VUT,59.55679044,35.6232579
poultry,YEM,43.25014012,36.63329524
poultry,ZAF,152.0908269,42.64152866
poultry,ZMB,39.06601999,35.31940877
poultry,ZWE,44.97731818,35.019762
milk,all-r,156.8248525,113.7206926
milk,HIC,282.305571,129.9628397
milk,LMC,141.5664756,122.7675639
milk,UMC,213.1115808,141.0107293
milk,LIC,77.34040993,61.55821443
milk,AFG,152.4207254,152.4207254
milk,AGO,34.55440799,34.55440799
milk,ALB,498.7832751,163.162325
milk,ARG,254.422152,126.8692976
