# File: Scout_bld_calibration.csv
# Title: Buildings sector calibration from Scout model
# Units: unitless shares
# Comments: Scout output data processed to compute shares of service/technology within state/sector/fuel
# Source:  LBNL team (Aven Satre-Meloy) provided for DECARB project
# Column types: cccccinn
# ----------
state,sector,fuel,service,technology,year,share,energy
Ohio,resid,electricity,clothes dryers,clothes dryer,2015,0.0427548,0.0078482
Ohio,resid,electricity,clothes washers,clothes washer,2015,0.0078629,0.0014433
Ohio,resid,electricity,computers,electricity,2015,0.026147,0.0047996
Ohio,resid,electricity,cooking,electric oven,2015,0.0110486,0.0020281
Ohio,resid,electricity,cooling,air conditioning,2015,0.0992858,0.0182251
Ohio,resid,electricity,dishwashers,dishwasher,2015,0.0050868,9.338e-4
Ohio,resid,electricity,freezers,freezer,2015,0.0156106,0.0028655
Ohio,resid,electricity,furnace fans,electricity,2015,0.0289762,0.0053189
Ohio,resid,electricity,heating,electric furnace,2015,0.1371973,0.0251842
Ohio,resid,electricity,heating,electric heat pump,2015,0.0448932,0.0082407
Ohio,resid,electricity,hot water,electric resistance water heater,2015,0.1237234,0.0227109
Ohio,resid,electricity,lighting,lighting,2015,0.0939813,0.0172514
Ohio,resid,electricity,other,electricity,2015,0.2992051,0.0549227
Ohio,resid,electricity,refrigerators,refrigerator,2015,0.0642269,0.0117896
Ohio,resid,gas,clothes dryers,clothes dryer,2015,0.0079848,0.0020135
Ohio,resid,gas,cooking,gas oven,2015,0.0184371,0.0046492
Ohio,resid,gas,cooling,air conditioning,2015,0.0082359,0.0020768
Ohio,resid,gas,heating,gas furnace,2015,0.758911,0.1913703
Ohio,resid,gas,hot water,gas water heater,2015,0.1722817,0.0434433
Ohio,resid,gas,other,gas,2015,0.0341495,0.0086113
Ohio,resid,refined liquids,cooking,lpg oven,2015,0.0111416,4.217e-4
Ohio,resid,refined liquids,heating,fuel furnace,2015,0.8070212,0.0305463
Ohio,resid,refined liquids,hot water,fuel water heater,2015,0.1052978,0.0039856
Ohio,resid,refined liquids,other,refined liquids,2015,0.0765395,0.0028971
Oklahoma,comm,electricity,cooking,electric range,2015,0.0152397,0.001051
Oklahoma,comm,electricity,cooling,air conditioning,2015,0.1257195,0.0086698
Oklahoma,comm,electricity,heating,electric furnace,2015,0.0127817,8.815e-4
Oklahoma,comm,electricity,heating,electric heat pump,2015,0.0054868,3.784e-4
Oklahoma,comm,electricity,hot water,electric heat pump water heater,2015,3.04e-5,2.1e-6
Oklahoma,comm,electricity,hot water,electric resistance water heater,2015,0.0049721,3.429e-4
Oklahoma,comm,electricity,lighting,lighting,2015,0.1031747,0.0071151
Oklahoma,comm,electricity,office,office equipment,2015,0.0893901,0.0061645
Oklahoma,comm,electricity,other,electricity,2015,0.431067,0.0297272
Oklahoma,comm,electricity,refrigeration,refrigeration,2015,0.1313712,0.0090596
Oklahoma,comm,electricity,ventilation,ventilation,2015,0.0807668,0.0055698
Oklahoma,comm,gas,cooking,gas range,2015,0.1674926,0.0061534
Oklahoma,comm,gas,cooling,gas cooling,2015,0.0272578,0.0010014
Oklahoma,comm,gas,heating,gas furnace,2015,0.5285758,0.0194189
Oklahoma,comm,gas,hot water,gas water heater,2015,0.2330801,0.0085629
Oklahoma,comm,gas,other,gas,2015,0.0435937,0.0016016
Oklahoma,comm,refined liquids,heating,fuel furnace,2015,0,0
Oklahoma,comm,refined liquids,hot water,fuel water heater,2015,0,0
Oklahoma,comm,refined liquids,other,refined liquids,2015,1,0.0054309
Oklahoma,resid,biomass,heating,wood furnace,2015,1,0.0057565
Oklahoma,resid,electricity,clothes dryers,clothes dryer,2015,0.039092,0.0030612
Oklahoma,resid,electricity,clothes washers,clothes washer,2015,0.0062501,4.894e-4
Oklahoma,resid,electricity,computers,electricity,2015,0.0178949,0.0014013
Oklahoma,resid,electricity,cooking,electric oven,2015,0.0080554,6.308e-4
Oklahoma,resid,electricity,cooling,air conditioning,2015,0.2050478,0.0160568
Oklahoma,resid,electricity,dishwashers,dishwasher,2015,0.0042528,3.33e-4
Oklahoma,resid,electricity,freezers,freezer,2015,0.012537,9.817e-4
Oklahoma,resid,electricity,furnace fans,electricity,2015,0.0172403,0.00135
Oklahoma,resid,electricity,heating,electric furnace,2015,0.1508495,0.0118127
Oklahoma,resid,electricity,heating,electric heat pump,2015,0.0230514,0.0018051
Oklahoma,resid,electricity,hot water,electric resistance water heater,2015,0.1118228,0.0087566
Oklahoma,resid,electricity,lighting,lighting,2015,0.068101,0.0053328
Oklahoma,resid,electricity,other,electricity,2015,0.2817194,0.0220608
Oklahoma,resid,electricity,refrigerators,refrigerator,2015,0.0540855,0.0042353
Oklahoma,resid,gas,clothes dryers,clothes dryer,2015,0.0072299,3.699e-4
Oklahoma,resid,gas,cooking,gas oven,2015,0.0245426,0.0012557
Oklahoma,resid,gas,cooling,air conditioning,2015,0.0249909,0.0012786
Oklahoma,resid,gas,heating,gas furnace,2015,0.6144227,0.0314366
Oklahoma,resid,gas,hot water,gas water heater,2015,0.2362615,0.0120882
Oklahoma,resid,gas,other,gas,2015,0.0925524,0.0047354
Oklahoma,resid,refined liquids,cooking,lpg oven,2015,0.0674682,4.077e-4
Oklahoma,resid,refined liquids,heating,fuel furnace,2015,0.5056694,0.0030556
Oklahoma,resid,refined liquids,hot water,fuel water heater,2015,0.228887,0.0013831
Oklahoma,resid,refined liquids,other,refined liquids,2015,0.1979754,0.0011963
Oregon,comm,electricity,cooking,electric range,2015,0.0180922,8.781e-4
Oregon,comm,electricity,cooling,air conditioning,2015,0.0301412,0.0014629
Oregon,comm,electricity,heating,electric furnace,2015,0.0158918,7.713e-4
Oregon,comm,electricity,heating,electric heat pump,2015,0.0065058,3.157e-4
Oregon,comm,electricity,hot water,electric heat pump water heater,2015,1.067e-4,5.2e-6
Oregon,comm,electricity,hot water,electric resistance water heater,2015,0.0072934,3.54e-4
Oregon,comm,electricity,lighting,lighting,2015,0.1525225,0.0074024
Oregon,comm,electricity,office,office equipment,2015,0.1370491,0.0066515
Oregon,comm,electricity,other,electricity,2015,0.351077,0.017039
Oregon,comm,electricity,refrigeration,refrigeration,2015,0.2310092,0.0112117
Oregon,comm,electricity,ventilation,ventilation,2015,0.0503112,0.0024418
Oregon,comm,gas,cooking,gas range,2015,0.1571882,0.0058625
Oregon,comm,gas,cooling,gas cooling,2015,0.0047982,1.79e-4
Oregon,comm,gas,heating,gas furnace,2015,0.3954167,0.0147474
Oregon,comm,gas,hot water,gas water heater,2015,0.2662872,0.0099314
Oregon,comm,gas,other,gas,2015,0.1763097,0.0065756
Oregon,comm,refined liquids,heating,fuel furnace,2015,0.006625,4.41e-5
Oregon,comm,refined liquids,hot water,fuel water heater,2015,1.911e-4,1.3e-6
Oregon,comm,refined liquids,other,refined liquids,2015,0.9931838,0.0066145
Oregon,resid,biomass,heating,wood furnace,2015,1,0.0091663
Oregon,resid,electricity,clothes dryers,clothes dryer,2015,0.044554,0.0029113
Oregon,resid,electricity,clothes washers,clothes washer,2015,0.0068275,4.461e-4
Oregon,resid,electricity,computers,electricity,2015,0.0256462,0.0016758
Oregon,resid,electricity,cooking,electric oven,2015,0.0146442,9.569e-4
Oregon,resid,electricity,cooling,air conditioning,2015,0.0207576,0.0013563
Oregon,resid,electricity,dishwashers,dishwasher,2015,0.0054073,3.533e-4
Oregon,resid,electricity,freezers,freezer,2015,0.012214,7.981e-4
Oregon,resid,electricity,furnace fans,electricity,2015,0.0067102,4.385e-4
Oregon,resid,electricity,heating,electric furnace,2015,0.2158661,0.0141051
Oregon,resid,electricity,heating,electric heat pump,2015,0.0686211,0.0044838
Oregon,resid,electricity,hot water,electric resistance water heater,2015,0.2228228,0.0145597
Oregon,resid,electricity,lighting,lighting,2015,0.0855398,0.0055894
Oregon,resid,electricity,other,electricity,2015,0.2031298,0.0132729
Oregon,resid,electricity,refrigerators,refrigerator,2015,0.0672593,0.0043949
Oregon,resid,gas,clothes dryers,clothes dryer,2015,0.0129172,6.275e-4
Oregon,resid,gas,cooking,gas oven,2015,0.0306481,0.0014889
Oregon,resid,gas,cooling,air conditioning,2015,0.0089175,4.332e-4
Oregon,resid,gas,heating,gas furnace,2015,0.5130736,0.0249254
Oregon,resid,gas,hot water,gas water heater,2015,0.3405142,0.0165423
Oregon,resid,gas,other,gas,2015,0.0939294,0.0045631
Oregon,resid,refined liquids,cooking,lpg oven,2015,0.0420811,2.973e-4
Oregon,resid,refined liquids,heating,fuel furnace,2015,0.4900489,0.0034623
Oregon,resid,refined liquids,hot water,fuel water heater,2015,0.2738043,0.0019345
Oregon,resid,refined liquids,other,refined liquids,2015,0.1940657,0.0013711
Pennsylvania,comm,electricity,cooking,electric range,2015,0.0133082,0.0026965
Pennsylvania,comm,electricity,cooling,air conditioning,2015,0.0895857,0.0181516
Pennsylvania,comm,electricity,heating,electric furnace,2015,0.0216359,0.0043838
Pennsylvania,comm,electricity,heating,electric heat pump,2015,0.0061401,0.0012441
Pennsylvania,comm,electricity,hot water,electric heat pump water heater,2015,7.44e-5,1.51e-5
Pennsylvania,comm,electricity,hot water,electric resistance water heater,2015,0.004466,9.049e-4
Pennsylvania,comm,electricity,lighting,lighting,2015,0.127136,0.0257599
Pennsylvania,comm,electricity,office,office equipment,2015,0.1331146,0.0269713
Pennsylvania,comm,electricity,other,electricity,2015,0.3613009,0.0732057
Pennsylvania,comm,electricity,refrigeration,refrigeration,2015,0.1262937,0.0255893
Pennsylvania,comm,electricity,ventilation,ventilation,2015,0.1169446,0.023695
Pennsylvania,comm,gas,cooking,gas range,2015,0.0886957,0.0160219
Pennsylvania,comm,gas,cooling,gas cooling,2015,0.0131507,0.0023755
Pennsylvania,comm,gas,heating,gas furnace,2015,0.5756537,0.1039857
Pennsylvania,comm,gas,hot water,gas water heater,2015,0.1988797,0.0359255
Pennsylvania,comm,gas,other,gas,2015,0.1236202,0.0223307
Pennsylvania,comm,refined liquids,heating,fuel furnace,2015,0.8948623,0.0222488
Pennsylvania,comm,refined liquids,hot water,fuel water heater,2015,0.0390265,9.703e-4
Pennsylvania,comm,refined liquids,other,refined liquids,2015,0.0661112,0.0016437
Pennsylvania,resid,biomass,heating,wood furnace,2015,1,0.0248927
Pennsylvania,resid,electricity,clothes dryers,clothes dryer,2015,0.0396455,0.0070803
Pennsylvania,resid,electricity,clothes washers,clothes washer,2015,0.0077803,0.0013895
Pennsylvania,resid,electricity,computers,electricity,2015,0.030075,0.0053711
Pennsylvania,resid,electricity,cooking,electric oven,2015,0.0101154,0.0018065
Pennsylvania,resid,electricity,cooling,air conditioning,2015,0.1134869,0.0202676
Pennsylvania,resid,electricity,dishwashers,dishwasher,2015,0.0053605,9.573e-4
Pennsylvania,resid,electricity,freezers,freezer,2015,0.0157178,0.002807
Pennsylvania,resid,electricity,furnace fans,electricity,2015,0.0249726,0.0044598
Pennsylvania,resid,electricity,heating,electric furnace,2015,0.1209259,0.0215961
Pennsylvania,resid,electricity,heating,electric heat pump,2015,0.0413167,0.0073787
Pennsylvania,resid,electricity,hot water,electric resistance water heater,2015,0.1234404,0.0220451
Pennsylvania,resid,electricity,lighting,lighting,2015,0.0990224,0.0176844
Pennsylvania,resid,electricity,other,electricity,2015,0.3019113,0.0539181
Pennsylvania,resid,electricity,refrigerators,refrigerator,2015,0.0662292,0.0118278
Pennsylvania,resid,gas,clothes dryers,clothes dryer,2015,0.0070586,0.0019067
Pennsylvania,resid,gas,cooking,gas oven,2015,0.0240498,0.0064963
Pennsylvania,resid,gas,cooling,air conditioning,2015,0.0094386,0.0025496
Pennsylvania,resid,gas,heating,gas furnace,2015,0.7421117,0.2004598
Pennsylvania,resid,gas,hot water,gas water heater,2015,0.1805051,0.0487582
Pennsylvania,resid,gas,other,gas,2015,0.0368361,0.0099502
Pennsylvania,resid,refined liquids,cooking,lpg oven,2015,0.0093744,6.502e-4
Pennsylvania,resid,refined liquids,heating,fuel furnace,2015,0.8150781,0.0565354
Pennsylvania,resid,refined liquids,hot water,fuel water heater,2015,0.1236867,0.0085792
Pennsylvania,resid,refined liquids,other,refined liquids,2015,0.0518607,0.0035972
Rhode Island,comm,electricity,cooking,electric range,2015,0.0120756,1.829e-4
Rhode Island,comm,electricity,cooling,air conditioning,2015,0.048894,7.407e-4
Rhode Island,comm,electricity,heating,electric furnace,2015,0.0156825,2.376e-4
Rhode Island,comm,electricity,heating,electric heat pump,2015,0.0069388,1.051e-4
Rhode Island,comm,electricity,hot water,electric heat pump water heater,2015,4.2e-5,6e-7
Rhode Island,comm,electricity,hot water,electric resistance water heater,2015,0.0053416,8.09e-5
Rhode Island,comm,electricity,lighting,lighting,2015,0.088669799999999993,0.0013433
Rhode Island,comm,electricity,office,office equipment,2015,0.110951,0.0016809
Rhode Island,comm,electricity,other,electricity,2015,0.4952979,0.0075036
Rhode Island,comm,electricity,refrigeration,refrigeration,2015,0.1403147,0.0021257
Rhode Island,comm,electricity,ventilation,ventilation,2015,0.0757921,0.0011482
Rhode Island,comm,gas,cooking,gas range,2015,0.0422426,5.87e-4
Rhode Island,comm,gas,cooling,gas cooling,2015,0.0018806,2.61e-5
Rhode Island,comm,gas,heating,gas furnace,2015,0.2909385,0.0040425
Rhode Island,comm,gas,hot water,gas water heater,2015,0.0440144,6.116e-4
Rhode Island,comm,gas,other,gas,2015,0.620924,0.0086276
Rhode Island,comm,refined liquids,heating,fuel furnace,2015,0.9839995,0.0062821
Rhode Island,comm,refined liquids,hot water,fuel water heater,2015,0.0160005,1.022e-4
Rhode Island,comm,refined liquids,other,refined liquids,2015,0,0
Rhode Island,resid,biomass,heating,wood furnace,2015,1,0.0040019
Rhode Island,resid,electricity,clothes dryers,clothes dryer,2015,0.0473456,5.537e-4
Rhode Island,resid,electricity,clothes washers,clothes washer,2015,0.0088934,1.04e-4
Rhode Island,resid,electricity,computers,electricity,2015,0.0325419,3.806e-4
Rhode Island,resid,electricity,cooking,electric oven,2015,0.0158503,1.854e-4
Rhode Island,resid,electricity,cooling,air conditioning,2015,0.0577003,6.748e-4
Rhode Island,resid,electricity,dishwashers,dishwasher,2015,0.0060162,7.04e-5
Rhode Island,resid,electricity,freezers,freezer,2015,0.0150479,1.76e-4
Rhode Island,resid,electricity,furnace fans,electricity,2015,0.0302728,3.541e-4
Rhode Island,resid,electricity,heating,electric furnace,2015,0.06947,8.125e-4
Rhode Island,resid,electricity,heating,electric heat pump,2015,0.0028202,3.3e-5
Rhode Island,resid,electricity,hot water,electric resistance water heater,2015,0.1150288,0.0013453
Rhode Island,resid,electricity,lighting,lighting,2015,0.1220162,0.001427
Rhode Island,resid,electricity,other,electricity,2015,0.4013041,0.0046934
Rhode Island,resid,electricity,refrigerators,refrigerator,2015,0.0756922,8.852e-4
Rhode Island,resid,gas,clothes dryers,clothes dryer,2015,0.0055299,8.61e-5
Rhode Island,resid,gas,cooking,gas oven,2015,0.0187156,2.913e-4
Rhode Island,resid,gas,cooling,air conditioning,2015,5.707e-4,8.9e-6
Rhode Island,resid,gas,heating,gas furnace,2015,0.7603502,0.0118342
Rhode Island,resid,gas,hot water,gas water heater,2015,0.1953955,0.0030412
Rhode Island,resid,gas,other,gas,2015,0.019438,3.025e-4
Rhode Island,resid,refined liquids,cooking,lpg oven,2015,0.0111704,2.137e-4
Rhode Island,resid,refined liquids,heating,fuel furnace,2015,0.8494985,0.0162483
Rhode Island,resid,refined liquids,hot water,fuel water heater,2015,0.1163579,0.0022256
Rhode Island,resid,refined liquids,other,refined liquids,2015,0.0229733,4.394e-4
South Carolina,comm,electricity,cooking,electric range,2015,0.0149353,0.0014591
South Carolina,comm,electricity,cooling,air conditioning,2015,0.1412841,0.0138024
South Carolina,comm,electricity,heating,electric furnace,2015,0.0125163,0.0012227
South Carolina,comm,electricity,heating,electric heat pump,2015,0.0078318,7.651e-4
South Carolina,comm,electricity,hot water,electric heat pump water heater,2015,7.07e-5,6.9e-6
South Carolina,comm,electricity,hot water,electric resistance water heater,2015,0.0068277,6.67e-4
South Carolina,comm,electricity,lighting,lighting,2015,0.1153392,0.0112678
South Carolina,comm,electricity,office,office equipment,2015,0.1082659,0.0105768
South Carolina,comm,electricity,other,electricity,2015,0.3648515,0.0356433
South Carolina,comm,electricity,refrigeration,refrigeration,2015,0.1445948,0.0141258
South Carolina,comm,electricity,ventilation,ventilation,2015,0.0834827,0.0081556
South Carolina,comm,gas,cooking,gas range,2015,0.1753621,0.0045812
South Carolina,comm,gas,cooling,gas cooling,2015,0.0253966,6.635e-4
South Carolina,comm,gas,heating,gas furnace,2015,0.4753915,0.0124191
South Carolina,comm,gas,hot water,gas water heater,2015,0.2424838,0.0063347
South Carolina,comm,gas,other,gas,2015,0.0813661,0.0021256
South Carolina,comm,refined liquids,heating,fuel furnace,2015,0.2411023,5.679e-4
South Carolina,comm,refined liquids,hot water,fuel water heater,2015,0.056167,1.323e-4
South Carolina,comm,refined liquids,other,refined liquids,2015,0.7027307,0.0016553
South Carolina,resid,biomass,heating,wood furnace,2015,1,0.0091135
South Carolina,resid,electricity,clothes dryers,clothes dryer,2015,0.0363276,0.0037299
South Carolina,resid,electricity,clothes washers,clothes washer,2015,0.0057988,5.954e-4
South Carolina,resid,electricity,computers,electricity,2015,0.0195625,0.0020085
South Carolina,resid,electricity,cooking,electric oven,2015,0.0093669,9.617e-4
South Carolina,resid,electricity,cooling,air conditioning,2015,0.1676639,0.0172145
South Carolina,resid,electricity,dishwashers,dishwasher,2015,0.0040475,4.156e-4
South Carolina,resid,electricity,freezers,freezer,2015,0.0089508,9.19e-4
South Carolina,resid,electricity,furnace fans,electricity,2015,0.0148548,0.0015252
South Carolina,resid,electricity,heating,electric furnace,2015,0.1172105,0.0120343
South Carolina,resid,electricity,heating,electric heat pump,2015,0.0650385,0.0066777
South Carolina,resid,electricity,hot water,electric resistance water heater,2015,0.1519304,0.0155991
South Carolina,resid,electricity,lighting,lighting,2015,0.0679302,0.0069746
South Carolina,resid,electricity,other,electricity,2015,0.2836356,0.0291217
South Carolina,resid,electricity,refrigerators,refrigerator,2015,0.0476821,0.0048957
South Carolina,resid,gas,clothes dryers,clothes dryer,2015,0.0048352,1.57e-4
South Carolina,resid,gas,cooking,gas oven,2015,0.0237802,7.72e-4
South Carolina,resid,gas,cooling,air conditioning,2015,0.0577043,0.0018733
South Carolina,resid,gas,heating,gas furnace,2015,0.6005685,0.0194968
South Carolina,resid,gas,hot water,gas water heater,2015,0.2238082,0.0072657
South Carolina,resid,gas,other,gas,2015,0.0893035,0.0028991
South Carolina,resid,refined liquids,cooking,lpg oven,2015,0.0323869,3.112e-4
South Carolina,resid,refined liquids,heating,fuel furnace,2015,0.621702,0.0059748
South Carolina,resid,refined liquids,hot water,fuel water heater,2015,0.1496517,0.0014382
South Carolina,resid,refined liquids,other,refined liquids,2015,0.1962594,0.0018861
South Dakota,comm,electricity,cooking,electric range,2015,0.0155542,1.936e-4
South Dakota,comm,electricity,cooling,air conditioning,2015,0.0432103,5.379e-4
South Dakota,comm,electricity,heating,electric furnace,2015,0.0331498,4.127e-4
South Dakota,comm,electricity,heating,electric heat pump,2015,0.009175,1.142e-4
South Dakota,comm,electricity,hot water,electric heat pump water heater,2015,7.55e-5,9e-7
South Dakota,comm,electricity,hot water,electric resistance water heater,2015,0.0040199,5e-5
South Dakota,comm,electricity,lighting,lighting,2015,0.0842425,0.0010487
South Dakota,comm,electricity,office,office equipment,2015,0.0889248,0.001107
South Dakota,comm,electricity,other,electricity,2015,0.5265618,0.0065552
South Dakota,comm,electricity,refrigeration,refrigeration,2015,0.1173196,0.0014605
South Dakota,comm,electricity,ventilation,ventilation,2015,0.0777665,9.681e-4
South Dakota,comm,gas,cooking,gas range,2015,0.0473765,6.417e-4
South Dakota,comm,gas,cooling,gas cooling,2015,8.874e-4,1.2e-5
South Dakota,comm,gas,heating,gas furnace,2015,0.4788775,0.0064861
South Dakota,comm,gas,hot water,gas water heater,2015,0.0847886,0.0011484
South Dakota,comm,gas,other,gas,2015,0.3880699,0.0052562
South Dakota,comm,refined liquids,heating,fuel furnace,2015,0.3227616,3.873e-4
South Dakota,comm,refined liquids,hot water,fuel water heater,2015,0.0025211,3e-6
South Dakota,comm,refined liquids,other,refined liquids,2015,0.6747174,8.097e-4
South Dakota,resid,biomass,heating,wood furnace,2015,1,0.0022409
South Dakota,resid,electricity,clothes dryers,clothes dryer,2015,0.0456305,6.71e-4
South Dakota,resid,electricity,clothes washers,clothes washer,2015,0.0073876,1.086e-4
South Dakota,resid,electricity,computers,electricity,2015,0.0238435,3.506e-4
South Dakota,resid,electricity,cooking,electric oven,2015,0.0126665,1.863e-4
South Dakota,resid,electricity,cooling,air conditioning,2015,0.0624576,9.185e-4
South Dakota,resid,electricity,dishwashers,dishwasher,2015,0.0055648,8.18e-5
South Dakota,resid,electricity,freezers,freezer,2015,0.0203492,2.992e-4
South Dakota,resid,electricity,furnace fans,electricity,2015,0.0256034,3.765e-4
South Dakota,resid,electricity,heating,electric furnace,2015,0.1644193,0.0024179
South Dakota,resid,electricity,heating,electric heat pump,2015,0.0306423,4.506e-4
South Dakota,resid,electricity,hot water,electric resistance water heater,2015,0.1086017,0.001597
South Dakota,resid,electricity,lighting,lighting,2015,0.089668,0.0013186
South Dakota,resid,electricity,other,electricity,2015,0.3413412,0.0050196
South Dakota,resid,electricity,refrigerators,refrigerator,2015,0.0618246,9.092e-4
South Dakota,resid,gas,clothes dryers,clothes dryer,2015,0.0037541,6.05e-5
South Dakota,resid,gas,cooking,gas oven,2015,0.0109922,1.773e-4
South Dakota,resid,gas,cooling,air conditioning,2015,0.0056496,9.11e-5
South Dakota,resid,gas,heating,gas furnace,2015,0.748966,0.0120771
South Dakota,resid,gas,hot water,gas water heater,2015,0.2130515,0.0034355
South Dakota,resid,gas,other,gas,2015,0.0175865,2.836e-4
South Dakota,resid,refined liquids,cooking,lpg oven,2015,0.0140176,5.46e-5
South Dakota,resid,refined liquids,heating,fuel furnace,2015,0.8784012,0.0034214
South Dakota,resid,refined liquids,hot water,fuel water heater,2015,0.0868055,3.381e-4
South Dakota,resid,refined liquids,other,refined liquids,2015,0.0207756,8.09e-5
Tennessee,comm,electricity,cooking,electric range,2015,0.0185362,0.0023708
Tennessee,comm,electricity,cooling,air conditioning,2015,0.1007394,0.0128845
Tennessee,comm,electricity,heating,electric furnace,2015,0.0173336,0.002217
Tennessee,comm,electricity,heating,electric heat pump,2015,0.0060757,7.771e-4
Tennessee,comm,electricity,hot water,electric heat pump water heater,2015,3.5e-5,4.5e-6
Tennessee,comm,electricity,hot water,electric resistance water heater,2015,0.0049459,6.326e-4
Tennessee,comm,electricity,lighting,lighting,2015,0.1036749,0.0132599
Tennessee,comm,electricity,office,office equipment,2015,0.0923838,0.0118158
Tennessee,comm,electricity,other,electricity,2015,0.4818389,0.0616268
Tennessee,comm,electricity,refrigeration,refrigeration,2015,0.1005154,0.0128558
Tennessee,comm,electricity,ventilation,ventilation,2015,0.0739213,0.0094545
Tennessee,comm,gas,cooking,gas range,2015,0.1178649,0.005988
Tennessee,comm,gas,cooling,gas cooling,2015,0.0123811,6.29e-4
Tennessee,comm,gas,heating,gas furnace,2015,0.5733784,0.02913
Tennessee,comm,gas,hot water,gas water heater,2015,0.2363036,0.0120052
Tennessee,comm,gas,other,gas,2015,0.060072,0.0030519
Tennessee,comm,refined liquids,heating,fuel furnace,2015,0.2505748,0.0023178
Tennessee,comm,refined liquids,hot water,fuel water heater,2015,6.976e-4,6.5e-6
Tennessee,comm,refined liquids,other,refined liquids,2015,0.7487276,0.0069256
Tennessee,resid,biomass,heating,wood furnace,2015,1,0.007617
Tennessee,resid,electricity,clothes dryers,clothes dryer,2015,0.0398434,0.0058003
Tennessee,resid,electricity,clothes washers,clothes washer,2015,0.0053874,7.843e-4
Tennessee,resid,electricity,computers,electricity,2015,0.014982,0.002181
Tennessee,resid,electricity,cooking,electric oven,2015,0.0124397,0.0018109
Tennessee,resid,electricity,cooling,air conditioning,2015,0.1328675,0.0193425
Tennessee,resid,electricity,dishwashers,dishwasher,2015,0.0032991,4.803e-4
Tennessee,resid,electricity,freezers,freezer,2015,0.0132331,0.0019264
Tennessee,resid,electricity,furnace fans,electricity,2015,0.0109141,0.0015888
Tennessee,resid,electricity,heating,electric furnace,2015,0.1406427,0.0204744
Tennessee,resid,electricity,heating,electric heat pump,2015,0.0752693,0.0109575
Tennessee,resid,electricity,hot water,electric resistance water heater,2015,0.1644623,0.023942
Tennessee,resid,electricity,lighting,lighting,2015,0.0688078,0.0100169
Tennessee,resid,electricity,other,electricity,2015,0.2745111,0.0399626
Tennessee,resid,electricity,refrigerators,refrigerator,2015,0.0433406,0.0063094
Tennessee,resid,gas,clothes dryers,clothes dryer,2015,0.0027465,1.941e-4
Tennessee,resid,gas,cooking,gas oven,2015,0.0215013,0.0015198
Tennessee,resid,gas,cooling,air conditioning,2015,0.0596602,0.0042171
Tennessee,resid,gas,heating,gas furnace,2015,0.7045323,0.0498004
Tennessee,resid,gas,hot water,gas water heater,2015,0.1531141,0.010823
Tennessee,resid,gas,other,gas,2015,0.0584456,0.0041313
Tennessee,resid,refined liquids,cooking,lpg oven,2015,0.0363113,3.311e-4
Tennessee,resid,refined liquids,heating,fuel furnace,2015,0.796002,0.0072583
Tennessee,resid,refined liquids,hot water,fuel water heater,2015,0.1244088,0.0011344
Tennessee,resid,refined liquids,other,refined liquids,2015,0.0432778,3.946e-4
Texas,comm,electricity,cooking,electric range,2015,0.0159182,0.0086575
Texas,comm,electricity,cooling,air conditioning,2015,0.1599963,0.0870185
Texas,comm,electricity,heating,electric furnace,2015,0.0089237,0.0048534
Texas,comm,electricity,heating,electric heat pump,2015,0.0038281,0.002082
Texas,comm,electricity,hot water,electric heat pump water heater,2015,3.4e-5,1.85e-5
Texas,comm,electricity,hot water,electric resistance water heater,2015,0.0055486,0.0030178
Texas,comm,electricity,lighting,lighting,2015,0.0976087,0.0530872
Texas,comm,electricity,office,office equipment,2015,0.0932347,0.0507083
Texas,comm,electricity,other,electricity,2015,0.4499186,0.2447008
Texas,comm,electricity,refrigeration,refrigeration,2015,0.0880132,0.0478684
Texas,comm,electricity,ventilation,ventilation,2015,0.0769758,0.0418654
Texas,comm,gas,cooking,gas range,2015,0.1691504,0.0306971
Texas,comm,gas,cooling,gas cooling,2015,0.0275916,0.0050073
Texas,comm,gas,heating,gas furnace,2015,0.5298186,0.0961504
Texas,comm,gas,hot water,gas water heater,2015,0.2337831,0.0424265
Texas,comm,gas,other,gas,2015,0.0396563,0.0071967
Texas,comm,refined liquids,heating,fuel furnace,2015,0,0
Texas,comm,refined liquids,hot water,fuel water heater,2015,0,0
Texas,comm,refined liquids,other,refined liquids,2015,1,0.0058377
Texas,resid,biomass,heating,wood furnace,2015,1,0.0188308
Texas,resid,electricity,clothes dryers,clothes dryer,2015,0.0389318,0.0198911
Texas,resid,electricity,clothes washers,clothes washer,2015,0.0061192,0.0031264
Texas,resid,electricity,computers,electricity,2015,0.0175745,0.0089792
Texas,resid,electricity,cooking,electric oven,2015,0.008679,0.0044343
Texas,resid,electricity,cooling,air conditioning,2015,0.2532497,0.1293909
Texas,resid,electricity,dishwashers,dishwasher,2015,0.0041594,0.0021251
Texas,resid,electricity,freezers,freezer,2015,0.0123001,0.0062844
Texas,resid,electricity,furnace fans,electricity,2015,0.0180872,0.0092412
Texas,resid,electricity,heating,electric furnace,2015,0.1076227,0.0549868
Texas,resid,electricity,heating,electric heat pump,2015,0.0166329,0.0084981
Texas,resid,electricity,hot water,electric resistance water heater,2015,0.1102881,0.0563486
Texas,resid,electricity,lighting,lighting,2015,0.0719953,0.036784
Texas,resid,electricity,other,electricity,2015,0.2838053,0.1450024
Texas,resid,electricity,refrigerators,refrigerator,2015,0.0505549,0.0258296
