"sourceTypeModelYearID";"sourceTypeID";"modelYearID";"fuelTypeID";"engTechID";"regClassID";"stmyFuelEngFraction";"stmyFraction"
312021;31;2021;1;1;40;0.01887278705009693;0.018494969690223156
532018;53;2018;1;1;42;0.42744095226666096;0.0
522045;52;2045;1;1;46;0.11112493753889115;0.03583902040887401
522045;52;2045;1;1;42;0.477147463711114;0.15388533005024463
522045;52;2045;2;1;46;0.22898279659357243;0.1551333141808062
522045;52;2045;2;1;47;0.1780650405434823;0.12063709715398523
522045;52;2045;2;1;42;0.28322614762818166;0.1918825850581626
312020;31;2020;2;1;40;0.6703720100429941;0.013420285106561148
532008;53;2008;1;1;46;0.24051521666394374;0.0
532045;53;2045;2;1;47;0.275255116470717;0.275255116470717
532045;53;2045;2;1;42;0.1869942841365447;0.1869942841365447
312020;31;2020;1;1;40;0.01887278705009693;0.018494969690223156
532045;53;2045;2;1;46;0.27380695466085764;0.27380695466085764
542045;54;2045;1;1;42;0.39397013046063445;0.19698506523031722
542045;54;2045;1;1;47;0.03871847784267777;0.019359238921338884
542045;54;2045;1;1;41;0.26966527928369066;0.13483263964184533
542045;54;2045;1;1;46;0.2976461124129971;0.14882305620649855
542045;54;2045;2;1;46;0.2976461124129971;0.14882305620649855
542045;54;2045;2;1;42;0.39397013046063445;0.19698506523031722
542045;54;2045;2;1;47;0.03871847784267777;0.019359238921338884
542045;54;2045;2;1;41;0.26966527928369066;0.13483263964184533
612045;61;2045;1;1;47;1.0;0.0
612045;61;2045;2;1;47;0.7612820482064537;0.7612820482064537
311980;31;1980;1;1;40;0.10149000066868961;0.10023456942257589
311961;31;1961;2;1;40;0.6200000047683716;0.008630399783370945
622045;62;2045;2;1;47;0.9588326604493954;0.9588326604493954
212045;21;2045;5;1;20;1.0;0.050898341245254594
312045;31;2045;5;1;30;1.0;0.18989596388658805
322045;32;2045;5;1;30;1.0;0.17620410151291474
212045;21;2045;9;30;20;1.0;0.0
312045;31;2045;9;30;30;1.0;0.0
322045;32;2045;9;30;30;1.0;0.0
312019;31;2019;2;1;40;0.6703720100429941;0.013420285106561148
112046;11;2046;1;1;10;1.0;1.0
212046;21;2046;1;1;20;1.0;0.9373556970399952
212046;21;2046;2;1;20;1.0;0.011745961714750184
312046;31;2046;1;1;30;0.981127212949903;0.7715899055609975
611995;61;1995;1;1;46;1.0;0.0014570947745463326
611994;61;1994;2;1;46;0.16248442581444827;0.16248442581444827
312046;31;2046;2;1;30;0.32962798995700593;0.0065988757556300435
322046;32;2046;1;1;30;0.9421764141248122;0.7159567968859432
522020;52;2020;2;1;41;0.3097260152347636;0.20983595250898637
322046;32;2046;2;1;30;0.44603246313251343;0.023677671548181106
522020;52;2020;1;1;41;0.41172759874999487;0.132786700638941
412046;41;2046;2;1;46;0.12136174636174636;0.12136174636174636
412046;41;2046;2;1;47;0.6730769230769231;0.6730769230769231
412046;41;2046;2;1;41;0.18555093555093555;0.18555093555093555
412046;41;2046;2;1;42;0.02001039501039501;0.02001039501039501
422046;42;2046;1;1;42;0.26666666666666666;0.0065650644783118405
422046;42;2046;1;1;46;0.09523809523809523;0.0023446658851113715
422046;42;2046;1;1;47;0.638095238095238;0.01570926143024619
422046;42;2046;2;1;48;1.0;0.8173505275498242
422046;42;2046;3;1;48;1.0;0.15803048065650646
432046;43;2046;1;1;42;0.00796812749003984;7.980209081477934e-05
432046;43;2046;1;1;46;0.9362549800796812;0.009376745670736573
432046;43;2046;1;1;47;0.043824701195219126;0.0004389114994812864
432046;43;2046;1;1;41;0.01195219123505976;0.00011970313622216902
432046;43;2046;2;1;47;0.04526218209665068;0.0448088739924986
432046;43;2046;2;1;41;0.010640441739551006;0.010533875987550874
432046;43;2046;2;1;42;0.007053323122808432;0.006982682946293193
432046;43;2046;2;1;46;0.9370440530409899;0.9276594046764025
512046;51;2046;1;1;41;1.0;0.0030777765582569337
512046;51;2046;2;1;47;0.9734775688743469;0.9704814224328766
512046;51;2046;2;1;46;0.026522431125653067;0.02644080100886655
312019;31;2019;1;1;40;0.01887278705009693;0.018494969690223156
532017;53;2017;1;1;42;0.42744095226666096;0.0
522046;52;2046;1;1;46;0.11112493753889115;0.03583902040887401
522046;52;2046;1;1;42;0.477147463711114;0.15388533005024463
522046;52;2046;2;1;46;0.22898279659357243;0.1551333141808062
522046;52;2046;2;1;47;0.1780650405434823;0.12063709715398523
522046;52;2046;2;1;42;0.28322614762818166;0.1918825850581626
312018;31;2018;2;1;40;0.6703720100429941;0.013420285106561148
532007;53;2007;1;1;46;0.24051521666394374;0.0
532046;53;2046;2;1;47;0.275255116470717;0.275255116470717
532046;53;2046;2;1;42;0.1869942841365447;0.1869942841365447
312018;31;2018;1;1;40;0.01887278705009693;0.018494969690223156
532046;53;2046;2;1;46;0.27380695466085764;0.27380695466085764
542046;54;2046;1;1;42;0.39397013046063445;0.19698506523031722
542046;54;2046;1;1;47;0.03871847784267777;0.019359238921338884
542046;54;2046;1;1;41;0.26966527928369066;0.13483263964184533
542046;54;2046;1;1;46;0.2976461124129971;0.14882305620649855
542046;54;2046;2;1;46;0.2976461124129971;0.14882305620649855
542046;54;2046;2;1;42;0.39397013046063445;0.19698506523031722
542046;54;2046;2;1;47;0.03871847784267777;0.019359238921338884
542046;54;2046;2;1;41;0.26966527928369066;0.13483263964184533
612046;61;2046;1;1;47;1.0;0.0
612046;61;2046;2;1;47;0.7612820482064537;0.7612820482064537
311961;31;1961;1;1;40;0.19161599874496463;0.1889487041298996
622046;62;2046;2;1;47;0.9588326604493954;0.9588326604493954
212046;21;2046;5;1;20;1.0;0.050898341245254594
312046;31;2046;5;1;30;1.0;0.18989596388658805
322046;32;2046;5;1;30;1.0;0.17620410151291474
212046;21;2046;9;30;20;1.0;0.0
312046;31;2046;9;30;30;1.0;0.0
322046;32;2046;9;30;30;1.0;0.0
312017;31;2017;2;1;40;0.6703720100429941;0.013420285106561148
112047;11;2047;1;1;10;1.0;1.0
212047;21;2047;1;1;20;1.0;0.9373556970399952
212047;21;2047;2;1;20;1.0;0.011745961714750184
312047;31;2047;1;1;30;0.981127212949903;0.7715899055609975
611993;61;1993;2;1;46;0.10722871013242866;0.10691860466554484
611993;61;1993;1;1;46;1.0;0.0028920003467432635
312047;31;2047;2;1;30;0.32962798995700593;0.0065988757556300435
322047;32;2047;1;1;30;0.9421764141248122;0.7159567968859432
522019;52;2019;2;1;41;0.3097260152347636;0.20983595250898637
322047;32;2047;2;1;30;0.44603246313251343;0.023677671548181106
522019;52;2019;1;1;41;0.41172759874999487;0.132786700638941
412047;41;2047;2;1;46;0.12136174636174636;0.12136174636174636
412047;41;2047;2;1;47;0.6730769230769231;0.6730769230769231
412047;41;2047;2;1;41;0.18555093555093555;0.18555093555093555
412047;41;2047;2;1;42;0.02001039501039501;0.02001039501039501
422047;42;2047;1;1;42;0.26666666666666666;0.0065650644783118405
422047;42;2047;1;1;46;0.09523809523809523;0.0023446658851113715
422047;42;2047;1;1;47;0.638095238095238;0.01570926143024619
422047;42;2047;2;1;48;1.0;0.8173505275498242
422047;42;2047;3;1;48;1.0;0.15803048065650646
432047;43;2047;1;1;42;0.00796812749003984;7.980209081477934e-05
432047;43;2047;1;1;46;0.9362549800796812;0.009376745670736573
432047;43;2047;1;1;47;0.043824701195219126;0.0004389114994812864
432047;43;2047;1;1;41;0.01195219123505976;0.00011970313622216902
432047;43;2047;2;1;47;0.04526218209665068;0.0448088739924986
432047;43;2047;2;1;41;0.010640441739551006;0.010533875987550874
432047;43;2047;2;1;42;0.007053323122808432;0.006982682946293193
432047;43;2047;2;1;46;0.9370440530409899;0.9276594046764025
512047;51;2047;1;1;41;1.0;0.0030777765582569337
512047;51;2047;2;1;47;0.9734775688743469;0.9704814224328766
512047;51;2047;2;1;46;0.026522431125653067;0.02644080100886655
312017;31;2017;1;1;40;0.01887278705009693;0.018494969690223156
532016;53;2016;1;1;42;0.42744095226666096;0.0
522047;52;2047;1;1;46;0.11112493753889115;0.03583902040887401
522047;52;2047;1;1;42;0.477147463711114;0.15388533005024463
522047;52;2047;2;1;46;0.22898279659357243;0.1551333141808062
522047;52;2047;2;1;47;0.1780650405434823;0.12063709715398523
522047;52;2047;2;1;42;0.28322614762818166;0.1918825850581626
312016;31;2016;2;1;40;0.6703720100429941;0.013420285106561148
532006;53;2006;1;1;46;0.24051521666394374;0.0
532047;53;2047;2;1;47;0.275255116470717;0.275255116470717
532047;53;2047;2;1;42;0.1869942841365447;0.1869942841365447
312016;31;2016;1;1;40;0.01887278705009693;0.018494969690223156
532047;53;2047;2;1;46;0.27380695466085764;0.27380695466085764
542047;54;2047;1;1;42;0.39397013046063445;0.19698506523031722
542047;54;2047;1;1;47;0.03871847784267777;0.019359238921338884
542047;54;2047;1;1;41;0.26966527928369066;0.13483263964184533
542047;54;2047;1;1;46;0.2976461124129971;0.14882305620649855
542047;54;2047;2;1;46;0.2976461124129971;0.14882305620649855
542047;54;2047;2;1;42;0.39397013046063445;0.19698506523031722
542047;54;2047;2;1;47;0.03871847784267777;0.019359238921338884
542047;54;2047;2;1;41;0.26966527928369066;0.13483263964184533
612047;61;2047;1;1;47;1.0;0.0
612047;61;2047;2;1;47;0.7612820482064537;0.7612820482064537
622047;62;2047;2;1;47;0.9588326604493954;0.9588326604493954
212047;21;2047;5;1;20;1.0;0.050898341245254594
312047;31;2047;5;1;30;1.0;0.18989596388658805
322047;32;2047;5;1;30;1.0;0.17620410151291474
212047;21;2047;9;30;20;1.0;0.0
312047;31;2047;9;30;30;1.0;0.0
322047;32;2047;9;30;30;1.0;0.0
312015;31;2015;2;1;40;0.6703720100429941;0.013420285106561148
112048;11;2048;1;1;10;1.0;1.0
212048;21;2048;1;1;20;1.0;0.9373556970399952
212048;21;2048;2;1;20;1.0;0.011745961714750184
312048;31;2048;1;1;30;0.981127212949903;0.7715899055609975
611992;61;1992;2;1;46;0.1818164712744387;0.18113302852558671
611992;61;1992;1;1;46;1.0;0.0037589704830449677
312048;31;2048;2;1;30;0.32962798995700593;0.0065988757556300435
322048;32;2048;1;1;30;0.9421764141248122;0.7159567968859432
522018;52;2018;2;1;41;0.3097260152347636;0.20983595250898637
322048;32;2048;2;1;30;0.44603246313251343;0.023677671548181106
522018;52;2018;1;1;41;0.41172759874999487;0.132786700638941
412048;41;2048;2;1;46;0.12136174636174636;0.12136174636174636
412048;41;2048;2;1;47;0.6730769230769231;0.6730769230769231
412048;41;2048;2;1;41;0.18555093555093555;0.18555093555093555
412048;41;2048;2;1;42;0.02001039501039501;0.02001039501039501
422048;42;2048;1;1;42;0.26666666666666666;0.0065650644783118405
422048;42;2048;1;1;46;0.09523809523809523;0.0023446658851113715
422048;42;2048;1;1;47;0.638095238095238;0.01570926143024619
422048;42;2048;2;1;48;1.0;0.8173505275498242
422048;42;2048;3;1;48;1.0;0.15803048065650646
432048;43;2048;1;1;42;0.00796812749003984;7.980209081477934e-05
432048;43;2048;1;1;46;0.9362549800796812;0.009376745670736573
432048;43;2048;1;1;47;0.043824701195219126;0.0004389114994812864
432048;43;2048;1;1;41;0.01195219123505976;0.00011970313622216902
432048;43;2048;2;1;47;0.04526218209665068;0.0448088739924986
432048;43;2048;2;1;41;0.010640441739551006;0.010533875987550874
432048;43;2048;2;1;42;0.007053323122808432;0.006982682946293193
432048;43;2048;2;1;46;0.9370440530409899;0.9276594046764025
512048;51;2048;1;1;41;1.0;0.0030777765582569337
512048;51;2048;2;1;47;0.9734775688743469;0.9704814224328766
512048;51;2048;2;1;46;0.026522431125653067;0.02644080100886655
312015;31;2015;1;1;40;0.01887278705009693;0.018494969690223156
532015;53;2015;1;1;42;0.42744095226666096;0.0
522048;52;2048;1;1;46;0.11112493753889115;0.03583902040887401
522048;52;2048;1;1;42;0.477147463711114;0.15388533005024463
522048;52;2048;2;1;46;0.22898279659357243;0.1551333141808062
522048;52;2048;2;1;47;0.1780650405434823;0.12063709715398523
522048;52;2048;2;1;42;0.28322614762818166;0.1918825850581626
312014;31;2014;2;1;40;0.6703720100429941;0.013420285106561148
532005;53;2005;1;1;46;0.24051521666394374;0.0
532048;53;2048;2;1;47;0.275255116470717;0.275255116470717
532048;53;2048;2;1;42;0.1869942841365447;0.1869942841365447
312014;31;2014;1;1;40;0.01887278705009693;0.018494969690223156
532048;53;2048;2;1;46;0.27380695466085764;0.27380695466085764
542048;54;2048;1;1;42;0.39397013046063445;0.19698506523031722
542048;54;2048;1;1;47;0.03871847784267777;0.019359238921338884
542048;54;2048;1;1;41;0.26966527928369066;0.13483263964184533
542048;54;2048;1;1;46;0.2976461124129971;0.14882305620649855
542048;54;2048;2;1;46;0.2976461124129971;0.14882305620649855
542048;54;2048;2;1;42;0.39397013046063445;0.19698506523031722
542048;54;2048;2;1;47;0.03871847784267777;0.019359238921338884
542048;54;2048;2;1;41;0.26966527928369066;0.13483263964184533
612048;61;2048;1;1;47;1.0;0.0
612048;61;2048;2;1;47;0.7612820482064537;0.7612820482064537
311979;31;1979;2;1;40;0.6200000047683716;0.008630399712038732
622048;62;2048;2;1;47;0.9588326604493954;0.9588326604493954
212048;21;2048;5;1;20;1.0;0.050898341245254594
312048;31;2048;5;1;30;1.0;0.18989596388658805
322048;32;2048;5;1;30;1.0;0.17620410151291474
212048;21;2048;9;30;20;1.0;0.0
312048;31;2048;9;30;30;1.0;0.0
322048;32;2048;9;30;30;1.0;0.0
312013;31;2013;2;1;40;0.6703720100429941;0.013420285106561148
112049;11;2049;1;1;10;1.0;1.0
212049;21;2049;1;1;20;1.0;0.9373556970399952
212049;21;2049;2;1;20;1.0;0.011745961714750184
312049;31;2049;1;1;30;0.981127212949903;0.7715899055609975
611991;61;1991;2;1;46;0.12199347362680345;0.12199347362680345
611990;61;1990;2;1;46;0.1837443794991975;0.1837443794991975
312049;31;2049;2;1;30;0.32962798995700593;0.0065988757556300435
322049;32;2049;1;1;30;0.9421764141248122;0.7159567968859432
522017;52;2017;2;1;41;0.3097260152347636;0.20983595250898637
322049;32;2049;2;1;30;0.44603246313251343;0.023677671548181106
522017;52;2017;1;1;41;0.41172759874999487;0.132786700638941
412049;41;2049;2;1;46;0.12136174636174636;0.12136174636174636
412049;41;2049;2;1;47;0.6730769230769231;0.6730769230769231
412049;41;2049;2;1;41;0.18555093555093555;0.18555093555093555
412049;41;2049;2;1;42;0.02001039501039501;0.02001039501039501
422049;42;2049;1;1;42;0.26666666666666666;0.0065650644783118405
422049;42;2049;1;1;46;0.09523809523809523;0.0023446658851113715
422049;42;2049;1;1;47;0.638095238095238;0.01570926143024619
422049;42;2049;2;1;48;1.0;0.8173505275498242
422049;42;2049;3;1;48;1.0;0.15803048065650646
432049;43;2049;1;1;42;0.00796812749003984;7.980209081477934e-05
432049;43;2049;1;1;46;0.9362549800796812;0.009376745670736573
432049;43;2049;1;1;47;0.043824701195219126;0.0004389114994812864
432049;43;2049;1;1;41;0.01195219123505976;0.00011970313622216902
432049;43;2049;2;1;47;0.04526218209665068;0.0448088739924986
432049;43;2049;2;1;41;0.010640441739551006;0.010533875987550874
432049;43;2049;2;1;42;0.007053323122808432;0.006982682946293193
432049;43;2049;2;1;46;0.9370440530409899;0.9276594046764025
512049;51;2049;1;1;41;1.0;0.0030777765582569337
512049;51;2049;2;1;47;0.9734775688743469;0.9704814224328766
512049;51;2049;2;1;46;0.026522431125653067;0.02644080100886655
312013;31;2013;1;1;40;0.01887278705009693;0.018494969690223156
532014;53;2014;1;1;42;0.42744095226666096;0.0
522049;52;2049;1;1;46;0.11112493753889115;0.03583902040887401
522049;52;2049;1;1;42;0.477147463711114;0.15388533005024463
522049;52;2049;2;1;46;0.22898279659357243;0.1551333141808062
522049;52;2049;2;1;47;0.1780650405434823;0.12063709715398523
522049;52;2049;2;1;42;0.28322614762818166;0.1918825850581626
312012;31;2012;2;1;40;0.6703720100429941;0.013420285106561148
532004;53;2004;1;1;46;0.24051521666394374;0.0
532049;53;2049;2;1;47;0.275255116470717;0.275255116470717
532049;53;2049;2;1;42;0.1869942841365447;0.1869942841365447
312012;31;2012;1;1;40;0.01887278705009693;0.018494969690223156
532049;53;2049;2;1;46;0.27380695466085764;0.27380695466085764
542049;54;2049;1;1;42;0.39397013046063445;0.19698506523031722
542049;54;2049;1;1;47;0.03871847784267777;0.019359238921338884
542049;54;2049;1;1;41;0.26966527928369066;0.13483263964184533
542049;54;2049;1;1;46;0.2976461124129971;0.14882305620649855
542049;54;2049;2;1;46;0.2976461124129971;0.14882305620649855
542049;54;2049;2;1;42;0.39397013046063445;0.19698506523031722
542049;54;2049;2;1;47;0.03871847784267777;0.019359238921338884
542049;54;2049;2;1;41;0.26966527928369066;0.13483263964184533
612049;61;2049;1;1;47;1.0;0.0
612049;61;2049;2;1;47;0.7612820482064537;0.7612820482064537
311979;31;1979;1;1;40;0.13475400209426877;0.13287822646213
311960;31;1960;2;1;40;0.6200000047683716;0.008630399783370945
622049;62;2049;2;1;47;0.9588326604493954;0.9588326604493954
212049;21;2049;5;1;20;1.0;0.050898341245254594
312049;31;2049;5;1;30;1.0;0.18989596388658805
322049;32;2049;5;1;30;1.0;0.17620410151291474
212049;21;2049;9;30;20;1.0;0.0
312049;31;2049;9;30;30;1.0;0.0
322049;32;2049;9;30;30;1.0;0.0
312011;31;2011;2;1;40;0.6703720100429941;0.013420285106561148
112050;11;2050;1;1;10;1.0;1.0
212050;21;2050;1;1;20;1.0;0.9373556970399952
212050;21;2050;2;1;20;1.0;0.011745961714750184
312050;31;2050;1;1;30;0.981127212949903;0.7715899055609975
611989;61;1989;2;1;46;0.1393529952593583;0.1385137304755997
611989;61;1989;1;1;46;1.0;0.006022581589987316
312050;31;2050;2;1;30;0.32962798995700593;0.0065988757556300435
322050;32;2050;1;1;30;0.9421764141248122;0.7159567968859432
522016;52;2016;2;1;41;0.3097260152347636;0.20983595250898637
322050;32;2050;2;1;30;0.44603246313251343;0.023677671548181106
522016;52;2016;1;1;41;0.41172759874999487;0.132786700638941
412050;41;2050;2;1;46;0.12136174636174636;0.12136174636174636
412050;41;2050;2;1;47;0.6730769230769231;0.6730769230769231
412050;41;2050;2;1;41;0.18555093555093555;0.18555093555093555
412050;41;2050;2;1;42;0.02001039501039501;0.02001039501039501
422050;42;2050;1;1;42;0.26666666666666666;0.0065650644783118405
422050;42;2050;1;1;46;0.09523809523809523;0.0023446658851113715
422050;42;2050;1;1;47;0.638095238095238;0.01570926143024619
422050;42;2050;2;1;48;1.0;0.8173505275498242
422050;42;2050;3;1;48;1.0;0.15803048065650646
432050;43;2050;1;1;42;0.00796812749003984;7.980209081477934e-05
432050;43;2050;1;1;46;0.9362549800796812;0.009376745670736573
432050;43;2050;1;1;47;0.043824701195219126;0.0004389114994812864
432050;43;2050;1;1;41;0.01195219123505976;0.00011970313622216902
432050;43;2050;2;1;47;0.04526218209665068;0.0448088739924986
432050;43;2050;2;1;41;0.010640441739551006;0.010533875987550874
432050;43;2050;2;1;42;0.007053323122808432;0.006982682946293193
432050;43;2050;2;1;46;0.9370440530409899;0.9276594046764025
512050;51;2050;1;1;41;1.0;0.0030777765582569337
