# File: NREL_ATB_capital_2023.csv
# Title: Technology overnight capital cost assumptions by year from NREL 2023 ATB
# Units: $2021/kW for 2021-20
# Source: NREL 2023 Annual Technology Baseline for 2021-2050 (https://data.openei.org/submissions/5716
# Comments: tech_type corresponds to tab within the ATB workbooks; tech_detail corresponds to the more detailed technologies within those tabs
# Users can specify how ATB technologies are mapped to GCAM technologies in energy/mappings/atb_gcam_mapping.csv
# Column types: ccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# -------------
tech_type,tech_detail,input,case,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Geothermal,Deep EGS / Binary,capital,low tech,27822.46047,28796.24658,28652.26535,28509.00402,28366.459,28224.62671,28083.50357,27943.08606,27803.37063,27664.35377,27526.032,27388.40184,27251.45983,27115.20253,26979.62652,26844.72839,26710.50475,26576.95222,26444.06746,26311.84713,26180.28789,26049.38645,25919.13952,25789.54382,25660.5961,25532.29312,25404.63166,25277.6085,25151.22045,25025.46435
Hydropower,NPD 1,capital,adv tech,2820,2820,2820,2820,2820,2792,2763,2735,2707,2679,2655,2630,2606,2582,2558,2533,2509,2485,2461,2436,2436,2436,2436,2436,2436,2436,2436,2436,2436,2436
Hydropower,NPD 1,capital,central,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707
Hydropower,NPD 1,capital,low tech,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820,2820
Hydropower,NPD 2,capital,adv tech,5530,5530,5530,5530,5530,4979,4427,3876,3325,2773,2748,2723,2698,2673,2648,2623,2598,2572,2547,2522,2522,2522,2522,2522,2522,2522,2522,2522,2522,2522
Hydropower,NPD 2,capital,central,5530,5530,5530,5530,5530,5269,5008,4747,4486,4225,3963,3702,3441,3180,2919,2919,2919,2919,2919,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802,2802
Hydropower,NPD 2,capital,low tech,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530,5530
Hydropower,NPD 3,capital,adv tech,5644,5644,5644,5644,5644,5126,4609,4092,3574,3057,3029,3002,2974,2946,2919,2891,2863,2836,2808,2780,2780,2780,2780,2780,2780,2780,2780,2780,2780,2780
Hydropower,NPD 3,capital,central,5644,5644,5644,5644,5644,5401,5158,4916,4673,4431,4188,3946,3703,3460,3218,3218,3218,3218,3218,3089,3089,3089,3089,3089,3089,3089,3089,3089,3089,3089
Hydropower,NPD 3,capital,low tech,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644,5644
Hydropower,NPD 4,capital,adv tech,12387,12387,12387,12387,12387,11381,10375,9370,8364,7359,7292,7226,7159,7092,7026,6959,6892,6826,6759,6693,6693,6693,6693,6693,6693,6693,6693,6693,6693,6693
Hydropower,NPD 4,capital,central,12387,12387,12387,12387,12387,11923,11458,10994,10530,10066,9602,9138,8674,8210,7746,7746,7746,7746,7746,7436,7436,7436,7436,7436,7436,7436,7436,7436,7436,7436
Hydropower,NPD 4,capital,low tech,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387,12387
Hydropower,NPD 5,capital,adv tech,4541,4541,4541,4541,4541,4620,4698,4776,4855,4933,4889,4844,4799,4755,4710,4665,4621,4576,4531,4487,4487,4487,4487,4487,4487,4487,4487,4487,4487,4487
Hydropower,NPD 5,capital,central,4541,4541,4541,4541,4541,4607,4672,4737,4802,4867,4932,4997,5063,5128,5193,5193,5193,5193,5193,4985,4985,4985,4985,4985,4985,4985,4985,4985,4985,4985
Hydropower,NPD 5,capital,low tech,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,4541
Hydropower,NPD 6,capital,adv tech,6837,6837,6837,6837,6837,6955,7073,7191,7309,7427,7360,7293,7226,7158,7091,7024,6957,6889,6822,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755,6755
Hydropower,NPD 6,capital,central,6837,6837,6837,6837,6837,6935,7033,7132,7230,7328,7426,7524,7622,7720,7818,7818,7818,7818,7818,7505,7505,7505,7505,7505,7505,7505,7505,7505,7505,7505
Hydropower,NPD 6,capital,low tech,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837,6837
Hydropower,NPD 7,capital,adv tech,13742,13742,13742,13742,13742,13280,12818,12356,11894,11432,11328,11225,11121,11018,10914,10811,10707,10604,10501,10397,10397,10397,10397,10397,10397,10397,10397,10397,10397,10397
Hydropower,NPD 7,capital,central,13742,13742,13742,13742,13742,13571,13400,13229,13058,12888,12717,12546,12375,12204,12034,12034,12034,12034,12034,11552,11552,11552,11552,11552,11552,11552,11552,11552,11552,11552
Hydropower,NPD 7,capital,low tech,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742,13742
Hydropower,NPD 8,capital,adv tech,18702,18702,18702,18702,18702,18430,18158,17887,17615,17343,17186,17029,16872,16715,16558,16401,16244,16087,15930,15773,15773,15773,15773,15773,15773,15773,15773,15773,15773,15773
Hydropower,NPD 8,capital,central,18702,18702,18702,18702,18702,18657,18612,18568,18523,18479,18434,18390,18345,18301,18256,18256,18256,18256,18256,17526,17526,17526,17526,17526,17526,17526,17526,17526,17526,17526
Hydropower,NPD 8,capital,low tech,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702,18702
Coal,Coal,capital,adv tech,2856.7,2856.7,2848.6,2840.5,2832.3,2824.2,2816.1,2808,2799.9,2791.7,2783.6,2775.5,2767.4,2759.3,2751.1,2723.2,2695.3,2667.4,2639.5,2611.5,2583.6,2555.7,2527.8,2499.9,2471.9,2444,2416.1,2388.2,2360.3,2332.3
Coal,Coal,capital,central,2856.7,2856.7,2841.2,2825.6,2810,2794.5,2778.9,2763.4,2747.8,2732.3,2716.7,2701.2,2685.6,2670.1,2654.5,2629.1,2603.6,2578.1,2552.7,2527.2,2501.8,2476.3,2450.9,2425.4,2400,2374.5,2349.1,2323.6,2298.2,2272.7
Coal,Coal,capital,low tech,2856.7,2856.7,2833.7,2810.7,2787.7,2764.8,2741.8,2718.8,2695.8,2672.8,2649.8,2626.8,2603.9,2580.9,2557.9,2534.9,2511.9,2488.9,2465.9,2442.9,2420,2397,2374,2351,2328,2305,2282,2259.1,2236.1,2213.1
Coal,Coal-95%-CCS,capital,adv tech,4745.4,4745.4,4677.3,4609.2,4541,4472.9,4404.8,4336.6,4268.5,4200.4,4132.2,4064.1,3996,3927.9,3859.7,3815.9,3772,3728.1,3684.3,3640.4,3596.5,3552.7,3508.8,3465,3421.1,3377.2,3333.4,3289.5,3245.6,3201.8
Coal,Coal-95%-CCS,capital,central,4745.4,4745.4,4689.5,4633.5,4577.6,4521.6,4465.7,4409.7,4353.8,4297.8,4241.9,4185.9,4130,4074,4018.1,3974.2,3930.4,3886.6,3842.8,3799,3755.1,3711.3,3667.5,3623.7,3579.9,3536.1,3492.2,3448.4,3404.6,3360.8
Coal,Coal-95%-CCS,capital,low tech,4745.4,4745.4,4701.7,4657.9,4614.1,4570.3,4526.6,4482.8,4439,4395.2,4351.5,4307.7,4263.9,4220.2,4176.4,4132.6,4088.8,4045.1,4001.3,3957.5,3913.8,3870,3826.2,3782.4,3738.7,3694.9,3651.1,3607.3,3563.6,3519.8
Coal,Coal-IGCC,capital,adv tech,5002.4,5002.4,4992.5,4982.7,4972.8,4963,4953.1,4943.3,4933.4,4923.5,4913.7,4903.8,4894,4884.1,4874.3,4864.4,4854.6,4844.7,4834.9,4825,4815.2,4805.3,4795.5,4785.6,4775.8,4765.9,4756.1,4746.2,4736.4,4726.5
Coal,Coal-IGCC,capital,central,5002.4,5002.4,4992.5,4982.7,4972.8,4963,4953.1,4943.3,4933.4,4923.5,4913.7,4903.8,4894,4884.1,4874.3,4864.4,4854.6,4844.7,4834.9,4825,4815.2,4805.3,4795.5,4785.6,4775.8,4765.9,4756.1,4746.2,4736.4,4726.5
Coal,Coal-IGCC,capital,low tech,5002.4,5002.4,4992.5,4982.7,4972.8,4963,4953.1,4943.3,4933.4,4923.5,4913.7,4903.8,4894,4884.1,4874.3,4864.4,4854.6,4844.7,4834.9,4825,4815.2,4805.3,4795.5,4785.6,4775.8,4765.9,4756.1,4746.2,4736.4,4726.5
Natural Gas,NG F-Frame CT,capital,adv tech,1002.6,1002.6,994.6,986.7,978.8,970.9,962.9,955,947.1,939.2,931.3,923.3,915.4,907.5,899.6,891.6,883.7,875.8,867.9,859.9,852,844.1,836.2,828.3,820.3,812.4,804.5,796.6,788.6,780.7
Natural Gas,NG F-Frame CT,capital,central,1002.6,1002.6,994.6,986.7,978.8,970.9,962.9,955,947.1,939.2,931.3,923.3,915.4,907.5,899.6,891.6,883.7,875.8,867.9,859.9,852,844.1,836.2,828.3,820.3,812.4,804.5,796.6,788.6,780.7
Natural Gas,NG F-Frame CT,capital,low tech,1002.6,1002.6,994.6,986.7,978.8,970.9,962.9,955,947.1,939.2,931.3,923.3,915.4,907.5,899.6,891.6,883.7,875.8,867.9,859.9,852,844.1,836.2,828.3,820.3,812.4,804.5,796.6,788.6,780.7
Natural Gas,NG F-Frame CC,capital,adv tech,1116.4,1116.4,1104.5,1092.7,1080.8,1068.9,1057.1,1045.2,1033.4,1021.5,1009.6,997.8,985.9,974,962.2,953.3,944.4,935.5,926.6,917.7,908.8,899.9,891,882.1,873.3,864.4,855.5,846.6,837.7,828.8
Natural Gas,NG F-Frame CC,capital,central,1116.4,1116.4,1106.8,1097.1,1087.5,1077.8,1068.2,1058.6,1048.9,1039.3,1029.6,1020,1010.4,1000.7,991.1,982.9,974.8,966.6,958.5,950.3,942.2,934,925.9,917.7,909.5,901.4,893.2,885.1,876.9,868.8
Natural Gas,NG F-Frame CC,capital,low tech,1116.4,1116.4,1109,1101.6,1094.1,1086.7,1079.3,1071.9,1064.5,1057.1,1049.7,1042.2,1034.8,1027.4,1020,1012.6,1005.2,997.7,990.3,982.9,975.5,968.1,960.7,953.3,945.8,938.4,931,923.6,916.2,908.8
Natural Gas,NG F-Frame CC 90% CCS,capital,adv tech,2381.5,2381.5,2313.5,2245.4,2177.3,2109.3,2041.2,1973.2,1905.1,1837,1769,1700.9,1632.9,1564.8,1496.7,1478.7,1460.6,1442.5,1424.4,1406.4,1388.3,1370.2,1352.1,1334,1316,1297.9,1279.8,1261.7,1243.6,1225.6
Natural Gas,NG F-Frame CC 90% CCS,capital,central,2381.5,2381.5,2336.1,2290.6,2245.2,2199.8,2154.3,2108.9,2063.4,2018,1972.6,1927.1,1881.7,1836.2,1790.8,1770.3,1749.9,1729.4,1709,1688.5,1668.1,1647.6,1627.2,1606.7,1586.3,1565.9,1545.4,1525,1504.5,1484.1
Natural Gas,NG F-Frame CC 90% CCS,capital,low tech,2381.5,2381.5,2358.7,2335.9,2313,2290.2,2267.4,2244.6,2221.8,2198.9,2176.1,2153.3,2130.5,2107.7,2084.8,2062,2039.2,2016.4,1993.6,1970.7,1947.9,1925.1,1902.3,1879.5,1856.6,1833.8,1811,1788.2,1765.4,1742.5
Nuclear,Nuclear - AP1000,capital,adv tech,7467.6793,7218.845516,6970.011732,6721.177948,6412.318007,6293.51568,6230.373157,6189.374318,6151.395356,6114.536654,6067.158816,6023.338214,5987.210291,5948.787807,5911.467648,5868.713191,5826.330387,5787.542137,5742.160955,5702.780898,5667.528251,5625.880499,5589.082775,5549.274784,5506.87796,5465.343396,5425.976735,5385.577068,5341.352517,5274.86162
Nuclear,Nuclear - AP1000,capital,central,7467.6793,7218.845516,6970.011732,6721.177948,6412.318007,6293.51568,6230.373157,6189.374318,6151.395356,6114.536654,6067.158816,6023.338214,5987.210291,5948.787807,5911.467648,5868.713191,5826.330387,5787.542137,5742.160955,5702.780898,5667.528251,5625.880499,5589.082775,5549.274784,5506.87796,5465.343396,5425.976735,5385.577068,5341.352517,5274.86162
Nuclear,Nuclear - AP1000,capital,low tech,7467.6793,7218.845516,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732
Nuclear,Nuclear - Small Modular Reactor,capital,adv tech,7467.6793,7218.845516,6970.011732,6721.177948,6412.318007,6293.51568,6230.373157,6189.374318,6151.395356,6114.536654,6067.158816,6023.338214,5987.210291,5948.787807,5911.467648,5868.713191,5826.330387,5787.542137,5742.160955,5702.780898,5667.528251,5625.880499,5589.082775,5549.274784,5506.87796,5465.343396,5425.976735,5385.577068,5341.352517,5274.86162
Nuclear,Nuclear - Small Modular Reactor,capital,central,7467.6793,7218.845516,6970.011732,6721.177948,6412.318007,6293.51568,6230.373157,6189.374318,6151.395356,6114.536654,6067.158816,6023.338214,5987.210291,5948.787807,5911.467648,5868.713191,5826.330387,5787.542137,5742.160955,5702.780898,5667.528251,5625.880499,5589.082775,5549.274784,5506.87796,5465.343396,5425.976735,5385.577068,5341.352517,5274.86162
Nuclear,Nuclear - Small Modular Reactor,capital,low tech,7467.6793,7218.845516,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732,6970.011732
Biopower,Dedicated,capital,adv tech,4799.708653,4639.635131,4479.561608,4319.488086,4192.113364,4114.138052,4072.844365,4046.026065,4021.182113,3997.069665,3966.081858,3937.418809,3913.393629,3888.262019,3863.850899,3835.887734,3808.167391,3782.79661,3753.117062,3727.359409,3704.299528,3677.059417,3652.990017,3626.952458,3599.223364,3572.057234,3546.30871,3518.940337,3490.024622,3446.559523
Biopower,Dedicated,capital,central,4799.708653,4639.635131,4479.561608,4319.488086,4192.113364,4114.138052,4072.844365,4046.026065,4021.182113,3997.069665,3966.081858,3937.418809,3913.393629,3888.262019,3863.850899,3835.887734,3808.167391,3782.79661,3753.117062,3727.359409,3704.299528,3677.059417,3652.990017,3626.952458,3599.223364,3572.057234,3546.30871,3518.940337,3490.024622,3446.559523
Biopower,Dedicated,capital,low tech,4799.708653,4639.635131,4479.561608,4319.488086,4192.113364,4114.138052,4072.844365,4046.026065,4021.182113,3997.069665,3966.081858,3937.418809,3913.393629,3888.262019,3863.850899,3835.887734,3808.167391,3782.79661,3753.117062,3727.359409,3704.299528,3677.059417,3652.990017,3626.952458,3599.223364,3572.057234,3546.30871,3518.940337,3490.024622,3446.559523
Storage,2Hr Battery Storage,capital,adv tech,943.1499002,1060.058152,762.482999,719.5425566,682.7679986,653.9520577,625.1104279,596.3133384,567.5292012,538.1376282,528.6256902,519.1137655,510.191788,500.6793166,490.5363688,481.6173249,472.1040817,462.5907997,453.0774765,444.1656954,434.6518505,424.4942265,414.9796926,406.0715794,396.5564548,387.0411875,377.5257662,368.6281418,359.1122648,348.9322178
Storage,2Hr Battery Storage,capital,central,943.1499002,1060.058152,1022.368117,979.9712296,862.2363972,839.465672,816.7370885,794.0557408,771.4275789,748.8595956,738.5782666,728.2897855,717.9938739,707.6902383,697.3785698,687.0585428,676.7298138,666.3920203,656.0447792,645.6876857,635.3203114,624.9422028,614.5528793,604.1518312,593.7385173,583.3123628,572.8727563,562.4190467,551.9505408,541.4664985
Storage,2Hr Battery Storage,capital,low tech,943.1499002,1060.058152,1099.070373,1107.222722,1091.834652,1054.142561,1016.411467,978.6372502,940.8151919,902.9398576,896.7576248,890.5753919,884.393159,878.2109262,872.0286933,865.8464604,859.6642275,853.4819947,847.2997618,841.1175289,834.9352961,828.7530632,822.5708303,816.3885975,810.2063646,804.0241317,797.8418988,791.659666,785.4774331,779.2952002
Storage,4Hr Battery Storage,capital,adv tech,1587.252,1784,1283.408931,1211.36869,1149.737834,1100.935663,1052.134173,1003.331502,954.5284883,905.741577,889.8609709,873.9803645,858.0841187,842.2035268,826.3396485,810.443325,794.5627535,778.6821831,762.8016137,746.9050976,731.0245421,715.1610529,699.2805156,683.3839023,667.5033807,651.6228629,635.7423491,619.8454578,603.9649561,588.1020614
Storage,4Hr Battery Storage,capital,central,1587.252,1784,1715.50233,1638.774668,1436.177128,1389.71844,1343.256344,1296.790429,1250.320212,1203.845129,1185.278042,1166.711532,1148.145624,1129.58034,1111.015705,1092.451747,1073.888492,1055.325971,1036.764213,1018.203252,999.6431224,981.0838608,962.5255062,943.9680998,925.4116852,906.856309,888.3020206,869.7488727,851.1969213,832.6462263
Storage,4Hr Battery Storage,capital,low tech,1587.252,1784,1850.079858,1863.287708,1836.850733,1768.060822,1699.271817,1630.483812,1561.696918,1492.91126,1482.689621,1472.467983,1462.246344,1452.024705,1441.803066,1431.581427,1421.359789,1411.13815,1400.916511,1390.694872,1380.473234,1370.251595,1360.029956,1349.808317,1339.586678,1329.36504,1319.143401,1308.921762,1298.700123,1288.478485
Storage,6Hr Battery Storage,capital,adv tech,2231.3541,2507.941848,1804.334863,1703.194824,1616.70767,1547.919269,1479.157919,1410.349667,1341.527775,1273.345526,1251.096252,1228.846963,1205.976449,1183.727737,1162.142928,1139.269325,1117.021425,1094.773566,1072.525751,1049.6445,1027.397234,1005.827879,983.5813387,960.6962253,938.4503067,916.2045383,893.9589321,871.0627738,848.8176475,827.271905
Storage,6Hr Battery Storage,capital,central,2231.3541,2507.941848,2408.636542,2297.578106,2010.117859,1939.971208,1869.7756,1799.525117,1729.212846,1658.830663,1631.977817,1605.133279,1578.297373,1551.470441,1524.652841,1497.844951,1471.047171,1444.259921,1417.483647,1390.718818,1363.965933,1337.225519,1310.498133,1283.784368,1257.084853,1230.400255,1203.731285,1177.078699,1150.443302,1123.825954
Storage,6Hr Battery Storage,capital,low tech,2231.3541,2507.941848,2601.089343,2619.352695,2581.866813,2481.979083,2382.132166,2282.330374,2182.578644,2082.882663,2068.621618,2054.360573,2040.099529,2025.838484,2011.577439,1997.316394,1983.05535,1968.794305,1954.53326,1940.272216,1926.011171,1911.750126,1897.489082,1883.228037,1868.966992,1854.705948,1840.444903,1826.183858,1811.922813,1797.661769
Storage,8Hr Battery Storage,capital,adv tech,2875.4562,3231.883696,2325.260796,2195.020957,2083.677506,1994.902875,1906.181664,1817.367831,1728.527062,1640.949475,1612.331532,1583.713562,1553.86878,1525.251947,1497.946208,1468.095325,1439.480097,1410.86495,1382.249888,1352.383902,1323.769925,1296.494706,1267.882162,1238.008548,1209.397233,1180.786214,1152.175515,1122.28009,1093.670339,1066.441749
Storage,8Hr Battery Storage,capital,central,2875.4562,3231.883696,3101.770755,2956.381544,2584.05859,2490.223976,2396.294856,2302.259805,2208.105479,2113.816197,2078.677592,2043.555025,2008.449123,1973.360543,1938.289976,1903.238155,1868.205849,1833.193871,1798.20308,1763.234385,1728.288744,1693.367177,1658.47076,1623.600637,1588.758021,1553.944201,1519.160549,1484.408525,1449.689682,1415.005682
Storage,8Hr Battery Storage,capital,low tech,2875.4562,3231.883696,3352.098827,3375.417681,3326.882894,3195.897343,3064.992516,2934.176936,2803.460369,2672.854065,2654.553614,2636.253164,2617.952713,2599.652263,2581.351812,2563.051361,2544.750911,2526.45046,2508.15001,2489.849559,2471.549108,2453.248658,2434.948207,2416.647757,2398.347306,2380.046855,2361.746405,2343.445954,2325.145504,2306.845053
Storage,10Hr Battery Storage,capital,adv tech,3519.5583,3955.825544,2846.186728,2686.847091,2550.647342,2441.88648,2333.20541,2224.385995,2115.526349,2008.553423,1973.566813,1938.580161,1901.761111,1866.776157,1833.749488,1796.921325,1761.938769,1726.956333,1691.974025,1655.123304,1620.142617,1587.161532,1552.182985,1515.320871,1480.344159,1445.367889,1410.392098,1373.497406,1338.52303,1305.611592
Storage,10Hr Battery Storage,capital,central,3519.5583,3955.825544,3794.904967,3615.184982,3157.99932,3040.476744,2922.814112,2804.994493,2686.998113,2568.801731,2525.377367,2481.976772,2438.600873,2395.250644,2351.927112,2308.631359,2265.364528,2222.127821,2178.922514,2135.749951,2092.611555,2049.508835,2006.443387,1963.416905,1920.431189,1877.488147,1834.589814,1791.738351,1748.936063,1706.18541
Storage,10Hr Battery Storage,capital,low tech,3519.5583,3955.825544,4103.108312,4131.482668,4071.898974,3909.815604,3747.852866,3586.023497,3424.342095,3262.825468,3240.485611,3218.145755,3195.805898,3173.466041,3151.126185,3128.786328,3106.446472,3084.106615,3061.766759,3039.426902,3017.087046,2994.747189,2972.407333,2950.067476,2927.72762,2905.387763,2883.047907,2860.70805,2838.368194,2816.028337
PV+Storage ,PV+Storage - Class 10,capital,adv tech,2614.354304,2869.294517,2356.601436,2239.375059,2131.754462,2035.972176,1940.190518,1844.407771,1748.624707,1652.856502,1587.454236,1522.05197,1456.635272,1391.233019,1325.846189,1304.560095,1283.288537,1262.01698,1240.745424,1219.459152,1198.187609,1176.931815,1155.660288,1134.373927,1113.102415,1091.830906,1070.559402,1049.272784,1028.00129,1006.746044
PV+Storage ,PV+Storage - Class 10,capital,central,2614.354304,2869.294517,2768.815886,2660.742618,2436.516627,2356.375569,2276.231366,2196.083638,2115.931941,2035.775753,1981.373063,1926.970907,1872.569305,1818.16828,1763.767854,1734.955527,1706.143849,1677.332847,1648.52255,1619.712989,1590.904195,1562.096201,1533.289045,1504.482764,1475.677398,1446.87299,1418.069586,1389.267234,1360.465987,1331.665899
PV+Storage ,PV+Storage - Class 10,capital,low tech,2614.354304,2869.294517,2911.654057,2905.223309,2862.208315,2780.110033,2698.012586,2615.916062,2533.820564,2451.726206,2423.674725,2395.623244,2367.571763,2339.520282,2311.468801,2285.872915,2260.277029,2234.681142,2209.085256,2183.48937,2157.893483,2132.297597,2106.701711,2081.105824,2055.509938,2029.914052,2004.318166,1978.722279,1953.126393,1927.530507
PV+Storage ,PV+Storage - Class 9,capital,adv tech,2614.354304,2869.294517,2356.601436,2239.375059,2131.754462,2035.972176,1940.190518,1844.407771,1748.624707,1652.856502,1587.454236,1522.05197,1456.635272,1391.233019,1325.846189,1304.560095,1283.288537,1262.01698,1240.745424,1219.459152,1198.187609,1176.931815,1155.660288,1134.373927,1113.102415,1091.830906,1070.559402,1049.272784,1028.00129,1006.746044
PV+Storage ,PV+Storage - Class 9,capital,central,2614.354304,2869.294517,2768.815886,2660.742618,2436.516627,2356.375569,2276.231366,2196.083638,2115.931941,2035.775753,1981.373063,1926.970907,1872.569305,1818.16828,1763.767854,1734.955527,1706.143849,1677.332847,1648.52255,1619.712989,1590.904195,1562.096201,1533.289045,1504.482764,1475.677398,1446.87299,1418.069586,1389.267234,1360.465987,1331.665899
PV+Storage ,PV+Storage - Class 9,capital,low tech,2614.354304,2869.294517,2911.654057,2905.223309,2862.208315,2780.110033,2698.012586,2615.916062,2533.820564,2451.726206,2423.674725,2395.623244,2367.571763,2339.520282,2311.468801,2285.872915,2260.277029,2234.681142,2209.085256,2183.48937,2157.893483,2132.297597,2106.701711,2081.105824,2055.509938,2029.914052,2004.318166,1978.722279,1953.126393,1927.530507
PV+Storage ,PV+Storage - Class 8,capital,adv tech,2614.354304,2869.294517,2356.601436,2239.375059,2131.754462,2035.972176,1940.190518,1844.407771,1748.624707,1652.856502,1587.454236,1522.05197,1456.635272,1391.233019,1325.846189,1304.560095,1283.288537,1262.01698,1240.745424,1219.459152,1198.187609,1176.931815,1155.660288,1134.373927,1113.102415,1091.830906,1070.559402,1049.272784,1028.00129,1006.746044
PV+Storage ,PV+Storage - Class 8,capital,central,2614.354304,2869.294517,2768.815886,2660.742618,2436.516627,2356.375569,2276.231366,2196.083638,2115.931941,2035.775753,1981.373063,1926.970907,1872.569305,1818.16828,1763.767854,1734.955527,1706.143849,1677.332847,1648.52255,1619.712989,1590.904195,1562.096201,1533.289045,1504.482764,1475.677398,1446.87299,1418.069586,1389.267234,1360.465987,1331.665899
PV+Storage ,PV+Storage - Class 8,capital,low tech,2614.354304,2869.294517,2911.654057,2905.223309,2862.208315,2780.110033,2698.012586,2615.916062,2533.820564,2451.726206,2423.674725,2395.623244,2367.571763,2339.520282,2311.468801,2285.872915,2260.277029,2234.681142,2209.085256,2183.48937,2157.893483,2132.297597,2106.701711,2081.105824,2055.509938,2029.914052,2004.318166,1978.722279,1953.126393,1927.530507
PV+Storage ,PV+Storage - Class 7,capital,adv tech,2614.354304,2869.294517,2356.601436,2239.375059,2131.754462,2035.972176,1940.190518,1844.407771,1748.624707,1652.856502,1587.454236,1522.05197,1456.635272,1391.233019,1325.846189,1304.560095,1283.288537,1262.01698,1240.745424,1219.459152,1198.187609,1176.931815,1155.660288,1134.373927,1113.102415,1091.830906,1070.559402,1049.272784,1028.00129,1006.746044
PV+Storage ,PV+Storage - Class 7,capital,central,2614.354304,2869.294517,2768.815886,2660.742618,2436.516627,2356.375569,2276.231366,2196.083638,2115.931941,2035.775753,1981.373063,1926.970907,1872.569305,1818.16828,1763.767854,1734.955527,1706.143849,1677.332847,1648.52255,1619.712989,1590.904195,1562.096201,1533.289045,1504.482764,1475.677398,1446.87299,1418.069586,1389.267234,1360.465987,1331.665899
PV+Storage ,PV+Storage - Class 7,capital,low tech,2614.354304,2869.294517,2911.654057,2905.223309,2862.208315,2780.110033,2698.012586,2615.916062,2533.820564,2451.726206,2423.674725,2395.623244,2367.571763,2339.520282,2311.468801,2285.872915,2260.277029,2234.681142,2209.085256,2183.48937,2157.893483,2132.297597,2106.701711,2081.105824,2055.509938,2029.914052,2004.318166,1978.722279,1953.126393,1927.530507
PV+Storage ,PV+Storage - Class 6,capital,adv tech,2614.354304,2869.294517,2356.601436,2239.375059,2131.754462,2035.972176,1940.190518,1844.407771,1748.624707,1652.856502,1587.454236,1522.05197,1456.635272,1391.233019,1325.846189,1304.560095,1283.288537,1262.01698,1240.745424,1219.459152,1198.187609,1176.931815,1155.660288,1134.373927,1113.102415,1091.830906,1070.559402,1049.272784,1028.00129,1006.746044
PV+Storage ,PV+Storage - Class 6,capital,central,2614.354304,2869.294517,2768.815886,2660.742618,2436.516627,2356.375569,2276.231366,2196.083638,2115.931941,2035.775753,1981.373063,1926.970907,1872.569305,1818.16828,1763.767854,1734.955527,1706.143849,1677.332847,1648.52255,1619.712989,1590.904195,1562.096201,1533.289045,1504.482764,1475.677398,1446.87299,1418.069586,1389.267234,1360.465987,1331.665899
PV+Storage ,PV+Storage - Class 6,capital,low tech,2614.354304,2869.294517,2911.654057,2905.223309,2862.208315,2780.110033,2698.012586,2615.916062,2533.820564,2451.726206,2423.674725,2395.623244,2367.571763,2339.520282,2311.468801,2285.872915,2260.277029,2234.681142,2209.085256,2183.48937,2157.893483,2132.297597,2106.701711,2081.105824,2055.509938,2029.914052,2004.318166,1978.722279,1953.126393,1927.530507
