# File: OTAQ_trn_data_DECARB_high_elec.csv
# Title: OTAQ-specific assumptions to layer into UCD_trn_data_CORE.csv database
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnn
# Source: 2021.10.05 Vehicle tables.xlsx workbook. BEV 3-wheeler data from UCD_trn_data_CORE file of CMP 316
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Former Soviet Union,Passenger,Air Domestic,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,5.0469,4.7492,4.6422,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835
Former Soviet Union,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,383.5,329.8324,296.8466,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259
Former Soviet Union,Passenger,Air Domestic,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.4531,7.9545,7.7754,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119
Former Soviet Union,Passenger,Air Domestic,All,BEV,Electricity,CAPEX,2005$/vkt,35.36145391,35.36145391,35.36145391,35.36145391,35.36145391,7.072290783,6.885865582,6.484172902,6.082480223,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543
Former Soviet Union,Passenger,Air Domestic,All,BEV,Electricity,intensity,MJ/vkm,148.4233,148.4233,148.4233,148.4233,148.4233,148.4233,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295
Former Soviet Union,Passenger,Air Domestic,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.11641229,9.877756261,9.639100227,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194
Former Soviet Union,Passenger,Air International,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,9.3831,8.8296,8.6307,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933
Former Soviet Union,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,430,369.8251,332.8397,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189
Former Soviet Union,Passenger,Air International,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.5969,8.0898,7.9076,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482
Former Soviet Union,Passenger,Air International,All,BEV,Electricity,CAPEX,2005$/vkt,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,46.13689374,40.16240058,34.18790741,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425
Former Soviet Union,Passenger,Air International,All,BEV,Electricity,intensity,MJ/vkm,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945
Former Soviet Union,Passenger,Air International,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.28851467,10.04579857,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474
India,Passenger,Air Domestic,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,5.0469,4.7492,4.6422,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835
India,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,383.5,329.8324,296.8466,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259
India,Passenger,Air Domestic,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.4531,7.9545,7.7754,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119
India,Passenger,Air Domestic,All,BEV,Electricity,CAPEX,2005$/vkt,35.36145391,35.36145391,35.36145391,35.36145391,35.36145391,7.072290783,6.885865582,6.484172902,6.082480223,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543
India,Passenger,Air Domestic,All,BEV,Electricity,intensity,MJ/vkm,148.4233,148.4233,148.4233,148.4233,148.4233,148.4233,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295
India,Passenger,Air Domestic,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.11641229,9.877756261,9.639100227,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194
India,Passenger,Air International,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,9.3831,8.8296,8.6307,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933
India,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,430,369.8251,332.8397,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189
India,Passenger,Air International,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.5969,8.0898,7.9076,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482
India,Passenger,Air International,All,BEV,Electricity,CAPEX,2005$/vkt,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,46.13689374,40.16240058,34.18790741,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425
India,Passenger,Air International,All,BEV,Electricity,intensity,MJ/vkm,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945
India,Passenger,Air International,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.28851467,10.04579857,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474
Japan,Passenger,Air Domestic,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,5.0469,4.7492,4.6422,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835
Japan,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,383.5,329.8324,296.8466,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259
Japan,Passenger,Air Domestic,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.4531,7.9545,7.7754,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119
Japan,Passenger,Air Domestic,All,BEV,Electricity,CAPEX,2005$/vkt,35.36145391,35.36145391,35.36145391,35.36145391,35.36145391,7.072290783,6.885865582,6.484172902,6.082480223,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543
Japan,Passenger,Air Domestic,All,BEV,Electricity,intensity,MJ/vkm,148.4233,148.4233,148.4233,148.4233,148.4233,148.4233,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295
Japan,Passenger,Air Domestic,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.11641229,9.877756261,9.639100227,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194
Japan,Passenger,Air International,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,9.3831,8.8296,8.6307,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933
Japan,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,430,369.8251,332.8397,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189
Japan,Passenger,Air International,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.5969,8.0898,7.9076,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482
Japan,Passenger,Air International,All,BEV,Electricity,CAPEX,2005$/vkt,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,46.13689374,40.16240058,34.18790741,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425
Japan,Passenger,Air International,All,BEV,Electricity,intensity,MJ/vkm,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945
Japan,Passenger,Air International,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.28851467,10.04579857,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474
Korea,Passenger,Air Domestic,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,5.0469,4.7492,4.6422,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835
Korea,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,383.5,329.8324,296.8466,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259
Korea,Passenger,Air Domestic,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.4531,7.9545,7.7754,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119
Korea,Passenger,Air Domestic,All,BEV,Electricity,CAPEX,2005$/vkt,35.36145391,35.36145391,35.36145391,35.36145391,35.36145391,7.072290783,6.885865582,6.484172902,6.082480223,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543
Korea,Passenger,Air Domestic,All,BEV,Electricity,intensity,MJ/vkm,148.4233,148.4233,148.4233,148.4233,148.4233,148.4233,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295
Korea,Passenger,Air Domestic,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.11641229,9.877756261,9.639100227,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194
Korea,Passenger,Air International,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,9.3831,8.8296,8.6307,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933
Korea,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,430,369.8251,332.8397,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189
Korea,Passenger,Air International,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.5969,8.0898,7.9076,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482
Korea,Passenger,Air International,All,BEV,Electricity,CAPEX,2005$/vkt,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,46.13689374,40.16240058,34.18790741,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425
Korea,Passenger,Air International,All,BEV,Electricity,intensity,MJ/vkm,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945
Korea,Passenger,Air International,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.28851467,10.04579857,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474
Latin America,Passenger,Air Domestic,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,5.0469,4.7492,4.6422,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835
Latin America,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,383.5,329.8324,296.8466,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259
Latin America,Passenger,Air Domestic,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.4531,7.9545,7.7754,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119
Latin America,Passenger,Air Domestic,All,BEV,Electricity,CAPEX,2005$/vkt,35.36145391,35.36145391,35.36145391,35.36145391,35.36145391,7.072290783,6.885865582,6.484172902,6.082480223,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543
Latin America,Passenger,Air Domestic,All,BEV,Electricity,intensity,MJ/vkm,148.4233,148.4233,148.4233,148.4233,148.4233,148.4233,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295
Latin America,Passenger,Air Domestic,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.11641229,9.877756261,9.639100227,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194
Latin America,Passenger,Air International,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,9.3831,8.8296,8.6307,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933
Latin America,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,430,369.8251,332.8397,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189
Latin America,Passenger,Air International,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.5969,8.0898,7.9076,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482
Latin America,Passenger,Air International,All,BEV,Electricity,CAPEX,2005$/vkt,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,46.13689374,40.16240058,34.18790741,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425
Latin America,Passenger,Air International,All,BEV,Electricity,intensity,MJ/vkm,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945
Latin America,Passenger,Air International,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.28851467,10.04579857,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474
Middle East,Passenger,Air Domestic,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,5.0469,4.7492,4.6422,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835
Middle East,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,383.5,329.8324,296.8466,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259
Middle East,Passenger,Air Domestic,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.4531,7.9545,7.7754,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119
Middle East,Passenger,Air Domestic,All,BEV,Electricity,CAPEX,2005$/vkt,35.36145391,35.36145391,35.36145391,35.36145391,35.36145391,7.072290783,6.885865582,6.484172902,6.082480223,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543
Middle East,Passenger,Air Domestic,All,BEV,Electricity,intensity,MJ/vkm,148.4233,148.4233,148.4233,148.4233,148.4233,148.4233,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295
Middle East,Passenger,Air Domestic,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.11641229,9.877756261,9.639100227,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194
Middle East,Passenger,Air International,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,9.3831,8.8296,8.6307,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933
Middle East,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,430,369.8251,332.8397,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189
Middle East,Passenger,Air International,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.5969,8.0898,7.9076,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482,8.1482
Middle East,Passenger,Air International,All,BEV,Electricity,CAPEX,2005$/vkt,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,230.6844687,46.13689374,40.16240058,34.18790741,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425,28.21341425
Middle East,Passenger,Air International,All,BEV,Electricity,intensity,MJ/vkm,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945,156.70945
Middle East,Passenger,Air International,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.53123076,10.28851467,10.04579857,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474,9.803082474
Southeast Asia,Passenger,Air Domestic,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,5.0469,4.7492,4.6422,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835,4.7835
Southeast Asia,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,383.5,329.8324,296.8466,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259,279.5259
Southeast Asia,Passenger,Air Domestic,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,NA,NA,NA,8.4531,7.9545,7.7754,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119,8.0119
Southeast Asia,Passenger,Air Domestic,All,BEV,Electricity,CAPEX,2005$/vkt,35.36145391,35.36145391,35.36145391,35.36145391,35.36145391,7.072290783,6.885865582,6.484172902,6.082480223,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543,5.680787543
Southeast Asia,Passenger,Air Domestic,All,BEV,Electricity,intensity,MJ/vkm,148.4233,148.4233,148.4233,148.4233,148.4233,148.4233,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295,139.76295
Southeast Asia,Passenger,Air Domestic,All,BEV,Electricity,non-fuel OPEX,2005$/vkt,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.0494013,10.11641229,9.877756261,9.639100227,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194,9.400444194
Southeast Asia,Passenger,Air International,All,Liquids,Liquids,CAPEX,2005$/vkt,NA,NA,NA,9.3831,8.8296,8.6307,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933,8.8933
Southeast Asia,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,NA,NA,NA,430,369.8251,332.8397,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189,313.4189
