# File: OTAQ_trn_data_EMF37.csv
# Title: OTAQ-specific assumptions to layer into UCD_trn_data_CORE.csv database
# Units: Various
# Column types: ccccccccnnnnnnnnnnnnn
# ----------
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095
Eastern Europe,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,5447.816674,4536.493033,3625.169393,3625.169393,3529.96027,3434.751147,3339.542024,3314.531192,3289.520359,3264.509527
Eastern Europe,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,2760.117893,2802.392271,2844.66665,2844.66665,2874.876926,2905.087203,2935.29748,2898.204772,2861.112065,2824.019357
Eastern Europe,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,5273.685904,5058.508774,4843.331644,4843.331644,4915.579302,4987.82696,5060.074618,5060.074618,5060.074618,5060.074618
Eastern Europe,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,8535.633558,7421.069865,6306.506171,6306.506171,6212.658174,6118.810176,6024.962179,5993.315036,5961.667894,5930.020752
Eastern Europe,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,5279.789101,5377.96317,5476.13724,5476.13724,5545.641335,5615.14543,5684.649525,5637.714734,5590.779942,5543.845151
Eastern Europe,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2220.79462,2072.502128,1924.209636,1924.209636,1951.302508,1978.39538,2005.488251,2005.488251,2005.488251,2005.488251
Eastern Europe,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,3906.159392,3326.035656,2745.91192,2745.91192,2686.957781,2628.003642,2569.049503,2546.849956,2524.650409,2502.450861
Eastern Europe,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,2115.122446,2144.276302,2173.430157,2173.430157,2194.38658,2215.343002,2236.299424,2203.376037,2170.45265,2137.529263
Eastern Europe,Passenger,LDV_4W,Van,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2782.711342,2530.324449,2277.937555,2277.937555,2308.040746,2338.143937,2368.247128,2368.247128,2368.247128,2368.247128
Eastern Europe,Passenger,LDV_4W,Van,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,5103.780208,4183.855655,3263.931103,3263.931103,3162.701342,3061.471581,2960.241821,2935.230988,2910.220156,2885.209323
Eastern Europe,Passenger,LDV_4W,Van,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,2354.646343,2386.783933,2418.921523,2418.921523,2442.036048,2465.150572,2488.265097,2451.172389,2414.079682,2376.986974
Former Soviet Union,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2454.630244,2319.350404,2184.070563,2184.070563,2215.66947,2247.268376,2278.867282,2278.867282,2278.867282,2278.867282
Former Soviet Union,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,4302.677372,3675.027032,3047.376692,3047.376692,2986.117648,2924.858604,2863.59956,2842.042577,2820.485593,2798.92861
Former Soviet Union,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,2410.181564,2447.398592,2484.615621,2484.615621,2511.200382,2537.785142,2564.369903,2532.39948,2500.429057,2468.458635
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,5267.021867,5060.510841,4853.999814,4853.999814,4926.640978,4999.282142,5071.923305,5071.923305,5071.923305,5071.923305
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,9381.313182,7985.253228,6589.193273,6589.193273,6458.646106,6328.098938,6197.551771,6163.70456,6129.857349,6096.010138
Former Soviet Union,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,5335.080331,5432.285512,5529.490694,5529.490694,5598.370948,5667.251202,5736.131456,5685.933819,5635.736181,5585.538544
Former Soviet Union,Passenger,LDV_4W,Midsize Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,3367.762897,3157.130514,2946.49813,2946.49813,2988.406494,3030.314858,3072.223221,3072.223221,3072.223221,3072.223221
Former Soviet Union,Passenger,LDV_4W,Midsize Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,4891.789227,4278.866683,3665.94414,3665.94414,3614.994553,3564.044966,3513.09538,3491.538396,3469.981413,3448.42443
Former Soviet Union,Passenger,LDV_4W,Midsize Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,3104.491964,3159.066752,3213.641541,3213.641541,3252.376734,3291.111926,3329.847119,3297.876696,3265.906273,3233.935851
Former Soviet Union,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2045.527327,1912.233955,1778.940583,1778.940583,1804.085601,1829.230619,1854.375638,1854.375638,1854.375638,1854.375638
Former Soviet Union,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,3616.800154,3076.147019,2535.493885,2535.493885,2480.709198,2425.92451,2371.139823,2351.357145,2331.574468,2311.79179
Former Soviet Union,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1952.313625,1979.98012,2007.646614,2007.646614,2027.502144,2047.357674,2067.213203,2037.874193,2008.535182,1979.196171
India,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,6499.034318,5888.493108,5277.951898,5277.951898,5347.039962,5416.128025,5485.216088,5485.216088,5485.216088,5485.216088
India,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,9120.101787,7869.114101,6618.126416,6618.126416,6499.557198,6380.98798,6262.418762,6214.053736,6165.688709,6117.323682
India,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,5285.768202,5366.225685,5446.683168,5446.683168,5504.198881,5561.714594,5619.230308,5547.501796,5475.773284,5404.044771
India,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2928.626674,2500.923408,2073.220141,2073.220141,2095.5409,2117.861659,2140.182418,2140.182418,2140.182418,2140.182418
India,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,4380.813266,3679.696293,2978.57932,2978.57932,2896.946245,2815.313171,2733.680096,2699.824578,2665.969059,2632.11354
India,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1946.263828,1958.739718,1971.215609,1971.215609,1980.785565,1990.35552,1999.925476,1949.715518,1899.505559,1849.295601
India,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,8266.807792,7440.867364,6614.926935,6614.926935,6699.958398,6784.98986,6870.021323,6870.021323,6870.021323,6870.021323
India,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,12849.18471,11067.18121,9285.177713,9285.177713,9102.439768,8919.701824,8736.96388,8657.161585,8577.359291,8497.556997
India,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,6770.891446,6854.880641,6938.869835,6938.869835,6999.634806,7060.399776,7121.164747,7002.812702,6884.460657,6766.108612
India,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,4362.76147,3858.422464,3354.083458,3354.083458,3395.004849,3435.926241,3476.847632,3476.847632,3476.847632,3476.847632
India,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,7510.577676,6219.351888,4928.126099,4928.126099,4781.39021,4634.65432,4487.91843,4439.553404,4391.188377,4342.82335
India,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,3388.829071,3421.863076,3454.897081,3454.897081,3479.216359,3503.535638,3527.854916,3456.126404,3384.397892,3312.66938
Japan,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2263.526345,2061.788912,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479,1860.051479
Japan,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,3198.765422,2768.973121,2339.18082,2339.18082,2279.490919,2219.801017,2160.111115,2144.961055,2129.810996,2114.660936
Japan,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,2010.744622,1999.510356,1988.276089,1988.276089,1980.786578,1973.297067,1965.807556,1943.339022,1920.870489,1898.401955
Japan,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,3586.689034,3326.422497,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961,3066.155961
Japan,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,5830.427239,5002.923036,4175.418833,4175.418833,4058.908549,3942.398265,3825.887981,3790.815226,3755.742472,3720.669717
Japan,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,3582.767164,3556.759565,3530.751965,3530.751965,3513.413565,3496.075166,3478.736766,3426.721567,3374.706367,3322.691168
Japan,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,1032.785672,975.9322674,919.0788627,919.0788627,919.0788627,919.0788627,919.0788627,919.0788627,919.0788627,919.0788627
Japan,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,1808.801219,1554.726174,1300.65113,1300.65113,1265.519005,1230.38688,1195.254755,1186.872049,1178.489342,1170.106636
Japan,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1085.885516,1079.669464,1073.453411,1073.453411,1069.309377,1065.165342,1061.021307,1048.589202,1036.157098,1023.724993
Japan,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,1719.762085,1577.824603,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122,1435.887122
Japan,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,2870.102796,2440.310495,2010.518194,2010.518194,1950.828292,1891.13839,1831.448488,1816.298429,1801.14837,1785.99831
Japan,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1623.392241,1612.157975,1600.923708,1600.923708,1593.434197,1585.944686,1578.455175,1555.986641,1533.518108,1511.049574
Korea,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,3285.777963,3038.590222,2791.402482,2791.402482,2791.402482,2791.402482,2791.402482,2791.402482,2791.402482,2791.402482
Korea,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,6516.534785,5358.120135,4199.705486,4199.705486,4041.552252,3883.399017,3725.245783,3694.568537,3663.891292,3633.214046
Korea,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,3226.048429,3203.300244,3180.552059,3180.552059,3165.386602,3150.221145,3135.055688,3089.559317,3044.062947,2998.566576
Korea,Passenger,LDV_4W,Large Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,8032.876569,7458.276351,6883.676134,6883.676134,6883.676134,6883.676134,6883.676134,6883.676134,6883.676134,6883.676134
Korea,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,11533.45517,9968.029968,8402.604766,8402.604766,8188.884179,7975.163592,7761.443006,7719.987268,7678.531531,7637.075794
Korea,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,7573.87468,7543.133889,7512.393098,7512.393098,7491.899238,7471.405377,7450.911516,7389.429935,7327.948353,7266.466771
Korea,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,8342.903855,7682.113605,7021.323355,7021.323355,7021.323355,7021.323355,7021.323355,7021.323355,7021.323355,7021.323355
Korea,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,15925.00482,13131.35921,10337.71361,10337.71361,9957.240728,9576.76785,9196.294971,9125.779948,9055.264925,8984.749902
Korea,Passenger,LDV_4W,Light Truck and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,7954.140825,7901.851619,7849.562413,7849.562413,7814.702942,7779.843472,7744.984001,7640.40559,7535.827178,7431.248767
Korea,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2398.224244,2166.337259,1934.450275,1934.450275,1934.450275,1934.450275,1934.450275,1934.450275,1934.450275,1934.450275
Korea,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,5582.025691,4441.218918,3300.412145,3300.412145,3145.224306,2990.036467,2834.848628,2806.72782,2778.607011,2750.486203
Korea,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,2211.414946,2190.562443,2169.70994,2169.70994,2155.808271,2141.906603,2128.004934,2086.299927,2044.594921,2002.889915
Latin America,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,3466.593061,3270.579753,3074.566446,3074.566446,3074.566446,3074.566446,3074.566446,3074.566446,3074.566446,3074.566446
Latin America,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,4667.47152,4152.092976,3636.714433,3636.714433,3565.808921,3494.90341,3423.997899,3408.32763,3392.657362,3376.987093
Latin America,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,3459.718618,3448.098599,3436.47858,3436.47858,3428.7319,3420.985221,3413.238542,3389.998504,3366.758466,3343.518428
Latin America,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,4637.533509,4384.693938,4131.854368,4131.854368,4131.854368,4131.854368,4131.854368,4131.854368,4131.854368,4131.854368
Latin America,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,8142.159407,6855.384063,5568.60872,5568.60872,5396.015651,5223.422582,5050.829512,5028.236136,5005.642759,4983.049382
Latin America,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,4689.444348,4672.690616,4655.936885,4655.936885,4644.767731,4633.598577,4622.429423,4588.921961,4555.414499,4521.907037
Latin America,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,1130.927157,1032.443678,933.9602002,933.9602002,933.9602002,933.9602002,933.9602002,933.9602002,933.9602002,933.9602002
Latin America,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,2034.883916,1706.278547,1377.673178,1377.673178,1331.695571,1285.717964,1239.740357,1226.889079,1214.0378,1201.186522
Latin America,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1083.543182,1074.013537,1064.483892,1064.483892,1058.130795,1051.777698,1045.424601,1026.365311,1007.306021,988.2467302
Latin America,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,1931.94772,1794.069006,1656.190292,1656.190292,1656.190292,1656.190292,1656.190292,1656.190292,1656.190292,1656.190292
Latin America,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,3341.937486,2826.558942,2311.180398,2311.180398,2240.274887,2169.369376,2098.463865,2082.793596,2067.123327,2051.453059
Latin America,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1897.482077,1885.862058,1874.242039,1874.242039,1866.49536,1858.748681,1851.002001,1827.761963,1804.521925,1781.281887
Middle East,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,11591.30731,11189.10763,10786.90795,10786.90795,10949.79089,11112.67383,11275.55677,11275.55677,11275.55677,11275.55677
Middle East,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,14841.45483,13724.45983,12607.46483,12607.46483,12582.69049,12557.91615,12533.14181,12484.77678,12436.41175,12388.04673
Middle East,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,11602.56609,11840.94352,12079.32095,12079.32095,12247.38062,12415.4403,12583.49998,12511.77146,12440.04295,12368.31444
Middle East,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,17673.85691,16925.71477,16177.57264,16177.57264,16418.13822,16658.70379,16899.26937,16899.26937,16899.26937,16899.26937
Middle East,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,22019.22461,20459.4127,18899.60079,18899.60079,18872.39696,18845.19313,18817.98929,18738.187,18658.3847,18578.58241
Middle East,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,17245.63775,17591.49561,17937.35346,17937.35346,18181.42649,18425.49952,18669.57255,18551.22051,18432.86846,18314.51642
Middle East,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,4220.819619,3958.564298,3696.308976,3696.308976,3748.932696,3801.556415,3854.180134,3854.180134,3854.180134,3854.180134
Middle East,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,6449.203983,5791.376954,5133.549924,5133.549924,5082.21981,5030.889696,4979.559582,4945.704064,4911.848545,4877.993026
Middle East,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,3987.075452,4050.571633,4114.067814,4114.067814,4159.351974,4204.636133,4249.920292,4199.710334,4149.500375,4099.290417
Middle East,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,7654.872737,7197.228417,6739.584097,6739.584097,6836.060916,6932.537734,7029.014553,7029.014553,7029.014553,7029.014553
Middle East,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,11046.81929,9834.958395,8623.097503,8623.097503,8531.917041,8440.736579,8349.556117,8301.19109,8252.826063,8204.461036
Middle East,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,7130.317049,7256.888253,7383.459458,7383.459458,7473.254776,7563.050094,7652.845412,7581.1169,7509.388388,7437.659876
Southeast Asia,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,5861.24807,5428.016471,4994.784872,4994.784872,5063.872936,5132.960999,5202.049062,5202.049062,5202.049062,5202.049062
Southeast Asia,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,9120.101787,7869.114101,6618.126416,6618.126416,6499.557198,6380.98798,6262.418762,6214.053736,6165.688709,6117.323682
Southeast Asia,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,5285.768202,5366.225685,5446.683168,5446.683168,5504.198881,5561.714594,5619.230308,5547.501796,5475.773284,5404.044771
Southeast Asia,Passenger,LDV_4W,Mini Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,2515.33799,2202.532239,1889.726489,1889.726489,1912.047248,1934.368007,1956.688766,1956.688766,1956.688766,1956.688766
Southeast Asia,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,4380.813266,3679.696293,2978.57932,2978.57932,2896.946245,2815.313171,2733.680096,2699.824578,2665.969059,2632.11354
Southeast Asia,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1946.263828,1958.739718,1971.215609,1971.215609,1980.785565,1990.35552,1999.925476,1949.715518,1899.505559,1849.295601
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,8266.807792,7440.867364,6614.926935,6614.926935,6699.958398,6784.98986,6870.021323,6870.021323,6870.021323,6870.021323
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,12849.18471,11067.18121,9285.177713,9285.177713,9102.439768,8919.701824,8736.96388,8657.161585,8577.359291,8497.556997
Southeast Asia,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,26116.29558,26440.2539,26764.21222,26764.21222,26998.59139,27232.97057,27467.34974,27010.84899,26554.34825,26097.8475
Southeast Asia,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,3856.662407,3493.022935,3129.383463,3129.383463,3170.304854,3211.226246,3252.147637,3252.147637,3252.147637,3252.147637
Southeast Asia,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,7510.577676,6219.351888,4928.126099,4928.126099,4781.39021,4634.65432,4487.91843,4439.553404,4391.188377,4342.82335
Southeast Asia,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,3388.829071,3421.863076,3454.897081,3454.897081,3479.216359,3503.535638,3527.854916,3456.126404,3384.397892,3312.66938
USA,Passenger,LDV_4W,Compact Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,1994.644804,1782.510304,1570.375804,1570.375804,1570.375804,1570.375804,1570.375804,1570.375804,1570.375804,1570.375804
USA,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,3253.22044,2689.513778,2125.807115,2125.807115,2048.765311,1971.723506,1894.681702,1879.450457,1864.219212,1848.987967
USA,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,1650.834149,1639.539681,1628.245212,1628.245212,1620.715567,1613.185921,1605.656275,1583.067338,1560.478401,1537.889465
USA,Passenger,LDV_4W,Large Car,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,3339.290109,3057.682489,2776.074869,2776.074869,2776.074869,2776.074869,2776.074869,2776.074869,2776.074869,2776.074869
USA,Passenger,LDV_4W,Large Car,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,4895.513339,4178.046525,3460.579711,3460.579711,3362.730305,3264.880899,3167.031493,3148.415527,3129.799561,3111.183595
USA,Passenger,LDV_4W,Large Car,Hybrid Liquids,Liquids,Capital costs (other),2005$/veh,NA,NA,NA,2985.366182,2971.561832,2957.757482,2957.757482,2948.554581,2939.351681,2930.148781,2902.54008,2874.93138,2847.322679
USA,Passenger,LDV_4W,Light Truck and SUV,BEV,Electricity,Capital costs (other),2005$/veh,NA,NA,NA,4087.028696,3616.565653,3146.102609,3146.102609,3146.102609,3146.102609,3146.102609,3146.102609,3146.102609,3146.102609
USA,Passenger,LDV_4W,Light Truck and SUV,FCEV,Hydrogen,Capital costs (other),2005$/veh,NA,NA,NA,5882.803105,4877.090686,3871.378268,3871.378268,3734.408032,3597.437795,3460.467559,3435.082151,3409.696742,3384.311334
